dist_err,waypoint_idx
0.247469,1
0.267368,1
0.25847,1
0.244409,1
0.216659,1
0.204276,1
0.201105,1
0.20467,1
0.203897,1
0.221895,1
0.234056,1
0.267821,1
0.275195,1
0.292474,1
0.288518,1
0.283383,1
0.278849,1
0.277409,1
0.266883,1
0.266457,1
0.256444,1
0.256039,1
0.24082,1
0.230004,1
0.217159,1
0.205445,1
0.202135,1
0.200028,1
0.203974,1
0.220331,1
0.22591,1
0.239383,1
0.245215,1
0.259234,1
0.278198,1
0.283275,1
0.296486,1
0.289934,1
0.297184,1
0.312259,1
0.310297,1
0.310916,1
0.300863,1
0.295708,1
0.279984,1
0.275577,1
0.269584,1
0.258985,1
0.257982,1
0.242107,1
0.244396,1
0.243427,1
0.253773,1
0.248072,1
0.260636,1
0.27451,1
0.278791,1
0.282728,1
0.286748,1
0.278135,1
0.273323,1
0.259992,1
0.266687,1
0.269322,1
0.279614,1
0.287093,1
0.30311,1
0.308895,1
0.319471,1
0.312522,1
0.326965,1
0.31644,1
0.319461,1
0.309781,1
0.315016,1
0.297017,1
0.292077,1
0.283612,1
0.268309,1
0.270177,1
0.256561,1
0.25304,1
0.245272,1
0.249713,1
0.248408,1
0.269814,1
0.279368,1
0.298757,1
0.300963,1
0.310157,1
0.336085,1
0.330963,1
0.329142,1
0.318112,1
0.32682,1
0.307528,1
0.311229,1
0.302173,1
0.305795,1
0.301608,1
0.299786,1
0.296415,1
0.297015,1
0.300072,1
0.295362,1
0.295761,1
0.293676,1
0.289435,1
0.289761,1
0.298948,1
0.292141,1
0.302011,1
0.291591,1
0.30388,1
0.290717,1
0.3033,1
0.299531,1
0.308916,1
0.299751,1
0.303024,1
0.281977,1
0.269199,1
0.250051,1
0.247995,1
0.236435,1
0.242767,1
0.24758,1
0.268189,1
0.270431,1
0.296198,1
0.292648,1
0.303271,1
0.301327,1
0.306175,1
0.288495,1
0.291054,1
0.276487,1
0.278276,1
0.265627,1
0.265538,1
0.253214,1
0.256223,1
0.258201,1
0.26641,1
0.272318,1
0.276917,1
0.282285,1
0.299208,1
0.301476,1
0.320407,1
0.314784,1
0.336504,1
0.336186,1
0.349055,1
0.34339,1
0.351599,1
0.339513,1
0.338462,1
0.316573,1
0.309288,1
0.285401,1
0.276358,1
0.261251,1
0.255586,1
0.251236,1
0.271853,1
0.278485,1
0.296622,1
0.30041,1
0.321604,1
0.325082,1
0.343304,1
0.338052,1
0.353227,1
0.347191,1
0.352177,1
0.337078,1
0.334753,1
0.312111,1
0.313081,1
0.285229,1
0.277766,1
0.263768,1
0.252802,1
0.237399,1
0.232382,1
0.239778,1
0.237973,1
0.254638,1
0.255667,1
0.276965,1
0.291256,1
0.304058,1
0.311268,1
0.325756,1
0.32272,1
0.332588,1
0.322419,1
0.33867,1
0.326955,1
0.333733,1
0.321804,1
0.317272,1
0.297931,1
0.300523,1
0.278575,1
0.278269,1
0.260341,1
0.259977,1
0.25092,1
0.250306,1
0.248208,1
0.266002,1
0.2624,1
0.277912,1
0.278457,1
0.297072,1
0.297618,1
0.302766,1
0.298222,1
0.313123,1
0.297946,1
0.309475,1
0.326916,1
0.323244,1
0.323579,1
0.311643,1
0.317841,1
0.32998,1
0.318512,1
0.318362,1
0.310471,1
0.321134,1
0.315431,1
0.322413,1
0.313207,1
0.317228,1
0.328782,1
0.326177,1
0.322628,1
0.310094,1
0.311408,1
0.300102,1
0.307146,1
0.298091,1
0.306052,1
0.297482,1
0.30675,1
0.294546,1
0.308985,1
0.303229,1
0.313523,1
0.303528,1
0.304686,1
0.290962,1
0.281924,1
0.268492,1
0.274458,1
0.268653,1
0.284394,1
0.285613,1
0.296322,1
0.301063,1
0.313028,1
0.309535,1
0.336171,1
0.336267,1
0.351683,1
0.346368,1
0.356668,1
0.343186,1
0.343706,1
0.331729,1
0.319988,1
0.305739,1
0.297485,1
0.29658,1
0.290932,1
0.291018,1
0.287997,1
0.280735,1
0.289146,1
0.27447,1
0.289596,1
0.292913,1
0.310276,1
0.308375,1
0.328451,1
0.322981,1
0.339423,1
0.338977,1
0.355107,1
0.348761,1
0.352784,1
0.349969,1
0.368641,1
0.354734,1
0.360542,1
0.351317,1
0.359422,1
0.346617,1
0.343345,1
0.35669,1
0.346394,1
0.34274,1
0.322888,1
0.324511,1
0.316586,1
0.325211,1
0.317023,1
0.332839,1
0.326707,1
0.339397,1
0.337985,1
0.343223,1
0.348429,1
0.35659,1
0.378066,1
0.381278,1
0.374612,1
0.383059,1
0.365687,1
0.36598,1
0.343834,1
0.339219,1
0.318786,1
0.32547,1
0.326133,1
0.340336,1
0.340287,1
0.347034,1
0.340782,1
0.356456,1
0.342192,1
0.356177,1
0.34776,1
0.354182,1
0.344144,1
0.349316,1
0.340483,1
0.357135,1
0.349087,1
0.35878,1
0.347194,1
0.355519,1
0.344898,1
0.347964,1
0.341134,1
0.337407,1
0.314153,1
