Path centered at: WORLD FRAME [0.00260334, 0.00260334], DRONE FRAME [-2.67751,-3.6666]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 2.89386m
Ending at 3.73567m
Depth = 0.841814m (40%)
Layer 0 radius: 0.26954
Layer 1 radius: 0.464693
Layer 2 radius: 0.48009
Layer 3 radius: 0.442359
Layer 4 radius: 0.485071
Layer 5 radius: 0.469774
Layer 6 radius: 0.471933
Layer 7 radius: 0.4665
Layer 8 radius: 0.461535
0 [-2.40797, -3.6666, 2.89386]
1 [-2.41018, -3.70107, 2.89386]
2 [-2.41678, -3.73497, 2.89386]
3 [-2.42767, -3.76775, 2.89386]
4 [-2.44265, -3.79887, 2.89386]
5 [-2.4615, -3.82782, 2.89386]
6 [-2.48389, -3.85412, 2.89386]
7 [-2.50945, -3.87734, 2.89386]
8 [-2.53778, -3.8971, 2.89386]
9 [-2.5684, -3.91307, 2.89386]
10 [-2.60082, -3.925, 2.89386]
11 [-2.63449, -3.93269, 2.89386]
12 [-2.66887, -3.936, 2.89386]
13 [-2.70339, -3.9349, 2.89386]
14 [-2.73749, -3.92938, 2.89386]
15 [-2.7706, -3.91956, 2.89386]
16 [-2.80218, -3.90557, 2.89386]
17 [-2.83172, -3.88767, 2.89386]
18 [-2.85872, -3.86614, 2.89386]
19 [-2.88275, -3.84132, 2.89386]
20 [-2.90341, -3.81364, 2.89386]
21 [-2.92036, -3.78355, 2.89386]
22 [-2.93332, -3.75154, 2.89386]
23 [-2.94208, -3.71813, 2.89386]
24 [-2.94649, -3.68387, 2.89386]
25 [-2.94649, -3.64933, 2.89386]
26 [-2.94208, -3.61508, 2.89386]
27 [-2.93332, -3.58167, 2.89386]
28 [-2.92036, -3.54965, 2.89386]
29 [-2.90341, -3.51956, 2.89386]
30 [-2.88275, -3.49188, 2.89386]
31 [-2.85872, -3.46707, 2.89386]
32 [-2.83172, -3.44553, 2.89386]
33 [-2.80218, -3.42763, 2.89386]
34 [-2.7706, -3.41365, 2.89386]
35 [-2.73749, -3.40382, 2.89386]
36 [-2.70339, -3.39831, 2.89386]
37 [-2.66887, -3.3972, 2.89386]
38 [-2.63449, -3.40052, 2.89386]
39 [-2.60082, -3.4082, 2.89386]
40 [-2.5684, -3.42013, 2.89386]
41 [-2.53778, -3.43611, 2.89386]
42 [-2.50945, -3.45587, 2.89386]
43 [-2.48389, -3.47909, 2.89386]
44 [-2.4615, -3.50539, 2.89386]
45 [-2.44265, -3.53433, 2.89386]
46 [-2.42767, -3.56545, 2.89386]
47 [-2.41678, -3.59823, 2.89386]
48 [-2.41018, -3.63213, 2.89386]
49 [-2.40797, -3.6666, 2.89386]
0 [-2.21282, -3.6666, 2.99386]
1 [-2.21663, -3.72602, 2.99386]
2 [-2.22801, -3.78447, 2.99386]
3 [-2.24678, -3.84099, 2.99386]
4 [-2.27261, -3.89463, 2.99386]
5 [-2.3051, -3.94454, 2.99386]
6 [-2.3437, -3.98988, 2.99386]
7 [-2.38778, -4.02991, 2.99386]
8 [-2.43662, -4.06398, 2.99386]
9 [-2.48941, -4.09152, 2.99386]
10 [-2.54529, -4.11209, 2.99386]
11 [-2.60334, -4.12534, 2.99386]
12 [-2.66262, -4.13106, 2.99386]
13 [-2.72213, -4.12915, 2.99386]
14 [-2.78091, -4.11964, 2.99386]
15 [-2.838, -4.1027, 2.99386]
16 [-2.89245, -4.0786, 2.99386]
17 [-2.94337, -4.04773, 2.99386]
18 [-2.98992, -4.0106, 2.99386]
19 [-3.03135, -3.96783, 2.99386]
20 [-3.06696, -3.92011, 2.99386]
21 [-3.09618, -3.86822, 2.99386]
22 [-3.11853, -3.81303, 2.99386]
23 [-3.13363, -3.75543, 2.99386]
24 [-3.14125, -3.69637, 2.99386]
25 [-3.14125, -3.63683, 2.99386]
26 [-3.13363, -3.57777, 2.99386]
27 [-3.11853, -3.52017, 2.99386]
28 [-3.09618, -3.46498, 2.99386]
29 [-3.06696, -3.41309, 2.99386]
30 [-3.03135, -3.36537, 2.99386]
31 [-2.98992, -3.3226, 2.99386]
32 [-2.94337, -3.28547, 2.99386]
33 [-2.89245, -3.2546, 2.99386]
34 [-2.838, -3.2305, 2.99386]
35 [-2.78091, -3.21356, 2.99386]
36 [-2.72213, -3.20406, 2.99386]
37 [-2.66261, -3.20215, 2.99386]
38 [-2.60334, -3.20786, 2.99386]
39 [-2.54529, -3.22111, 2.99386]
40 [-2.48941, -3.24168, 2.99386]
41 [-2.43662, -3.26922, 2.99386]
42 [-2.38778, -3.30329, 2.99386]
43 [-2.3437, -3.34332, 2.99386]
44 [-2.3051, -3.38866, 2.99386]
45 [-2.27261, -3.43857, 2.99386]
46 [-2.24678, -3.49222, 2.99386]
47 [-2.22801, -3.54873, 2.99386]
48 [-2.21663, -3.60718, 2.99386]
49 [-2.21282, -3.6666, 2.99386]
0 [-2.19742, -3.6666, 3.09386]
1 [-2.20136, -3.72799, 3.09386]
2 [-2.21312, -3.78838, 3.09386]
3 [-2.23251, -3.84676, 3.09386]
4 [-2.2592, -3.90219, 3.09386]
5 [-2.29276, -3.95375, 3.09386]
6 [-2.33264, -4.00059, 3.09386]
7 [-2.37818, -4.04195, 3.09386]
8 [-2.42863, -4.07715, 3.09386]
9 [-2.48318, -4.1056, 3.09386]
10 [-2.54091, -4.12685, 3.09386]
11 [-2.60089, -4.14054, 3.09386]
12 [-2.66212, -4.14644, 3.09386]
13 [-2.72361, -4.14447, 3.09386]
14 [-2.78434, -4.13465, 3.09386]
15 [-2.84332, -4.11715, 3.09386]
16 [-2.89957, -4.09225, 3.09386]
17 [-2.95218, -4.06036, 3.09386]
18 [-3.00027, -4.022, 3.09386]
19 [-3.04307, -3.97781, 3.09386]
20 [-3.07987, -3.92851, 3.09386]
21 [-3.11006, -3.8749, 3.09386]
22 [-3.13314, -3.81788, 3.09386]
23 [-3.14875, -3.75837, 3.09386]
24 [-3.15661, -3.69736, 3.09386]
25 [-3.15661, -3.63584, 3.09386]
26 [-3.14875, -3.57483, 3.09386]
27 [-3.13314, -3.51532, 3.09386]
28 [-3.11006, -3.4583, 3.09386]
29 [-3.07987, -3.4047, 3.09386]
30 [-3.04307, -3.35539, 3.09386]
31 [-3.00027, -3.3112, 3.09386]
32 [-2.95218, -3.27284, 3.09386]
33 [-2.89957, -3.24095, 3.09386]
34 [-2.84332, -3.21605, 3.09386]
35 [-2.78434, -3.19855, 3.09386]
36 [-2.72361, -3.18873, 3.09386]
37 [-2.66212, -3.18676, 3.09386]
38 [-2.60089, -3.19266, 3.09386]
39 [-2.54091, -3.20635, 3.09386]
40 [-2.48318, -3.2276, 3.09386]
41 [-2.42863, -3.25606, 3.09386]
42 [-2.37818, -3.29125, 3.09386]
43 [-2.33264, -3.33261, 3.09386]
44 [-2.29276, -3.37945, 3.09386]
45 [-2.2592, -3.43101, 3.09386]
46 [-2.23251, -3.48644, 3.09386]
47 [-2.21312, -3.54482, 3.09386]
48 [-2.20136, -3.60521, 3.09386]
49 [-2.19742, -3.6666, 3.09386]
0 [-2.23515, -3.6666, 3.19386]
1 [-2.23878, -3.72317, 3.19386]
2 [-2.24962, -3.77881, 3.19386]
3 [-2.26748, -3.8326, 3.19386]
4 [-2.29207, -3.88367, 3.19386]
5 [-2.323, -3.93118, 3.19386]
6 [-2.35974, -3.97434, 3.19386]
7 [-2.4017, -4.01245, 3.19386]
8 [-2.44819, -4.04488, 3.19386]
9 [-2.49845, -4.0711, 3.19386]
10 [-2.55165, -4.09068, 3.19386]
11 [-2.60691, -4.10329, 3.19386]
12 [-2.66333, -4.10873, 3.19386]
13 [-2.71999, -4.10692, 3.19386]
14 [-2.77594, -4.09787, 3.19386]
15 [-2.83028, -4.08174, 3.19386]
16 [-2.88212, -4.0588, 3.19386]
17 [-2.93059, -4.02941, 3.19386]
18 [-2.97491, -3.99407, 3.19386]
19 [-3.01434, -3.95335, 3.19386]
20 [-3.04824, -3.90792, 3.19386]
21 [-3.07606, -3.85853, 3.19386]
22 [-3.09733, -3.80599, 3.19386]
23 [-3.11171, -3.75116, 3.19386]
24 [-3.11896, -3.69494, 3.19386]
25 [-3.11896, -3.63826, 3.19386]
26 [-3.11171, -3.58204, 3.19386]
27 [-3.09733, -3.52721, 3.19386]
28 [-3.07606, -3.47467, 3.19386]
29 [-3.04824, -3.42528, 3.19386]
30 [-3.01434, -3.37985, 3.19386]
31 [-2.97491, -3.33913, 3.19386]
32 [-2.93059, -3.30379, 3.19386]
33 [-2.88212, -3.27441, 3.19386]
34 [-2.83028, -3.25146, 3.19386]
35 [-2.77594, -3.23533, 3.19386]
36 [-2.71999, -3.22629, 3.19386]
37 [-2.66333, -3.22447, 3.19386]
38 [-2.60691, -3.22991, 3.19386]
39 [-2.55165, -3.24253, 3.19386]
40 [-2.49845, -3.2621, 3.19386]
41 [-2.44819, -3.28832, 3.19386]
42 [-2.4017, -3.32075, 3.19386]
43 [-2.35974, -3.35886, 3.19386]
44 [-2.323, -3.40202, 3.19386]
45 [-2.29207, -3.44953, 3.19386]
46 [-2.26748, -3.5006, 3.19386]
47 [-2.24962, -3.55439, 3.19386]
48 [-2.23878, -3.61003, 3.19386]
49 [-2.23515, -3.6666, 3.19386]
0 [-2.19244, -3.6666, 3.29386]
1 [-2.19642, -3.72863, 3.29386]
2 [-2.2083, -3.78964, 3.29386]
3 [-2.22789, -3.84863, 3.29386]
4 [-2.25486, -3.90463, 3.29386]
5 [-2.28877, -3.95673, 3.29386]
