dist_err,waypoint_idx
0.350039,1
0.380074,2
0.451095,3
0.434197,3
0.434671,3
0.418361,3
0.405147,3
0.389399,3
0.472689,4
0.445807,4
0.430664,4
0.407313,4
0.386271,4
0.464941,5
0.441907,5
0.408628,5
0.388543,5
0.465021,6
0.435159,6
0.402879,6
0.379085,6
0.467232,7
0.431255,7
0.408003,7
0.375375,7
0.450316,8
0.425042,8
0.398899,8
0.475429,9
0.444607,9
0.414267,9
0.370836,9
0.459239,10
0.420443,10
0.375208,10
0.459659,11
0.416274,11
0.37919,11
0.460423,12
0.417051,12
0.380441,12
0.45854,13
0.419008,13
0.37982,13
0.453981,14
0.415893,14
0.362538,14
0.447997,15
0.395274,15
0.480645,16
0.428284,16
0.383932,16
0.464483,17
0.411003,17
0.36883,17
0.448416,18
0.39704,18
0.47214,19
0.422573,19
0.3801,19
0.451997,20
0.409873,20
0.36328,20
0.449555,21
0.40148,21
0.354035,21
0.435114,22
0.381159,22
0.465496,23
0.415172,23
0.375254,23
0.443032,24
0.406868,24
0.350406,24
0.430362,25
0.376568,25
0.457641,26
0.41612,26
0.374118,26
0.446313,27
0.404047,27
0.35227,27
0.433818,28
0.390632,28
0.470875,29
0.428693,29
0.387449,29
0.472494,30
0.419286,30
0.378098,30
0.45414,31
0.420291,31
0.369296,31
0.443599,32
0.391407,32
0.471682,33
0.423808,33
0.370236,33
0.446689,34
0.399387,34
0.476958,35
0.424257,35
0.383775,35
0.455772,36
0.412983,36
0.364773,36
0.439929,37
0.386366,37
0.460639,38
0.416205,38
0.364508,38
0.436179,39
0.392138,39
0.464327,40
0.413193,40
0.370469,40
0.449795,41
0.407774,41
0.366255,41
0.447484,42
0.397979,42
0.477894,43
0.437127,43
0.396845,43
0.479617,44
0.43325,44
0.397533,44
0.479773,45
0.444272,45
0.408614,45
0.365665,45
0.453826,46
0.413522,46
0.369225,46
0.453254,47
0.410469,47
0.37207,47
0.457926,48
0.410736,48
0.362821,48
0.440164,49
0.471134,1
0.437494,1
0.392485,1
0.47141,2
0.428592,2
0.38506,2
0.464802,3
0.421368,3
0.379281,3
0.459458,4
0.417074,4
0.384173,4
0.459724,5
0.413553,5
0.3779,5
0.460899,6
0.425148,6
0.385933,6
0.464289,7
0.424529,7
0.381338,7
0.456789,8
0.409347,8
0.366098,8
0.427645,9
0.383884,9
0.448695,10
0.404684,10
0.349658,10
0.413974,11
0.365818,11
0.430355,12
0.383059,12
0.447712,13
0.397594,13
0.462671,14
0.410928,14
0.359238,14
0.414525,15
0.36999,15
0.424733,16
0.372361,16
0.420442,17
0.362915,17
0.427032,18
0.36879,18
0.443597,19
0.395831,19
0.468588,20
0.417397,20
0.379151,20
0.443465,21
0.403825,21
0.35253,21
0.425375,22
0.378668,22
0.458595,23
0.404715,23
0.354527,23
0.43251,24
0.396902,24
0.467562,25
0.423301,25
0.368554,25
0.453279,26
0.399789,26
0.484976,27
0.430828,27
0.377048,27
0.462109,28
0.40733,28
0.363118,28
0.447012,29
0.390564,29
0.457916,30
0.412079,30
0.366462,30
0.443811,31
0.394854,31
0.467655,32
0.414708,32
0.356593,32
0.43723,33
0.387082,33
0.460801,34
0.410681,34
0.354457,34
0.427078,35
0.383263,35
0.454037,36
0.403615,36
0.346352,36
0.416274,37
0.37003,37
0.442804,38
0.386926,38
0.460358,39
0.406969,39
0.353845,39
0.414788,40
0.355643,40
0.426966,41
0.375806,41
0.448769,42
0.395605,42
0.467257,43
0.410031,43
0.360325,43
0.431609,44
0.383362,44
0.457861,45
0.403628,45
0.350079,45
0.425123,46
0.3645,46
0.432868,47
0.375677,47
0.45241,48
0.391541,48
0.470477,49
0.441285,1
0.398343,1
0.472161,2
0.420336,2
0.369029,2
0.443232,3
0.381619,3
0.464452,4
0.401697,4
0.349777,4
0.421395,5
0.372307,5
0.440603,6
0.383974,6
0.456516,7
0.39638,7
0.469573,8
0.426219,8
0.364559,8
0.44492,9
0.384407,9
0.45858,10
0.406172,10
0.360139,10
0.435115,11
0.389973,11
0.463419,12
0.421885,12
0.369941,12
0.444469,13
0.393664,13
0.462588,14
0.41122,14
0.359323,14
0.428067,15
0.383449,15
0.452724,16
0.408979,16
0.364038,16
0.449352,17
0.404892,17
0.366422,17
0.434901,18
0.39638,18
0.468032,19
0.43067,19
0.388201,19
0.466277,20
0.415476,20
0.377627,20
0.453113,21
0.4157,21
0.370603,21
0.455251,22
0.415515,22
0.384318,22
0.464694,23
0.424498,23
0.388226,23
0.471423,24
0.438835,24
0.406012,24
0.370113,24
0.44566,25
0.409567,25
0.369231,25
0.445454,26
0.411493,26
0.377429,26
0.456415,27
0.411528,27
0.379109,27
0.448155,28
0.41456,28
0.380966,28
0.461821,29
0.417018,29
0.384023,29
0.463671,30
0.427793,30
0.39373,30
0.460358,31
0.414033,31
0.378031,31
0.454593,32
0.414987,32
0.378816,32
0.457443,33
0.409148,33
0.370205,33
0.446974,34
0.403684,34
0.365456,34
0.432753,35
0.395531,35
0.464571,36
0.421308,36
0.366822,36
0.443261,37
0.394158,37
0.472626,38
0.418087,38
0.372317,38
0.440803,39
0.395531,39
0.47391,40
0.429386,40
0.37787,40
0.456567,41
0.406193,41
0.352856,41
0.441895,42
0.396398,42
0.475428,43
0.425233,43
0.381447,43
0.456546,44
0.408102,44
0.3654,44
0.440072,45
0.398439,45
0.468672,46
0.42905,46
0.375773,46
0.456789,47
0.403964,47
0.351722,47
0.424248,48
0.375745,48
0.451034,49
