Path centered at: WORLD FRAME [0.0025624, 0.0025624], DRONE FRAME [-2.66245,-3.66664]
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 2.86389m
Ending at 3.62999m
Depth = 0.766102m (40%)
Layer 0 radius: 0.246417
Layer 1 radius: 0.449548
Layer 2 radius: 0.474039
Layer 3 radius: 0.47125
Layer 4 radius: 0.44041
Layer 5 radius: 0.461829
Layer 6 radius: 0.449338
Layer 7 radius: 0.457768
0 [-2.41603, -3.66664, 2.86389]
1 [-2.41806, -3.69815, 2.86389]
2 [-2.42409, -3.72915, 2.86389]
3 [-2.43404, -3.75911, 2.86389]
4 [-2.44774, -3.78756, 2.86389]
5 [-2.46497, -3.81403, 2.86389]
6 [-2.48544, -3.83807, 2.86389]
7 [-2.50881, -3.8593, 2.86389]
8 [-2.53471, -3.87736, 2.86389]
9 [-2.56271, -3.89197, 2.86389]
10 [-2.59234, -3.90287, 2.86389]
11 [-2.62312, -3.9099, 2.86389]
12 [-2.65455, -3.91293, 2.86389]
13 [-2.68611, -3.91192, 2.86389]
14 [-2.71728, -3.90688, 2.86389]
15 [-2.74755, -3.8979, 2.86389]
16 [-2.77643, -3.88512, 2.86389]
17 [-2.80343, -3.86875, 2.86389]
18 [-2.82812, -3.84906, 2.86389]
19 [-2.85008, -3.82638, 2.86389]
20 [-2.86897, -3.80107, 2.86389]
21 [-2.88447, -3.77356, 2.86389]
22 [-2.89631, -3.74429, 2.86389]
23 [-2.90432, -3.71375, 2.86389]
24 [-2.90836, -3.68243, 2.86389]
25 [-2.90836, -3.65085, 2.86389]
26 [-2.90432, -3.61954, 2.86389]
27 [-2.89631, -3.58899, 2.86389]
28 [-2.88447, -3.55973, 2.86389]
29 [-2.86897, -3.53221, 2.86389]
30 [-2.85008, -3.50691, 2.86389]
31 [-2.82812, -3.48422, 2.86389]
32 [-2.80343, -3.46454, 2.86389]
33 [-2.77643, -3.44817, 2.86389]
34 [-2.74755, -3.43539, 2.86389]
35 [-2.71728, -3.4264, 2.86389]
36 [-2.68611, -3.42136, 2.86389]
37 [-2.65455, -3.42035, 2.86389]
38 [-2.62312, -3.42338, 2.86389]
39 [-2.59234, -3.43041, 2.86389]
40 [-2.56271, -3.44131, 2.86389]
41 [-2.53471, -3.45592, 2.86389]
42 [-2.50881, -3.47398, 2.86389]
43 [-2.48544, -3.49521, 2.86389]
44 [-2.46497, -3.51926, 2.86389]
45 [-2.44774, -3.54572, 2.86389]
46 [-2.43404, -3.57417, 2.86389]
47 [-2.42409, -3.60414, 2.86389]
48 [-2.41806, -3.63513, 2.86389]
49 [-2.41603, -3.66664, 2.86389]
0 [-2.2129, -3.66664, 2.96389]
1 [-2.21659, -3.72413, 2.96389]
2 [-2.22761, -3.78067, 2.96389]
3 [-2.24576, -3.83534, 2.96389]
4 [-2.27075, -3.88724, 2.96389]
5 [-2.30218, -3.93552, 2.96389]
6 [-2.33952, -3.97938, 2.96389]
7 [-2.38216, -4.01811, 2.96389]
8 [-2.42941, -4.05107, 2.96389]
9 [-2.48048, -4.07771, 2.96389]
10 [-2.53454, -4.09761, 2.96389]
11 [-2.5907, -4.11043, 2.96389]
12 [-2.64804, -4.11596, 2.96389]
13 [-2.70562, -4.11411, 2.96389]
14 [-2.76248, -4.10492, 2.96389]
15 [-2.81771, -4.08853, 2.96389]
16 [-2.87038, -4.06521, 2.96389]
17 [-2.91964, -4.03535, 2.96389]
18 [-2.96468, -3.99943, 2.96389]
19 [-3.00476, -3.95805, 2.96389]
20 [-3.03921, -3.91189, 2.96389]
21 [-3.06748, -3.86169, 2.96389]
22 [-3.0891, -3.8083, 2.96389]
23 [-3.10371, -3.75258, 2.96389]
24 [-3.11107, -3.69544, 2.96389]
25 [-3.11107, -3.63784, 2.96389]
26 [-3.10371, -3.58071, 2.96389]
27 [-3.0891, -3.52499, 2.96389]
28 [-3.06748, -3.47159, 2.96389]
29 [-3.03921, -3.4214, 2.96389]
30 [-3.00476, -3.37523, 2.96389]
31 [-2.96468, -3.33385, 2.96389]
32 [-2.91964, -3.29794, 2.96389]
33 [-2.87038, -3.26807, 2.96389]
34 [-2.81771, -3.24476, 2.96389]
35 [-2.76248, -3.22837, 2.96389]
36 [-2.70562, -3.21917, 2.96389]
37 [-2.64804, -3.21733, 2.96389]
38 [-2.5907, -3.22286, 2.96389]
39 [-2.53454, -3.23567, 2.96389]
40 [-2.48048, -3.25557, 2.96389]
41 [-2.42941, -3.28221, 2.96389]
42 [-2.38216, -3.31517, 2.96389]
43 [-2.33952, -3.3539, 2.96389]
44 [-2.30218, -3.39776, 2.96389]
45 [-2.27075, -3.44604, 2.96389]
46 [-2.24576, -3.49794, 2.96389]
47 [-2.22761, -3.55261, 2.96389]
48 [-2.21659, -3.60916, 2.96389]
49 [-2.2129, -3.66664, 2.96389]
0 [-2.18841, -3.66664, 3.06389]
1 [-2.1923, -3.72726, 3.06389]
2 [-2.20392, -3.78688, 3.06389]
3 [-2.22306, -3.84453, 3.06389]
4 [-2.24941, -3.89926, 3.06389]
5 [-2.28255, -3.95017, 3.06389]
6 [-2.32193, -3.99642, 3.06389]
7 [-2.36689, -4.03726, 3.06389]
8 [-2.41671, -4.07201, 3.06389]
9 [-2.47057, -4.10011, 3.06389]
10 [-2.52757, -4.12109, 3.06389]
11 [-2.58679, -4.1346, 3.06389]
12 [-2.64726, -4.14044, 3.06389]
13 [-2.70797, -4.13849, 3.06389]
14 [-2.76793, -4.1288, 3.06389]
15 [-2.82617, -4.11151, 3.06389]
16 [-2.88171, -4.08692, 3.06389]
17 [-2.93366, -4.05544, 3.06389]
18 [-2.98115, -4.01756, 3.06389]
19 [-3.02341, -3.97393, 3.06389]
20 [-3.05974, -3.92525, 3.06389]
21 [-3.08955, -3.87232, 3.06389]
22 [-3.11234, -3.81602, 3.06389]
23 [-3.12775, -3.75726, 3.06389]
24 [-3.13552, -3.69701, 3.06389]
25 [-3.13552, -3.63627, 3.06389]
26 [-3.12775, -3.57603, 3.06389]
27 [-3.11234, -3.51727, 3.06389]
28 [-3.08955, -3.46096, 3.06389]
29 [-3.05974, -3.40804, 3.06389]
30 [-3.02341, -3.35936, 3.06389]
31 [-2.98115, -3.31572, 3.06389]
32 [-2.93366, -3.27785, 3.06389]
33 [-2.88171, -3.24636, 3.06389]
34 [-2.82617, -3.22177, 3.06389]
35 [-2.76793, -3.20449, 3.06389]
36 [-2.70797, -3.19479, 3.06389]
37 [-2.64726, -3.19285, 3.06389]
38 [-2.58679, -3.19868, 3.06389]
39 [-2.52757, -3.2122, 3.06389]
40 [-2.47057, -3.23318, 3.06389]
41 [-2.41671, -3.26127, 3.06389]
42 [-2.36689, -3.29602, 3.06389]
43 [-2.32193, -3.33686, 3.06389]
44 [-2.28255, -3.38311, 3.06389]
45 [-2.24941, -3.43402, 3.06389]
46 [-2.22306, -3.48875, 3.06389]
47 [-2.20392, -3.5464, 3.06389]
48 [-2.1923, -3.60602, 3.06389]
49 [-2.18841, -3.66664, 3.06389]
0 [-2.1912, -3.66664, 3.16389]
1 [-2.19507, -3.7269, 3.16389]
2 [-2.20661, -3.78618, 3.16389]
3 [-2.22564, -3.84349, 3.16389]
4 [-2.25184, -3.89789, 3.16389]
5 [-2.28478, -3.9485, 3.16389]
6 [-2.32393, -3.99448, 3.16389]
7 [-2.36863, -4.03508, 3.16389]
8 [-2.41816, -4.06963, 3.16389]
9 [-2.4717, -4.09756, 3.16389]
10 [-2.52837, -4.11841, 3.16389]
11 [-2.58724, -4.13185, 3.16389]
12 [-2.64735, -4.13765, 3.16389]
13 [-2.7077, -4.13571, 3.16389]
14 [-2.76731, -4.12608, 3.16389]
15 [-2.8252, -4.1089, 3.16389]
16 [-2.88042, -4.08445, 3.16389]
17 [-2.93206, -4.05315, 3.16389]
18 [-2.97927, -4.0155, 3.16389]
19 [-3.02128, -3.97212, 3.16389]
20 [-3.0574, -3.92373, 3.16389]
21 [-3.08703, -3.87111, 3.16389]
22 [-3.10969, -3.81514, 3.16389]
23 [-3.12501, -3.75673, 3.16389]
24 [-3.13273, -3.69684, 3.16389]
25 [-3.13273, -3.63645, 3.16389]
26 [-3.12501, -3.57656, 3.16389]
27 [-3.10969, -3.51815, 3.16389]
28 [-3.08703, -3.46217, 3.16389]
29 [-3.0574, -3.40956, 3.16389]
30 [-3.02128, -3.36116, 3.16389]
31 [-2.97927, -3.31779, 3.16389]
32 [-2.93206, -3.28014, 3.16389]
33 [-2.88042, -3.24883, 3.16389]
34 [-2.8252, -3.22439, 3.16389]
35 [-2.76731, -3.20721, 3.16389]
36 [-2.7077, -3.19757, 3.16389]
37 [-2.64735, -3.19563, 3.16389]
38 [-2.58724, -3.20143, 3.16389]
39 [-2.52837, -3.21487, 3.16389]
40 [-2.4717, -3.23572, 3.16389]
41 [-2.41816, -3.26366, 3.16389]
42 [-2.36863, -3.2982, 3.16389]
43 [-2.32393, -3.3388, 3.16389]
44 [-2.28478, -3.38478, 3.16389]
45 [-2.25184, -3.43539, 3.16389]
46 [-2.22564, -3.4898, 3.16389]
47 [-2.20661, -3.54711, 3.16389]
48 [-2.19507, -3.60638, 3.16389]
49 [-2.1912, -3.66664, 3.16389]
0 [-2.22204, -3.66664, 3.26389]
1 [-2.22566, -3.72296, 3.26389]
2 [-2.23644, -3.77835, 3.26389]
3 [-2.25423, -3.83191, 3.26389]
4 [-2.27871, -3.88276, 3.26389]
5 [-2.3095, -3.93006, 3.26389]
6 [-2.34608, -3.97303, 3.26389]
