xte,waypoint_idx
0.0691244,2
0.064152,2
0.0600731,2
0.0548551,2
0.0585738,2
0.0584702,2
0.0573158,2
0.0628622,2
0.0618513,2
0.0649206,2
0.0620099,3
0.058107,3
0.0528289,3
0.0523917,3
0.0478384,3
0.0466279,3
0.040498,4
0.0371805,4
0.0329942,4
0.0283649,4
0.0263185,4
0.0228191,4
0.0214778,4
0.0190036,5
0.0171608,5
0.0165734,5
0.0160679,5
0.0153857,5
0.0144769,5
0.0161762,5
0.0189827,5
0.0271957,6
0.033158,6
0.0345942,6
0.0430351,6
0.0564314,6
0.057726,6
0.0626363,6
0.0617499,6
0.0608713,6
0.0590747,6
0.0571745,6
0.0513689,6
0.0467053,6
0.0457681,7
0.0356655,7
0.0304401,7
0.0234717,7
0.0215389,7
0.0228356,7
0.023808,7
0.02125,7
0.0252157,8
0.0235547,8
0.0220683,8
0.0232887,8
0.032119,8
0.0349494,8
0.0434228,8
0.043918,8
0.046899,9
0.0466337,9
0.0449328,9
0.0464164,9
0.0463325,9
0.0450789,9
0.0461172,10
0.0431768,10
0.0440121,10
0.0441564,10
0.0454423,10
0.0420147,11
0.0421648,11
0.0404986,11
0.0430146,11
0.0453489,11
0.0425594,11
0.0399044,12
0.0418892,12
0.0423242,12
0.0472436,12
0.0455003,12
0.0506068,12
0.0471209,13
0.0527453,13
0.0599217,13
0.0609315,13
0.0619495,13
0.0623047,13
0.0621053,14
0.0622922,14
0.0523334,14
0.0545375,14
0.0567265,14
0.0604649,14
0.0642281,15
0.0680339,15
0.0703211,15
0.0773741,15
0.081574,15
0.0903004,15
0.0967209,15
0.103072,15
0.109502,15
0.113991,15
0.119838,15
0.10964,15
0.112733,15
0.102577,15
0.102631,15
0.105814,15
0.0958673,15
0.0934994,15
0.0838623,16
0.0723252,16
0.0602386,16
0.0514485,16
0.0432892,16
0.037708,16
0.0383403,17
0.0367722,17
0.0380006,17
0.0406655,17
0.0507721,17
0.052401,17
0.0551629,17
0.0497692,18
0.0527297,18
0.049191,18
0.0574288,18
0.0592973,18
0.0604455,19
0.0569275,19
0.0614256,19
0.0621103,19
0.0682196,19
0.0690681,20
0.0711693,20
0.0668076,20
0.0696797,20
0.0664922,21
0.0628938,21
0.0582921,21
0.0544354,21
0.0513858,22
0.0455847,22
0.0387528,22
0.0377354,22
0.0353255,23
0.0361278,23
0.0388845,23
0.0473176,23
0.0479019,23
0.0504887,24
0.0469746,24
0.0456549,24
0.0412701,24
0.0526463,25
0.0495748,25
0.0529382,25
0.0520677,25
0.0602069,25
0.0606374,25
0.0629674,26
0.0648837,26
0.0666999,26
0.0699674,26
0.0716931,26
0.0671434,26
0.0716162,26
0.0670581,27
0.0750847,27
0.0756089,27
0.0705345,27
0.0681405,27
0.0637063,27
0.0684553,27
0.0646041,27
0.0665708,27
0.0665774,27
0.0668559,27
0.0631273,28
0.066855,28
0.0612188,28
0.0667513,28
0.0633377,28
0.0635662,28
0.0603132,28
0.0597143,28
0.0555589,28
0.0618125,28
0.072341,28
0.0724271,28
0.0796651,29
0.0762171,29
0.0803026,29
0.0827885,29
0.0971989,29
0.0962508,29
0.105209,29
0.102403,29
0.106439,29
0.11549,29
0.108414,29
0.109841,29
0.101927,29
0.105634,29
0.1002,29
0.104463,29
0.100839,29
0.101742,29
0.0946962,29
0.0983838,30
0.0903893,30
0.0956158,30
0.0932161,30
0.106041,30
0.109712,30
0.116484,30
0.114667,30
0.11912,30
0.115294,30
0.118067,30
0.111163,30
0.111625,30
0.108389,30
0.104048,30
0.0928042,30
0.0801621,31
0.0702647,31
0.0540985,31
0.0487783,31
0.0449967,32
0.0508212,32
0.0509653,32
0.0564539,32
0.0548904,32
0.0595453,32
0.0580004,32
0.0553307,32
0.0535626,33
0.0557239,33
0.054337,33
0.0561369,33
0.0579243,33
0.0600506,34
0.0578646,34
0.0602878,34
0.0467625,34
0.0352578,34
0.0333107,35
0.020825,35
0.017029,35
0.0165257,35
0.0183168,35
0.023138,36
0.0255923,36
0.0247517,36
0.0265117,36
0.0267248,36
0.0328647,36
0.0404739,36
0.0379927,37
0.044976,37
0.042141,37
0.0445198,37
0.0458748,37
0.059353,37
0.0596813,37
0.0641013,38
0.0621797,38
0.0693987,38
0.0694372,38
0.070167,38
0.0608024,38
0.0622048,38
0.060247,39
0.0616266,39
0.0527245,39
0.0563255,39
0.0516448,39
0.058395,39
0.0624619,40
0.0669457,40
0.0631365,40
0.06983,40
0.0673485,40
0.0650027,40
0.0570938,40
0.0514991,41
0.0419557,41
0.0397604,41
0.0382317,41
0.040273,41
0.0371437,42
0.0392633,42
0.0369866,42
0.0454686,42
0.0432303,42
0.050163,42
0.053061,42
0.0519938,43
0.0499472,43
0.0445472,43
0.0349164,43
0.0233035,43
0.0258439,43
0.0206333,44
0.0215063,44
0.0219733,44
0.023756,44
0.0225523,44
0.0238791,44
0.0201131,44
0.0171366,45
0.0130189,45
0.0115531,45
0.0119236,45
0.0105498,45
0.0107221,45
0.0103782,45
0.0114454,46
0.0172993,46
0.0134334,46
0.0207705,46
0.0288303,46
0.0310464,46
0.0406883,47
0.0433565,47
0.040852,47
0.0495525,47
0.0472427,47
