Path centered at: WORLD FRAME [0.00280204, 0.00280204], DRONE FRAME [-2.68486,-3.74423]
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 3.14927m
Ending at 3.97481m
Depth = 0.825534m (40%)
Layer 0 radius: 0.153606
Layer 1 radius: 0.354375
Layer 2 radius: 0.454095
Layer 3 radius: 0.486083
Layer 4 radius: 0.512208
Layer 5 radius: 0.546628
Layer 6 radius: 0.574879
Layer 7 radius: 0.603347
Layer 8 radius: 0.626102
0 [-2.48486, -3.74423, 3.14927]
1 [-2.4865, -3.76981, 3.14927]
2 [-2.4914, -3.79496, 3.14927]
3 [-2.49948, -3.81929, 3.14927]
4 [-2.5106, -3.84238, 3.14927]
5 [-2.52458, -3.86386, 3.14927]
6 [-2.54119, -3.88337, 3.14927]
7 [-2.56016, -3.9006, 3.14927]
8 [-2.58118, -3.91526, 3.14927]
9 [-2.6039, -3.92712, 3.14927]
10 [-2.62795, -3.93597, 3.14927]
11 [-2.65294, -3.94167, 3.14927]
12 [-2.67845, -3.94413, 3.14927]
13 [-2.70406, -3.94331, 3.14927]
14 [-2.72936, -3.93922, 3.14927]
15 [-2.75393, -3.93193, 3.14927]
16 [-2.77737, -3.92155, 3.14927]
17 [-2.79928, -3.90827, 3.14927]
18 [-2.81932, -3.89229, 3.14927]
19 [-2.83715, -3.87388, 3.14927]
20 [-2.85248, -3.85334, 3.14927]
21 [-2.86505, -3.83101, 3.14927]
22 [-2.87467, -3.80726, 3.14927]
23 [-2.88117, -3.78247, 3.14927]
24 [-2.88445, -3.75705, 3.14927]
25 [-2.88445, -3.73142, 3.14927]
26 [-2.88117, -3.706, 3.14927]
27 [-2.87467, -3.68121, 3.14927]
28 [-2.86505, -3.65746, 3.14927]
29 [-2.85248, -3.63513, 3.14927]
30 [-2.83715, -3.61459, 3.14927]
31 [-2.81932, -3.59618, 3.14927]
32 [-2.79928, -3.5802, 3.14927]
33 [-2.77737, -3.56691, 3.14927]
34 [-2.75393, -3.55654, 3.14927]
35 [-2.72936, -3.54925, 3.14927]
36 [-2.70406, -3.54516, 3.14927]
37 [-2.67845, -3.54434, 3.14927]
38 [-2.65294, -3.5468, 3.14927]
39 [-2.62795, -3.5525, 3.14927]
40 [-2.6039, -3.56135, 3.14927]
41 [-2.58118, -3.57321, 3.14927]
42 [-2.56016, -3.58787, 3.14927]
43 [-2.54119, -3.6051, 3.14927]
44 [-2.52458, -3.62461, 3.14927]
45 [-2.5106, -3.64609, 3.14927]
46 [-2.49948, -3.66918, 3.14927]
47 [-2.4914, -3.6935, 3.14927]
48 [-2.4865, -3.71866, 3.14927]
49 [-2.48486, -3.74423, 3.14927]
0 [-2.33049, -3.74423, 3.24927]
1 [-2.33339, -3.78955, 3.24927]
2 [-2.34207, -3.83412, 3.24927]
3 [-2.35638, -3.87722, 3.24927]
4 [-2.37609, -3.91813, 3.24927]
5 [-2.40086, -3.95619, 3.24927]
6 [-2.43029, -3.99077, 3.24927]
7 [-2.46391, -4.0213, 3.24927]
8 [-2.50115, -4.04728, 3.24927]
9 [-2.54141, -4.06828, 3.24927]
10 [-2.58403, -4.08396, 3.24927]
11 [-2.6283, -4.09407, 3.24927]
12 [-2.6735, -4.09843, 3.24927]
13 [-2.71889, -4.09697, 3.24927]
14 [-2.76372, -4.08972, 3.24927]
15 [-2.80725, -4.0768, 3.24927]
16 [-2.84877, -4.05842, 3.24927]
17 [-2.8876, -4.03488, 3.24927]
18 [-2.92311, -4.00657, 3.24927]
19 [-2.9547, -3.97395, 3.24927]
20 [-2.98186, -3.93756, 3.24927]
21 [-3.00414, -3.89799, 3.24927]
22 [-3.02118, -3.8559, 3.24927]
23 [-3.0327, -3.81198, 3.24927]
24 [-3.03851, -3.76694, 3.24927]
25 [-3.03851, -3.72153, 3.24927]
26 [-3.0327, -3.67649, 3.24927]
27 [-3.02118, -3.63257, 3.24927]
28 [-3.00414, -3.59048, 3.24927]
29 [-2.98186, -3.55091, 3.24927]
30 [-2.9547, -3.51452, 3.24927]
31 [-2.92311, -3.4819, 3.24927]
32 [-2.8876, -3.45359, 3.24927]
33 [-2.84877, -3.43005, 3.24927]
34 [-2.80725, -3.41166, 3.24927]
35 [-2.76372, -3.39874, 3.24927]
36 [-2.71889, -3.3915, 3.24927]
37 [-2.6735, -3.39004, 3.24927]
38 [-2.6283, -3.3944, 3.24927]
39 [-2.58403, -3.40451, 3.24927]
40 [-2.54141, -3.42019, 3.24927]
41 [-2.50115, -3.44119, 3.24927]
42 [-2.46391, -3.46717, 3.24927]
43 [-2.43029, -3.4977, 3.24927]
44 [-2.40086, -3.53228, 3.24927]
45 [-2.37609, -3.57034, 3.24927]
46 [-2.35638, -3.61125, 3.24927]
47 [-2.34207, -3.65435, 3.24927]
48 [-2.33339, -3.69892, 3.24927]
49 [-2.33049, -3.74423, 3.24927]
0 [-2.23077, -3.74423, 3.34927]
1 [-2.23449, -3.8023, 3.34927]
2 [-2.24562, -3.85942, 3.34927]
3 [-2.26395, -3.91464, 3.34927]
4 [-2.2892, -3.96707, 3.34927]
5 [-2.32094, -4.01583, 3.34927]
6 [-2.35866, -4.06014, 3.34927]
7 [-2.40174, -4.09926, 3.34927]
8 [-2.44946, -4.13255, 3.34927]
9 [-2.50105, -4.15946, 3.34927]
10 [-2.55566, -4.17956, 3.34927]
11 [-2.61239, -4.19251, 3.34927]
12 [-2.67031, -4.1981, 3.34927]
13 [-2.72846, -4.19623, 3.34927]
14 [-2.78591, -4.18694, 3.34927]
15 [-2.84169, -4.17039, 3.34927]
16 [-2.8949, -4.14683, 3.34927]
17 [-2.94466, -4.11667, 3.34927]
18 [-2.99015, -4.08039, 3.34927]
19 [-3.03063, -4.03859, 3.34927]
20 [-3.06543, -3.99196, 3.34927]
21 [-3.09399, -3.94126, 3.34927]
22 [-3.11582, -3.88732, 3.34927]
23 [-3.13058, -3.83104, 3.34927]
24 [-3.13802, -3.77333, 3.34927]
25 [-3.13802, -3.71514, 3.34927]
26 [-3.13058, -3.65743, 3.34927]
27 [-3.11582, -3.60114, 3.34927]
28 [-3.09399, -3.54721, 3.34927]
29 [-3.06543, -3.49651, 3.34927]
30 [-3.03063, -3.44988, 3.34927]
31 [-2.99015, -3.40808, 3.34927]
32 [-2.94466, -3.3718, 3.34927]
33 [-2.8949, -3.34163, 3.34927]
34 [-2.84169, -3.31808, 3.34927]
35 [-2.78591, -3.30152, 3.34927]
36 [-2.72846, -3.29224, 3.34927]
37 [-2.67031, -3.29037, 3.34927]
38 [-2.61239, -3.29596, 3.34927]
39 [-2.55566, -3.30891, 3.34927]
40 [-2.50105, -3.329, 3.34927]
41 [-2.44946, -3.35592, 3.34927]
42 [-2.40174, -3.38921, 3.34927]
43 [-2.35866, -3.42833, 3.34927]
44 [-2.32094, -3.47264, 3.34927]
45 [-2.2892, -3.5214, 3.34927]
46 [-2.26395, -3.57383, 3.34927]
47 [-2.24562, -3.62905, 3.34927]
48 [-2.23449, -3.68617, 3.34927]
49 [-2.23077, -3.74423, 3.34927]
50 [-2.23077, -3.74423, 3.34927]
51 [-2.24995, -3.8559, 3.34927]
52 [-2.29584, -3.9581, 3.34927]
53 [-2.36495, -4.04465, 3.34927]
54 [-2.45244, -4.11048, 3.34927]
55 [-2.55239, -4.15194, 3.34927]
56 [-2.65826, -4.167, 3.34927]
57 [-2.76328, -4.15534, 3.34927]
58 [-2.86089, -4.11833, 3.34927]
59 [-2.94516, -4.05888, 3.34927]
60 [-3.01112, -3.98127, 3.34927]
61 [-3.05509, -3.89082, 3.34927]
62 [-3.07487, -3.7935, 3.34927]
63 [-3.06983, -3.6956, 3.34927]
64 [-3.04092, -3.60326, 3.34927]
65 [-2.99056, -3.52213, 3.34927]
66 [-2.92248, -3.457, 3.34927]
67 [-2.84142, -3.41153, 3.34927]
68 [-2.75281, -3.38804, 3.34927]
69 [-2.66241, -3.3874, 3.34927]
70 [-2.57594, -3.40903, 3.34927]
71 [-2.49873, -3.45094, 3.34927]
72 [-2.43534, -3.50992, 3.34927]
73 [-2.38936, -3.58178, 3.34927]
74 [-2.36317, -3.66164, 3.34927]
75 [-2.35781, -3.74423, 3.34927]
76 [-2.37301, -3.8243, 3.34927]
77 [-2.40717, -3.89689, 3.34927]
78 [-2.45757, -3.95768, 3.34927]
79 [-2.52051, -4.00321, 3.34927]
80 [-2.59165, -4.03111, 3.34927]
81 [-2.66624, -4.0402, 3.34927]
82 [-2.73948, -4.03055, 3.34927]
83 [-2.8068, -4.00337, 3.34927]
84 [-2.86417, -3.96099, 3.34927]
85 [-2.90833, -3.9066, 3.34927]
86 [-2.93697, -3.84405, 3.34927]
87 [-2.94883, -3.77758, 3.34927]
88 [-2.94378, -3.71152, 3.34927]
89 [-2.92279, -3.65003, 3.34927]
90 [-2.88778, -3.59681, 3.34927]
91 [-2.8415, -3.55489, 3.34927]
92 [-2.78733, -3.52648, 3.34927]
93 [-2.729, -3.51283, 3.34927]
94 [-2.67039, -3.5142, 3.34927]
95 [-2.6152, -3.52986, 3.34927]
96 [-2.5668, -3.55821, 3.34927]
97 [-2.52795, -3.59689, 3.34927]
98 [-2.50069, -3.64299, 3.34927]
99 [-2.48622, -3.69323, 3.34927]
0 [-2.19878, -3.74423, 3.44927]
1 [-2.20277, -3.80639, 3.44927]
2 [-2.21467, -3.86753, 3.44927]
3 [-2.2343, -3.92664, 3.44927]
4 [-2.26133, -3.98276, 3.44927]
5 [-2.29531, -4.03497, 3.44927]
