xte,waypoint_idx
0.085563,1
0.080517,1
0.0621801,2
0.0328437,2
0.00912052,2
0.0251298,3
0.0539555,3
0.0770173,4
0.103332,4
0.117002,5
0.122186,5
0.114754,6
0.104402,6
0.0872268,6
0.0649902,6
0.0441235,7
0.0181335,7
0.00806165,7
0.0381988,8
0.0462874,8
0.0478828,8
0.0473923,9
0.0293377,9
0.010571,10
0.0114586,10
0.0342225,10
0.0575979,11
0.0749181,11
0.0806969,12
0.0920384,12
0.0823271,12
0.0845604,13
0.0711234,13
0.0539065,13
0.028419,14
0.00469788,14
0.0171209,14
0.0403911,15
0.0552462,15
0.0473775,15
0.0444491,16
0.0314715,16
0.0230179,17
0.0301026,17
0.0597934,17
0.0786221,18
0.0928627,18
0.110924,19
0.115225,19
0.10668,19
0.10696,20
0.0919385,20
0.0876174,20
0.0657031,21
0.0480563,21
0.035469,21
0.0284576,21
0.0188056,21
0.0157885,22
0.0100523,22
0.010619,22
0.0113331,22
0.00513951,23
0.00174241,23
0.0154784,24
0.028818,24
0.044308,24
0.0616605,25
0.069495,25
0.0748023,25
0.0743537,26
0.0646946,26
0.0511237,26
0.0376899,27
0.0229771,27
0.0103553,27
0.00653435,27
0.0204301,28
0.0329186,28
0.0363939,28
0.0384455,29
0.0374549,29
0.0285032,29
0.0266204,30
0.00677553,30
0.0104727,30
0.0211862,31
0.0368034,31
0.0527306,32
0.0566656,32
0.0619315,32
0.0598091,33
0.0614502,33
0.0498146,33
0.0455168,34
0.0325013,34
0.0205149,35
0.0120908,35
0.00271512,35
0.00686811,36
0.00891143,36
0.0155594,36
0.0154746,37
0.031131,37
0.0361645,38
0.0584601,38
0.0681881,38
0.0691246,39
0.0847354,39
0.0801213,39
0.0828567,40
0.0767258,40
0.0743717,40
0.0587528,41
0.0555808,41
0.0363446,41
0.0354394,42
0.0202022,42
0.0169268,42
0.00942255,43
0.0168282,43
0.0185694,43
0.0174105,44
0.00516782,44
0.0131192,45
0.0390997,45
0.0535181,46
0.0783508,46
