xte,waypoint_idx
0.0344053,2
0.0457734,2
0.0583659,2
0.0640984,2
0.0604755,2
0.0576081,3
0.0592157,3
0.0515255,3
0.0241717,3
0.0130722,4
0.0173312,4
0.0277958,4
0.0378594,4
0.043428,4
0.0489082,5
0.0546387,5
0.0477459,5
0.0428566,5
0.0387574,6
0.0348113,6
0.0192534,6
0.0076396,6
0.0158438,6
0.0113131,7
0.00847473,7
0.00587737,7
0.012498,7
0.0196233,8
0.023969,8
0.0308994,8
0.0323173,8
0.0339657,9
0.0355258,9
0.0238125,9
0.0309236,10
0.022048,10
0.0233404,10
0.0216202,10
0.024273,10
0.0296849,11
0.0277196,11
0.0244071,11
0.0239071,12
0.0358672,12
0.0369357,12
0.0355377,12
0.0368367,13
0.0312743,13
0.026183,13
0.021245,14
0.0247697,14
0.0167018,14
0.0197155,15
0.0149309,15
0.0180158,15
0.0170092,15
0.0120073,16
0.00957357,16
0.00715419,16
0.00839329,16
0.0094965,17
0.0140165,17
0.0220291,17
0.0295926,18
0.0330209,18
0.0345146,18
0.0425505,18
0.0487966,19
0.0448612,19
0.0505868,19
0.0449282,19
0.0393217,20
0.0324369,20
0.0262645,20
0.0341582,21
0.0313888,21
0.0344771,21
0.0393419,21
0.0532767,22
0.0560392,22
0.0722607,22
0.0845725,22
0.0933179,23
0.0925852,23
0.0974683,23
0.100626,23
0.103728,24
0.0993187,24
0.105123,24
0.112455,24
0.122803,25
0.123391,25
0.126699,25
0.134338,25
0.14216,25
0.134784,26
0.127725,26
0.127591,26
0.13128,26
0.134689,26
0.126746,27
0.116562,27
0.112666,27
0.0963029,27
0.0875207,28
0.0712943,28
0.0608768,28
0.0554636,28
0.0594253,29
0.0403402,29
0.0388763,29
0.0358141,29
0.0344628,30
0.0335365,30
0.0313824,30
0.0340063,31
0.0254763,31
0.0179519,31
0.0239864,31
0.0301153,32
0.0239953,32
0.0282276,32
0.0343714,33
0.0276975,33
0.0312562,33
0.0368933,34
0.0360872,34
0.0381235,35
0.0420062,35
0.042811,35
0.0358301,36
0.0283474,36
0.0202527,37
0.0209789,37
0.0153087,37
0.0188155,38
0.0171327,38
0.0168737,38
0.0161813,39
0.0196456,39
0.0115745,39
0.0179235,40
0.0245856,40
0.0235641,40
0.0338034,41
0.035375,41
0.0408546,41
0.0316794,41
0.0334193,42
0.0394442,42
0.0320817,42
0.0293859,42
0.0280762,43
0.0306266,43
0.0300445,43
0.0250907,43
0.0221165,44
0.0184434,44
0.0161366,44
0.0180634,44
0.0214754,45
0.0221273,45
0.0252334,45
0.025429,45
0.0230099,45
0.0201857,46
0.0209211,46
0.024214,46
0.0279745,46
0.0318603,46
0.0286616,47
0.0270512,47
0.0165956,47
0.0182155,47
0.0143582,47
0.0227251,48
0.0200698,48
0.0171571,48
0.0203739,48
0.0275753,48
0.029496,49
0.0431259,2
0.0417815,2
0.0405266,2
0.0577489,2
0.0630843,2
0.0630358,3
0.0567375,3
0.0575133,3
0.0579446,3
0.059141,4
0.0466517,4
0.0391719,4
0.0378581,4
0.0289204,5
0.0275427,5
0.0184739,5
0.0311703,5
0.0383833,6
0.0337816,6
0.040883,6
0.0538729,6
0.063767,6
0.0720157,7
0.0686954,7
0.0684147,7
0.0729282,7
0.0798015,8
0.0739345,8
0.0584648,8
0.0474772,8
0.0459133,9
0.0349018,9
0.0258077,9
0.0187734,10
0.0120743,10
0.000498764,10
0.00455418,10
0.0108486,11
0.00960775,11
0.0120538,11
0.010239,12
0.00564428,12
0.00842858,12
0.00826936,13
0.00828841,13
0.00936609,13
0.00957363,14
0.00501575,14
0.00217877,14
0.0070073,15
0.0142176,15
0.0165148,15
0.018394,16
0.019961,16
0.0187132,16
0.0191584,16
0.0217173,17
0.0192467,17
0.024944,18
0.0337967,18
0.0344334,18
0.0428902,18
0.0489789,19
0.0551146,19
0.0597565,19
0.0650959,20
0.0728848,20
0.0740886,20
0.0816781,20
0.0782373,21
0.0870808,21
0.089289,21
0.0905975,22
0.102851,22
0.0956622,22
0.114685,22
0.120632,22
0.116656,23
0.122084,23
0.122177,23
0.125428,23
0.136073,23
0.128084,24
0.125545,24
0.117661,24
0.117929,24
0.115684,24
0.109272,25
0.0957243,25
0.0757225,25
0.0734807,25
0.0657913,25
0.0657914,26
0.0584255,26
0.0432164,26
0.0406964,26
0.0479359,26
0.0410952,27
0.0311691,27
0.02252,27
0.028049,27
0.0260733,27
0.023691,28
0.0169881,28
0.0163293,28
0.0248932,29
0.0214003,29
0.0200809,29
0.0264017,29
0.0252546,30
0.0343028,30
