Path centered at: 0.00271353, 0.00271353
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 3.06209m
Ending at 3.78055m
Depth = 0.718462m (40%)
Layer 0 radius: 0.0678943
Layer 1 radius: 0.266389
Layer 2 radius: 0.367054
Layer 3 radius: 0.396049
Layer 4 radius: 0.426222
Layer 5 radius: 0.457831
Layer 6 radius: 0.48362
Layer 7 radius: 0.516792
0 [-2.5774, -3.77768, 3.06209]
1 [-2.57822, -3.76489, 3.06209]
2 [-2.58067, -3.75231, 3.06209]
3 [-2.58471, -3.74015, 3.06209]
4 [-2.59027, -3.72861, 3.06209]
5 [-2.59726, -3.71787, 3.06209]
6 [-2.60556, -3.70811, 3.06209]
7 [-2.61505, -3.6995, 3.06209]
8 [-2.62556, -3.69216, 3.06209]
9 [-2.63692, -3.68624, 3.06209]
10 [-2.64895, -3.68181, 3.06209]
11 [-2.66144, -3.67896, 3.06209]
12 [-2.67419, -3.67773, 3.06209]
13 [-2.687, -3.67814, 3.06209]
14 [-2.69965, -3.68019, 3.06209]
15 [-2.71194, -3.68383, 3.06209]
16 [-2.72365, -3.68902, 3.06209]
17 [-2.73461, -3.69566, 3.06209]
18 [-2.74463, -3.70365, 3.06209]
19 [-2.75354, -3.71286, 3.06209]
20 [-2.76121, -3.72313, 3.06209]
21 [-2.7675, -3.73429, 3.06209]
22 [-2.7723, -3.74617, 3.06209]
23 [-2.77555, -3.75856, 3.06209]
24 [-2.77719, -3.77127, 3.06209]
25 [-2.77719, -3.78409, 3.06209]
26 [-2.77555, -3.79679, 3.06209]
27 [-2.7723, -3.80919, 3.06209]
28 [-2.7675, -3.82107, 3.06209]
29 [-2.76121, -3.83223, 3.06209]
30 [-2.75354, -3.8425, 3.06209]
31 [-2.74463, -3.85171, 3.06209]
32 [-2.73461, -3.8597, 3.06209]
33 [-2.72365, -3.86634, 3.06209]
34 [-2.71194, -3.87153, 3.06209]
35 [-2.69965, -3.87517, 3.06209]
36 [-2.687, -3.87722, 3.06209]
37 [-2.67419, -3.87763, 3.06209]
38 [-2.66144, -3.8764, 3.06209]
39 [-2.64895, -3.87355, 3.06209]
40 [-2.63692, -3.86912, 3.06209]
41 [-2.62556, -3.86319, 3.06209]
42 [-2.61505, -3.85586, 3.06209]
43 [-2.60556, -3.84725, 3.06209]
44 [-2.59726, -3.83749, 3.06209]
45 [-2.59027, -3.82675, 3.06209]
46 [-2.58471, -3.81521, 3.06209]
47 [-2.58067, -3.80304, 3.06209]
48 [-2.57822, -3.79047, 3.06209]
49 [-2.5774, -3.77768, 3.06209]
0 [-2.41101, -3.77768, 3.16209]
1 [-2.4132, -3.74361, 3.16209]
2 [-2.41972, -3.71011, 3.16209]
3 [-2.43048, -3.67771, 3.16209]
4 [-2.44529, -3.64696, 3.16209]
5 [-2.46391, -3.61835, 3.16209]
6 [-2.48604, -3.59236, 3.16209]
7 [-2.51131, -3.56941, 3.16209]
8 [-2.53931, -3.54988, 3.16209]
9 [-2.56957, -3.53409, 3.16209]
10 [-2.6016, -3.5223, 3.16209]
11 [-2.63488, -3.5147, 3.16209]
12 [-2.66886, -3.51143, 3.16209]
13 [-2.70298, -3.51252, 3.16209]
14 [-2.73668, -3.51797, 3.16209]
15 [-2.7694, -3.52768, 3.16209]
16 [-2.80061, -3.5415, 3.16209]
17 [-2.8298, -3.55919, 3.16209]
18 [-2.85649, -3.58048, 3.16209]
19 [-2.88024, -3.605, 3.16209]
20 [-2.90066, -3.63235, 3.16209]
21 [-2.91741, -3.6621, 3.16209]
22 [-2.93022, -3.69374, 3.16209]
23 [-2.93887, -3.72676, 3.16209]
24 [-2.94324, -3.76061, 3.16209]
25 [-2.94324, -3.79475, 3.16209]
26 [-2.93887, -3.8286, 3.16209]
27 [-2.93022, -3.86162, 3.16209]
28 [-2.91741, -3.89326, 3.16209]
29 [-2.90066, -3.923, 3.16209]
30 [-2.88024, -3.95036, 3.16209]
31 [-2.85649, -3.97488, 3.16209]
32 [-2.8298, -3.99616, 3.16209]
33 [-2.80061, -4.01386, 3.16209]
34 [-2.7694, -4.02768, 3.16209]
35 [-2.73668, -4.03739, 3.16209]
36 [-2.70298, -4.04284, 3.16209]
37 [-2.66886, -4.04393, 3.16209]
38 [-2.63488, -4.04065, 3.16209]
39 [-2.6016, -4.03306, 3.16209]
40 [-2.56957, -4.02127, 3.16209]
41 [-2.5393, -4.00548, 3.16209]
42 [-2.51131, -3.98595, 3.16209]
43 [-2.48604, -3.963, 3.16209]
44 [-2.46391, -3.93701, 3.16209]
45 [-2.44529, -3.9084, 3.16209]
46 [-2.43048, -3.87765, 3.16209]
47 [-2.41972, -3.84525, 3.16209]
48 [-2.4132, -3.81174, 3.16209]
49 [-2.41101, -3.77768, 3.16209]
0 [-2.31035, -3.77768, 3.26209]
1 [-2.31336, -3.73074, 3.26209]
2 [-2.32235, -3.68457, 3.26209]
3 [-2.33717, -3.63994, 3.26209]
4 [-2.35758, -3.59756, 3.26209]
5 [-2.38324, -3.55814, 3.26209]
6 [-2.41373, -3.52233, 3.26209]
7 [-2.44854, -3.4907, 3.26209]
8 [-2.48712, -3.4638, 3.26209]
9 [-2.52882, -3.44204, 3.26209]
10 [-2.57296, -3.4258, 3.26209]
11 [-2.61882, -3.41533, 3.26209]
12 [-2.66563, -3.41081, 3.26209]
13 [-2.71264, -3.41232, 3.26209]
14 [-2.75908, -3.41983, 3.26209]
15 [-2.80417, -3.43321, 3.26209]
16 [-2.84718, -3.45225, 3.26209]
17 [-2.8874, -3.47663, 3.26209]
18 [-2.92417, -3.50596, 3.26209]
19 [-2.95689, -3.53974, 3.26209]
20 [-2.98502, -3.57744, 3.26209]
21 [-3.0081, -3.61842, 3.26209]
22 [-3.02575, -3.66202, 3.26209]
23 [-3.03768, -3.70751, 3.26209]
24 [-3.0437, -3.75416, 3.26209]
25 [-3.0437, -3.8012, 3.26209]
26 [-3.03768, -3.84784, 3.26209]
27 [-3.02575, -3.89334, 3.26209]
28 [-3.0081, -3.93694, 3.26209]
29 [-2.98502, -3.97792, 3.26209]
30 [-2.95689, -4.01561, 3.26209]
31 [-2.92417, -4.0494, 3.26209]
32 [-2.8874, -4.07873, 3.26209]
33 [-2.84718, -4.10311, 3.26209]
34 [-2.80417, -4.12215, 3.26209]
35 [-2.75908, -4.13553, 3.26209]
36 [-2.71264, -4.14304, 3.26209]
37 [-2.66563, -4.14454, 3.26209]
38 [-2.61882, -4.14003, 3.26209]
39 [-2.57296, -4.12956, 3.26209]
40 [-2.52882, -4.11332, 3.26209]
41 [-2.48712, -4.09156, 3.26209]
42 [-2.44854, -4.06465, 3.26209]
43 [-2.41373, -4.03303, 3.26209]
44 [-2.38324, -3.99722, 3.26209]
45 [-2.35758, -3.9578, 3.26209]
46 [-2.33717, -3.91542, 3.26209]
47 [-2.32235, -3.87078, 3.26209]
48 [-2.31336, -3.82462, 3.26209]
49 [-2.31035, -3.77768, 3.26209]
0 [-2.28135, -3.77768, 3.36209]
1 [-2.2846, -3.72703, 3.36209]
2 [-2.2943, -3.67722, 3.36209]
3 [-2.31029, -3.62905, 3.36209]
4 [-2.33231, -3.58333, 3.36209]
5 [-2.36, -3.5408, 3.36209]
6 [-2.3929, -3.50215, 3.36209]
7 [-2.43047, -3.46803, 3.36209]
8 [-2.47209, -3.439, 3.36209]
9 [-2.51708, -3.41553, 3.36209]
10 [-2.56471, -3.398, 3.36209]
11 [-2.61419, -3.38671, 3.36209]
12 [-2.66471, -3.38183, 3.36209]
13 [-2.71543, -3.38346, 3.36209]
14 [-2.76553, -3.39156, 3.36209]
15 [-2.81418, -3.406, 3.36209]
16 [-2.86059, -3.42654, 3.36209]
17 [-2.90399, -3.45285, 3.36209]
18 [-2.94366, -3.48449, 3.36209]
19 [-2.97897, -3.52095, 3.36209]
20 [-3.00932, -3.56162, 3.36209]
21 [-3.03423, -3.60584, 3.36209]
22 [-3.05327, -3.65288, 3.36209]
23 [-3.06614, -3.70197, 3.36209]
24 [-3.07263, -3.7523, 3.36209]
25 [-3.07263, -3.80305, 3.36209]
26 [-3.06614, -3.85339, 3.36209]
27 [-3.05327, -3.90248, 3.36209]
28 [-3.03423, -3.94952, 3.36209]
29 [-3.00932, -3.99374, 3.36209]
30 [-2.97897, -4.03441, 3.36209]
31 [-2.94366, -4.07087, 3.36209]
32 [-2.90399, -4.10251, 3.36209]
33 [-2.86059, -4.12882, 3.36209]
34 [-2.81418, -4.14936, 3.36209]
35 [-2.76553, -4.1638, 3.36209]
36 [-2.71543, -4.1719, 3.36209]
37 [-2.6647, -4.17352, 3.36209]
38 [-2.61419, -4.16865, 3.36209]
39 [-2.56471, -4.15736, 3.36209]
40 [-2.51708, -4.13983, 3.36209]
41 [-2.47209, -4.11636, 3.36209]
42 [-2.43047, -4.08732, 3.36209]
43 [-2.3929, -4.0532, 3.36209]
44 [-2.36, -4.01456, 3.36209]
45 [-2.33231, -3.97203, 3.36209]
46 [-2.31029, -3.9263, 3.36209]
47 [-2.2943, -3.87814, 3.36209]
48 [-2.2846, -3.82832, 3.36209]
49 [-2.28135, -3.77768, 3.36209]
0 [-2.25118, -3.77768, 3.46209]
1 [-2.25468, -3.72317, 3.46209]
2 [-2.26512, -3.66957, 3.46209]
3 [-2.28233, -3.61773, 3.46209]
4 [-2.30602, -3.56852, 3.46209]
5 [-2.33582, -3.52275, 3.46209]
6 [-2.37122, -3.48116, 3.46209]
7 [-2.41165, -3.44444, 3.46209]
