Path centered at: WORLD FRAME [0.00263409, 0.00263409], DRONE FRAME [-2.66993,-3.72216]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 2.96274m
Ending at 3.67319m
Depth = 0.710445m (40%)
Layer 0 radius: 0.20759
Layer 1 radius: 0.410164
Layer 2 radius: 0.501601
Layer 3 radius: 0.517535
Layer 4 radius: 0.533146
Layer 5 radius: 0.53698
Layer 6 radius: 0.532263
Layer 7 radius: 0.52142
0 [-2.46234, -3.72216, 2.96274]
1 [-2.46404, -3.74871, 2.96274]
2 [-2.46913, -3.77482, 2.96274]
3 [-2.47751, -3.80007, 2.96274]
4 [-2.48905, -3.82403, 2.96274]
5 [-2.50356, -3.84633, 2.96274]
6 [-2.52081, -3.86658, 2.96274]
7 [-2.5405, -3.88446, 2.96274]
8 [-2.56232, -3.89968, 2.96274]
9 [-2.5859, -3.91199, 2.96274]
10 [-2.61086, -3.92117, 2.96274]
11 [-2.6368, -3.92709, 2.96274]
12 [-2.66328, -3.92965, 2.96274]
13 [-2.68986, -3.92879, 2.96274]
14 [-2.71612, -3.92455, 2.96274]
15 [-2.74162, -3.91698, 2.96274]
16 [-2.76595, -3.90621, 2.96274]
17 [-2.78869, -3.89242, 2.96274]
18 [-2.80949, -3.87584, 2.96274]
19 [-2.828, -3.85673, 2.96274]
20 [-2.84391, -3.83541, 2.96274]
21 [-2.85696, -3.81223, 2.96274]
22 [-2.86694, -3.78758, 2.96274]
23 [-2.87369, -3.76185, 2.96274]
24 [-2.87709, -3.73546, 2.96274]
25 [-2.87709, -3.70886, 2.96274]
26 [-2.87369, -3.68248, 2.96274]
27 [-2.86694, -3.65675, 2.96274]
28 [-2.85696, -3.63209, 2.96274]
29 [-2.84391, -3.60892, 2.96274]
30 [-2.828, -3.5876, 2.96274]
31 [-2.80949, -3.56849, 2.96274]
32 [-2.78869, -3.5519, 2.96274]
33 [-2.76595, -3.53812, 2.96274]
34 [-2.74162, -3.52735, 2.96274]
35 [-2.71612, -3.51978, 2.96274]
36 [-2.68986, -3.51553, 2.96274]
37 [-2.66328, -3.51468, 2.96274]
38 [-2.6368, -3.51724, 2.96274]
39 [-2.61086, -3.52315, 2.96274]
40 [-2.5859, -3.53234, 2.96274]
41 [-2.56232, -3.54465, 2.96274]
42 [-2.5405, -3.55986, 2.96274]
43 [-2.52081, -3.57775, 2.96274]
44 [-2.50356, -3.598, 2.96274]
45 [-2.48905, -3.6203, 2.96274]
46 [-2.47751, -3.64426, 2.96274]
47 [-2.46913, -3.66951, 2.96274]
48 [-2.46404, -3.69562, 2.96274]
49 [-2.46234, -3.72216, 2.96274]
0 [-2.25976, -3.72216, 3.06274]
1 [-2.26313, -3.77461, 3.06274]
2 [-2.27318, -3.8262, 3.06274]
3 [-2.28974, -3.87609, 3.06274]
4 [-2.31255, -3.92344, 3.06274]
5 [-2.34122, -3.96749, 3.06274]
6 [-2.37529, -4.00751, 3.06274]
7 [-2.4142, -4.04284, 3.06274]
8 [-2.4573, -4.07291, 3.06274]
9 [-2.5039, -4.09722, 3.06274]
10 [-2.55323, -4.11538, 3.06274]
11 [-2.60447, -4.12707, 3.06274]
12 [-2.65678, -4.13212, 3.06274]
13 [-2.70931, -4.13043, 3.06274]
14 [-2.7612, -4.12204, 3.06274]
15 [-2.81159, -4.10709, 3.06274]
16 [-2.85965, -4.08582, 3.06274]
17 [-2.90459, -4.05857, 3.06274]
18 [-2.94568, -4.0258, 3.06274]
19 [-2.98225, -3.98804, 3.06274]
20 [-3.01368, -3.94592, 3.06274]
21 [-3.03947, -3.90013, 3.06274]
22 [-3.0592, -3.85141, 3.06274]
23 [-3.07253, -3.80057, 3.06274]
24 [-3.07925, -3.74844, 3.06274]
25 [-3.07925, -3.69588, 3.06274]
26 [-3.07253, -3.64376, 3.06274]
27 [-3.0592, -3.59292, 3.06274]
28 [-3.03947, -3.5442, 3.06274]
29 [-3.01368, -3.49841, 3.06274]
30 [-2.98225, -3.45628, 3.06274]
31 [-2.94568, -3.41853, 3.06274]
32 [-2.90459, -3.38576, 3.06274]
33 [-2.85965, -3.35851, 3.06274]
34 [-2.81159, -3.33724, 3.06274]
35 [-2.7612, -3.32228, 3.06274]
36 [-2.70931, -3.3139, 3.06274]
37 [-2.65678, -3.31221, 3.06274]
38 [-2.60447, -3.31726, 3.06274]
39 [-2.55323, -3.32895, 3.06274]
40 [-2.5039, -3.34711, 3.06274]
41 [-2.4573, -3.37142, 3.06274]
42 [-2.4142, -3.40148, 3.06274]
43 [-2.37529, -3.43682, 3.06274]
44 [-2.34122, -3.47684, 3.06274]
45 [-2.31255, -3.52089, 3.06274]
46 [-2.28974, -3.56824, 3.06274]
47 [-2.27318, -3.61812, 3.06274]
48 [-2.26313, -3.66971, 3.06274]
49 [-2.25976, -3.72216, 3.06274]
50 [-2.25976, -3.72216, 3.06274]
51 [-2.27672, -3.82312, 3.06274]
52 [-2.31787, -3.91571, 3.06274]
53 [-2.38012, -3.99431, 3.06274]
54 [-2.45916, -4.05428, 3.06274]
55 [-2.54968, -4.09227, 3.06274]
56 [-2.64576, -4.10635, 3.06274]
57 [-2.74127, -4.09616, 3.06274]
58 [-2.83025, -4.06287, 3.06274]
59 [-2.90726, -4.00905, 3.06274]
60 [-2.96775, -3.93855, 3.06274]
61 [-3.0083, -3.85613, 3.06274]
62 [-3.02682, -3.76725, 3.06274]
63 [-3.02265, -3.67761, 3.06274]
64 [-2.99658, -3.59284, 3.06274]
65 [-2.95075, -3.51814, 3.06274]
66 [-2.88851, -3.45795, 3.06274]
67 [-2.81414, -3.41569, 3.06274]
68 [-2.73261, -3.39358, 3.06274]
69 [-2.64919, -3.39251, 3.06274]
70 [-2.56916, -3.41203, 3.06274]
71 [-2.49745, -3.45038, 3.06274]
72 [-2.43834, -3.50469, 3.06274]
73 [-2.39522, -3.57114, 3.06274]
74 [-2.37036, -3.64525, 3.06274]
75 [-2.36485, -3.72216, 3.06274]
76 [-2.3785, -3.79699, 3.06274]
77 [-2.40995, -3.86509, 3.06274]
78 [-2.45673, -3.92238, 3.06274]
79 [-2.51547, -3.96556, 3.06274]
80 [-2.58215, -3.99233, 3.06274]
81 [-2.65236, -4.00147, 3.06274]
82 [-2.72158, -3.99294, 3.06274]
83 [-2.78551, -3.96778, 3.06274]
84 [-2.84028, -3.92809, 3.06274]
85 [-2.88274, -3.87678, 3.06274]
86 [-2.9106, -3.81745, 3.06274]
87 [-2.92256, -3.75408, 3.06274]
88 [-2.91839, -3.69078, 3.06274]
89 [-2.89887, -3.63152, 3.06274]
90 [-2.86574, -3.5799, 3.06274]
91 [-2.82153, -3.53891, 3.06274]
92 [-2.7694, -3.51077, 3.06274]
93 [-2.71292, -3.4968, 3.06274]
94 [-2.65579, -3.49739, 3.06274]
95 [-2.60163, -3.51197, 3.06274]
96 [-2.55375, -3.5391, 3.06274]
97 [-2.51494, -3.57662, 3.06274]
98 [-2.4873, -3.62176, 3.06274]
99 [-2.47214, -3.67138, 3.06274]
0 [-2.16833, -3.72216, 3.16274]
1 [-2.17245, -3.78631, 3.16274]
2 [-2.18473, -3.8494, 3.16274]
3 [-2.20499, -3.9104, 3.16274]
4 [-2.23287, -3.96831, 3.16274]
5 [-2.26794, -4.02218, 3.16274]
6 [-2.3096, -4.07112, 3.16274]
7 [-2.35719, -4.11433, 3.16274]
8 [-2.4099, -4.1511, 3.16274]
9 [-2.46689, -4.18083, 3.16274]
10 [-2.52721, -4.20303, 3.16274]
11 [-2.58987, -4.21734, 3.16274]
12 [-2.65385, -4.22351, 3.16274]
13 [-2.71809, -4.22145, 3.16274]
14 [-2.78155, -4.21119, 3.16274]
15 [-2.84316, -4.1929, 3.16274]
16 [-2.90194, -4.16688, 3.16274]
17 [-2.9569, -4.13356, 3.16274]
18 [-3.00716, -4.09349, 3.16274]
19 [-3.05187, -4.04732, 3.16274]
20 [-3.09032, -3.99581, 3.16274]
21 [-3.12186, -3.9398, 3.16274]
22 [-3.14598, -3.88022, 3.16274]
23 [-3.16228, -3.81805, 3.16274]
24 [-3.1705, -3.7543, 3.16274]
25 [-3.1705, -3.69003, 3.16274]
26 [-3.16228, -3.62628, 3.16274]
27 [-3.14598, -3.56411, 3.16274]
28 [-3.12186, -3.50453, 3.16274]
29 [-3.09031, -3.44852, 3.16274]
30 [-3.05187, -3.39701, 3.16274]
31 [-3.00716, -3.35084, 3.16274]
32 [-2.9569, -3.31076, 3.16274]
33 [-2.90194, -3.27744, 3.16274]
34 [-2.84316, -3.25143, 3.16274]
35 [-2.78155, -3.23314, 3.16274]
36 [-2.71809, -3.22288, 3.16274]
37 [-2.65385, -3.22082, 3.16274]
38 [-2.58987, -3.22699, 3.16274]
39 [-2.52721, -3.24129, 3.16274]
40 [-2.46689, -3.26349, 3.16274]
41 [-2.4099, -3.29322, 3.16274]
42 [-2.35719, -3.33, 3.16274]
43 [-2.3096, -3.37321, 3.16274]
44 [-2.26794, -3.42215, 3.16274]
45 [-2.23287, -3.47602, 3.16274]
46 [-2.20499, -3.53393, 3.16274]
47 [-2.18473, -3.59493, 3.16274]
48 [-2.17245, -3.65802, 3.16274]
49 [-2.16833, -3.72216, 3.16274]
50 [-2.16833, -3.72216, 3.16274]
51 [-2.18993, -3.84541, 3.16274]
52 [-2.24094, -3.958, 3.16274]
53 [-2.31747, -4.05315, 3.16274]
54 [-2.41409, -4.12531, 3.16274]
55 [-2.52425, -4.17053, 3.16274]
56 [-2.64071, -4.18666, 3.16274]
