Path centered at: 0.00275734, 0.00275734
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 3.08581m
Ending at 3.92698m
Depth = 0.84117m (40%)
Layer 0 radius: 0.194297
Layer 1 radius: 0.398343
Layer 2 radius: 0.492123
Layer 3 radius: 0.52477
Layer 4 radius: 0.546543
Layer 5 radius: 0.567567
Layer 6 radius: 0.583921
Layer 7 radius: 0.599937
Layer 8 radius: 0.608112
0 [-2.50571, -3.74428, 3.08581]
1 [-2.5073, -3.71943, 3.08581]
2 [-2.51206, -3.69499, 3.08581]
3 [-2.51991, -3.67137, 3.08581]
4 [-2.53071, -3.64893, 3.08581]
5 [-2.54429, -3.62807, 3.08581]
6 [-2.56043, -3.60911, 3.08581]
7 [-2.57886, -3.59237, 3.08581]
8 [-2.59928, -3.57813, 3.08581]
9 [-2.62136, -3.56661, 3.08581]
10 [-2.64472, -3.55801, 3.08581]
11 [-2.66899, -3.55247, 3.08581]
12 [-2.69378, -3.55008, 3.08581]
13 [-2.71866, -3.55088, 3.08581]
14 [-2.74324, -3.55485, 3.08581]
15 [-2.76711, -3.56194, 3.08581]
16 [-2.78987, -3.57202, 3.08581]
17 [-2.81116, -3.58492, 3.08581]
18 [-2.83063, -3.60044, 3.08581]
19 [-2.84795, -3.61833, 3.08581]
20 [-2.86284, -3.63828, 3.08581]
21 [-2.87506, -3.65998, 3.08581]
22 [-2.8844, -3.68305, 3.08581]
23 [-2.89072, -3.70714, 3.08581]
24 [-2.8939, -3.73183, 3.08581]
25 [-2.8939, -3.75673, 3.08581]
26 [-2.89072, -3.78142, 3.08581]
27 [-2.8844, -3.8055, 3.08581]
28 [-2.87506, -3.82858, 3.08581]
29 [-2.86284, -3.85027, 3.08581]
30 [-2.84795, -3.87023, 3.08581]
31 [-2.83063, -3.88811, 3.08581]
32 [-2.81116, -3.90364, 3.08581]
33 [-2.78987, -3.91654, 3.08581]
34 [-2.76711, -3.92662, 3.08581]
35 [-2.74324, -3.9337, 3.08581]
36 [-2.71866, -3.93768, 3.08581]
37 [-2.69378, -3.93848, 3.08581]
38 [-2.66899, -3.93609, 3.08581]
39 [-2.64472, -3.93055, 3.08581]
40 [-2.62136, -3.92195, 3.08581]
41 [-2.59928, -3.91043, 3.08581]
42 [-2.57886, -3.89619, 3.08581]
43 [-2.56043, -3.87945, 3.08581]
44 [-2.54429, -3.86049, 3.08581]
45 [-2.53071, -3.83962, 3.08581]
46 [-2.51991, -3.81719, 3.08581]
47 [-2.51206, -3.79356, 3.08581]
48 [-2.5073, -3.76912, 3.08581]
49 [-2.50571, -3.74428, 3.08581]
0 [-2.30166, -3.74428, 3.18581]
1 [-2.30493, -3.69334, 3.18581]
2 [-2.31469, -3.64324, 3.18581]
3 [-2.33077, -3.59479, 3.18581]
4 [-2.35292, -3.5488, 3.18581]
5 [-2.38077, -3.50603, 3.18581]
6 [-2.41385, -3.46716, 3.18581]
7 [-2.45164, -3.43284, 3.18581]
8 [-2.49351, -3.40364, 3.18581]
9 [-2.53876, -3.38003, 3.18581]
10 [-2.58666, -3.3624, 3.18581]
11 [-2.63643, -3.35104, 3.18581]
12 [-2.68724, -3.34614, 3.18581]
13 [-2.73825, -3.34778, 3.18581]
14 [-2.78864, -3.35592, 3.18581]
15 [-2.83758, -3.37045, 3.18581]
16 [-2.88425, -3.39111, 3.18581]
17 [-2.9279, -3.41757, 3.18581]
18 [-2.96781, -3.44939, 3.18581]
19 [-3.00332, -3.48606, 3.18581]
20 [-3.03385, -3.52697, 3.18581]
21 [-3.0589, -3.57144, 3.18581]
22 [-3.07805, -3.61876, 3.18581]
23 [-3.091, -3.66813, 3.18581]
24 [-3.09753, -3.71876, 3.18581]
25 [-3.09753, -3.7698, 3.18581]
26 [-3.091, -3.82043, 3.18581]
27 [-3.07805, -3.8698, 3.18581]
28 [-3.0589, -3.91711, 3.18581]
29 [-3.03385, -3.96159, 3.18581]
30 [-3.00332, -4.0025, 3.18581]
31 [-2.96781, -4.03916, 3.18581]
32 [-2.9279, -4.07099, 3.18581]
33 [-2.88425, -4.09745, 3.18581]
34 [-2.83758, -4.11811, 3.18581]
35 [-2.78864, -4.13263, 3.18581]
36 [-2.73825, -4.14078, 3.18581]
37 [-2.68724, -4.14242, 3.18581]
38 [-2.63643, -4.13752, 3.18581]
39 [-2.58666, -4.12616, 3.18581]
40 [-2.53876, -4.10853, 3.18581]
41 [-2.49351, -4.08492, 3.18581]
42 [-2.45164, -4.05572, 3.18581]
43 [-2.41385, -4.0214, 3.18581]
44 [-2.38077, -3.98253, 3.18581]
45 [-2.35292, -3.93975, 3.18581]
46 [-2.33077, -3.89376, 3.18581]
47 [-2.31469, -3.84532, 3.18581]
48 [-2.30493, -3.79522, 3.18581]
49 [-2.30166, -3.74428, 3.18581]
0 [-2.20788, -3.74428, 3.28581]
1 [-2.21192, -3.68135, 3.28581]
2 [-2.22398, -3.61945, 3.28581]
3 [-2.24385, -3.5596, 3.28581]
4 [-2.27121, -3.50279, 3.28581]
5 [-2.30561, -3.44993, 3.28581]
6 [-2.34649, -3.40192, 3.28581]
7 [-2.39317, -3.35952, 3.28581]
8 [-2.44489, -3.32344, 3.28581]
9 [-2.5008, -3.29428, 3.28581]
10 [-2.55998, -3.2725, 3.28581]
11 [-2.62146, -3.25846, 3.28581]
12 [-2.68423, -3.25241, 3.28581]
13 [-2.74726, -3.25443, 3.28581]
14 [-2.80951, -3.26449, 3.28581]
15 [-2.86997, -3.28244, 3.28581]
16 [-2.92763, -3.30796, 3.28581]
17 [-2.98156, -3.34065, 3.28581]
18 [-3.03086, -3.37997, 3.28581]
19 [-3.07473, -3.42527, 3.28581]
20 [-3.11245, -3.47581, 3.28581]
21 [-3.14339, -3.53075, 3.28581]
22 [-3.16706, -3.58921, 3.28581]
23 [-3.18305, -3.65021, 3.28581]
24 [-3.19112, -3.71275, 3.28581]
25 [-3.19112, -3.77581, 3.28581]
26 [-3.18305, -3.83835, 3.28581]
27 [-3.16706, -3.89935, 3.28581]
28 [-3.14339, -3.9578, 3.28581]
29 [-3.11245, -4.01275, 3.28581]
30 [-3.07473, -4.06329, 3.28581]
31 [-3.03086, -4.10859, 3.28581]
32 [-2.98156, -4.1479, 3.28581]
33 [-2.92763, -4.18059, 3.28581]
34 [-2.86997, -4.20612, 3.28581]
35 [-2.80951, -4.22406, 3.28581]
36 [-2.74726, -4.23413, 3.28581]
37 [-2.68423, -4.23615, 3.28581]
38 [-2.62146, -4.23009, 3.28581]
39 [-2.55998, -4.21606, 3.28581]
40 [-2.5008, -4.19428, 3.28581]
41 [-2.44489, -4.16511, 3.28581]
42 [-2.39317, -4.12904, 3.28581]
43 [-2.34649, -4.08664, 3.28581]
44 [-2.30561, -4.03862, 3.28581]
45 [-2.27121, -3.98577, 3.28581]
46 [-2.24385, -3.92896, 3.28581]
47 [-2.22398, -3.86911, 3.28581]
48 [-2.21192, -3.80721, 3.28581]
49 [-2.20788, -3.74428, 3.28581]
50 [-2.23094, -3.86471, 3.28581]
51 [-2.2825, -3.9738, 3.28581]
52 [-2.35841, -4.06505, 3.28581]
53 [-2.45312, -4.13331, 3.28581]
54 [-2.56005, -4.17502, 3.28581]
55 [-2.67206, -4.18847, 3.28581]
56 [-2.78193, -4.17376, 3.28581]
57 [-2.88283, -4.1328, 3.28581]
58 [-2.9687, -4.06908, 3.28581]
59 [-3.03469, -3.98744, 3.28581]
60 [-3.07736, -3.89368, 3.28581]
61 [-3.09488, -3.79416, 3.28581]
62 [-3.0871, -3.69538, 3.28581]
63 [-3.05548, -3.60353, 3.28581]
64 [-3.00297, -3.52416, 3.28581]
65 [-2.93371, -3.46178, 3.28581]
66 [-2.85277, -3.41963, 3.28581]
67 [-2.76577, -3.39954, 3.28581]
68 [-2.67846, -3.40184, 3.28581]
69 [-2.5964, -3.42541, 3.28581]
70 [-2.52456, -3.46782, 3.28581]
71 [-2.46703, -3.52551, 3.28581]
72 [-2.42682, -3.59409, 3.28581]
73 [-2.40565, -3.6687, 3.28581]
74 [-2.40394, -3.74428, 3.28581]
75 [-2.42084, -3.81596, 3.28581]
76 [-2.45431, -3.87935, 3.28581]
77 [-2.50134, -3.93084, 3.28581]
78 [-2.55818, -3.96777, 3.28581]
79 [-2.62063, -3.98856, 3.28581]
80 [-2.68437, -3.99279, 3.28581]
81 [-2.74519, -3.98117, 3.28581]
82 [-2.79935, -3.95539, 3.28581]
83 [-2.84373, -3.91801, 3.28581]
84 [-2.87608, -3.8722, 3.28581]
85 [-2.89507, -3.82151, 3.28581]
86 [-2.90036, -3.76959, 3.28581]
87 [-2.89258, -3.71995, 3.28581]
88 [-2.87319, -3.67571, 3.28581]
89 [-2.84435, -3.6394, 3.28581]
90 [-2.80874, -3.61284, 3.28581]
91 [-2.7693, -3.59703, 3.28581]
92 [-2.72903, -3.59213, 3.28581]
93 [-2.69077, -3.59751, 3.28581]
94 [-2.65699, -3.61188, 3.28581]
95 [-2.62961, -3.63336, 3.28581]
96 [-2.60996, -3.65972, 3.28581]
97 [-2.59863, -3.68855, 3.28581]
98 [-2.59555, -3.71746, 3.28581]
99 [-2.6, -3.74428, 3.28581]
0 [-2.17523, -3.74428, 3.38581]
1 [-2.17954, -3.67717, 3.38581]
2 [-2.1924, -3.61117, 3.38581]
3 [-2.21359, -3.54735, 3.38581]
4 [-2.24276, -3.48676, 3.38581]
5 [-2.27945, -3.43041, 3.38581]
6 [-2.32304, -3.3792, 3.38581]
7 [-2.37282, -3.334, 3.38581]
