xte,waypoint_idx
0.0407952,1
0.0357485,1
0.0387499,2
0.0352419,3
0.0268736,4
0.0250383,4
0.0310661,5
0.0290571,6
0.0371641,7
0.038899,8
0.0435448,10
0.0420144,11
0.0447851,12
0.0431142,13
0.0468706,14
0.0546806,16
0.0565876,17
0.0652371,18
0.0712053,19
0.0769997,20
0.0752326,21
0.0730522,21
0.0768095,22
0.0674555,23
0.0659323,24
0.0605591,24
0.0574393,25
0.0495886,26
0.0458011,28
0.0438223,29
0.045974,30
0.0476336,32
0.0430214,33
0.05555,34
0.0623401,35
0.0623663,36
0.0558219,37
0.0677232,38
0.0697259,39
0.0729327,40
0.0668842,41
0.0728516,42
0.0718595,43
0.0694759,44
0.068965,44
0.0715677,45
0.070677,46
0.0817266,47
0.0801869,48
0.101856,49
0.125758,49
0.165472,49
0.1501,49
0.148432,51
0.151372,53
0.130585,52
0.114792,52
0.0810877,52
0.05971,52
0.0518657,52
0.0474456,53
0.0485751,53
0.0537188,53
0.0548975,54
0.0604126,54
0.0767487,55
0.0789316,55
0.0823883,55
0.0825191,56
0.0890966,56
0.0785685,57
0.0754024,57
0.0717321,57
0.0576955,58
0.0442022,58
0.0427977,59
0.0344359,59
0.023305,59
0.0142388,60
0.00685121,60
0.0136003,61
0.0135919,61
0.0237547,62
0.0257363,62
0.0277397,63
0.0354302,63
0.0335034,63
0.0380508,66
0.0395705,66
0.0448652,66
0.0405142,66
0.0442232,66
0.0425411,67
0.0427811,68
0.0402432,68
0.0305234,68
0.0192733,69
0.0228363,70
0.0185218,70
0.0218636,71
0.0272259,72
0.0362505,72
0.0460403,73
0.0550047,73
0.0598995,74
0.064797,74
0.0675803,75
0.0638683,75
0.0688727,76
0.0605778,76
0.059918,77
0.053346,77
0.0559572,77
0.0570459,78
0.0590361,78
0.0500245,79
0.0546173,79
0.0500779,79
0.0411006,80
0.0323577,80
0.0251302,81
0.0221515,81
0.022187,82
0.022651,82
0.0213407,83
0.0240096,84
0.0380336,84
0.0408237,85
0.0456689,85
0.0406411,86
0.0391332,86
0.0386544,87
0.0412622,87
0.0437197,87
0.0371171,88
0.0330896,88
0.0316964,89
0.0288926,89
0.0212757,90
0.0119828,90
0.00608314,91
0.00749124,91
0.0132152,92
0.0204414,92
0.0176894,93
0.00585802,94
0.00482116,94
0.0130635,95
0.0193188,95
0.0287688,96
0.0391447,96
0.0469927,97
0.0583824,97
0.068684,97
0.0746585,98
0.0712136,99
0.0813925,99
0.0929266,99
0.079496,99
0.0978204,99
0.0811005,101
0.0669117,101
0.0470926,101
0.0245197,101
0.00661126,101
0.00655211,101
0.0155153,101
0.00637089,102
0.0080165,102
0.013483,102
0.0193318,103
0.0241795,103
0.0293301,104
0.0340251,104
0.0376214,104
0.0364339,105
0.0370489,105
0.0390139,106
0.039569,106
0.0409188,106
0.0416285,107
0.0334277,107
0.0225778,108
0.0183546,108
0.00779937,109
0.00671281,109
0.00571983,110
0.00575867,110
0.0122051,111
0.00861509,111
0.0196672,112
0.0222799,112
0.0271758,113
0.0338945,113
0.0331215,114
0.0293436,115
0.0306149,115
0.035796,115
0.0419565,116
0.0345491,116
0.0359912,117
0.0343451,118
0.0219589,118
0.0173889,119
0.00954335,119
0.00475307,120
0.00159151,120
0.00967713,121
0.0127473,122
0.01339,122
0.0160887,123
0.0182863,123
0.0205645,124
0.0258189,124
0.0292653,125
0.0346464,125
0.0375191,126
0.0387308,127
0.0439331,127
0.0428739,128
0.0514603,128
0.0566003,129
0.0583999,129
0.0556325,129
0.0627238,129
0.0638175,132
0.0710229,132
0.0628765,132
0.0660543,132
0.0613594,133
0.0664555,133
0.0662874,134
0.0555649,134
0.0468577,135
0.0423243,135
0.038302,136
0.036927,136
0.0259658,137
0.0290379,137
0.0331523,138
0.0420595,138
0.0436297,139
0.0441034,139
0.043091,140
0.0472405,140
0.0418881,141
0.0424636,141
0.0387615,142
0.0424924,142
0.0416427,143
0.0462636,143
0.0438615,143
0.0457682,144
0.0444268,145
0.047049,145
