Path centered at: 0.00271653, 0.00271653
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 3.03392m
Ending at 3.87484m
Depth = 0.840916m (40%)
Layer 0 radius: 0.185663
Layer 1 radius: 0.386317
Layer 2 radius: 0.478802
Layer 3 radius: 0.510925
Layer 4 radius: 0.538673
Layer 5 radius: 0.560168
Layer 6 radius: 0.574881
Layer 7 radius: 0.59164
Layer 8 radius: 0.605494
0 [-2.52193, -3.74432, 3.03392]
1 [-2.52346, -3.72058, 3.03392]
2 [-2.528, -3.69723, 3.03392]
3 [-2.5355, -3.67465, 3.03392]
4 [-2.54582, -3.65321, 3.03392]
5 [-2.5588, -3.63327, 3.03392]
6 [-2.57422, -3.61516, 3.03392]
7 [-2.59184, -3.59916, 3.03392]
8 [-2.61135, -3.58555, 3.03392]
9 [-2.63244, -3.57455, 3.03392]
10 [-2.65477, -3.56633, 3.03392]
11 [-2.67796, -3.56104, 3.03392]
12 [-2.70164, -3.55875, 3.03392]
13 [-2.72542, -3.55951, 3.03392]
14 [-2.74891, -3.56331, 3.03392]
15 [-2.77172, -3.57008, 3.03392]
16 [-2.79347, -3.57971, 3.03392]
17 [-2.81382, -3.59204, 3.03392]
18 [-2.83242, -3.60688, 3.03392]
19 [-2.84897, -3.62397, 3.03392]
20 [-2.8632, -3.64303, 3.03392]
21 [-2.87487, -3.66376, 3.03392]
22 [-2.8838, -3.68582, 3.03392]
23 [-2.88983, -3.70883, 3.03392]
24 [-2.89288, -3.73242, 3.03392]
25 [-2.89288, -3.75621, 3.03392]
26 [-2.88983, -3.77981, 3.03392]
27 [-2.8838, -3.80282, 3.03392]
28 [-2.87487, -3.82488, 3.03392]
29 [-2.8632, -3.84561, 3.03392]
30 [-2.84897, -3.86467, 3.03392]
31 [-2.83242, -3.88176, 3.03392]
32 [-2.81382, -3.8966, 3.03392]
33 [-2.79347, -3.90893, 3.03392]
34 [-2.77172, -3.91856, 3.03392]
35 [-2.74891, -3.92533, 3.03392]
36 [-2.72542, -3.92912, 3.03392]
37 [-2.70164, -3.92989, 3.03392]
38 [-2.67796, -3.9276, 3.03392]
39 [-2.65477, -3.92231, 3.03392]
40 [-2.63244, -3.91409, 3.03392]
41 [-2.61135, -3.90309, 3.03392]
42 [-2.59184, -3.88948, 3.03392]
43 [-2.57422, -3.87348, 3.03392]
44 [-2.5588, -3.85537, 3.03392]
45 [-2.54582, -3.83543, 3.03392]
46 [-2.5355, -3.81399, 3.03392]
47 [-2.528, -3.79141, 3.03392]
48 [-2.52346, -3.76806, 3.03392]
49 [-2.52193, -3.74432, 3.03392]
0 [-2.32128, -3.74432, 3.13392]
1 [-2.32445, -3.69492, 3.13392]
2 [-2.33391, -3.64633, 3.13392]
3 [-2.34951, -3.59935, 3.13392]
4 [-2.37099, -3.55475, 3.13392]
5 [-2.39799, -3.51326, 3.13392]
6 [-2.43008, -3.47557, 3.13392]
7 [-2.46673, -3.44228, 3.13392]
8 [-2.50733, -3.41396, 3.13392]
9 [-2.55122, -3.39107, 3.13392]
10 [-2.59768, -3.37397, 3.13392]
11 [-2.64594, -3.36295, 3.13392]
12 [-2.69521, -3.3582, 3.13392]
13 [-2.74469, -3.35979, 3.13392]
14 [-2.79356, -3.36769, 3.13392]
15 [-2.84101, -3.38177, 3.13392]
16 [-2.88628, -3.40181, 3.13392]
17 [-2.92861, -3.42747, 3.13392]
18 [-2.96732, -3.45834, 3.13392]
19 [-3.00175, -3.4939, 3.13392]
20 [-3.03136, -3.53357, 3.13392]
21 [-3.05565, -3.5767, 3.13392]
22 [-3.07423, -3.62259, 3.13392]
23 [-3.08679, -3.67047, 3.13392]
24 [-3.09312, -3.71957, 3.13392]
25 [-3.09312, -3.76907, 3.13392]
26 [-3.08679, -3.81817, 3.13392]
27 [-3.07423, -3.86605, 3.13392]
28 [-3.05565, -3.91194, 3.13392]
29 [-3.03136, -3.95507, 3.13392]
30 [-3.00175, -3.99474, 3.13392]
31 [-2.96732, -4.0303, 3.13392]
32 [-2.92861, -4.06117, 3.13392]
33 [-2.88628, -4.08683, 3.13392]
34 [-2.84101, -4.10687, 3.13392]
35 [-2.79356, -4.12095, 3.13392]
36 [-2.74469, -4.12885, 3.13392]
37 [-2.69521, -4.13044, 3.13392]
38 [-2.64594, -4.12568, 3.13392]
39 [-2.59768, -4.11467, 3.13392]
40 [-2.55122, -4.09757, 3.13392]
41 [-2.50733, -4.07468, 3.13392]
42 [-2.46673, -4.04635, 3.13392]
43 [-2.43008, -4.01307, 3.13392]
44 [-2.39799, -3.97538, 3.13392]
45 [-2.37099, -3.93389, 3.13392]
46 [-2.34951, -3.88929, 3.13392]
47 [-2.33391, -3.84231, 3.13392]
48 [-2.32445, -3.79372, 3.13392]
49 [-2.32128, -3.74432, 3.13392]
0 [-2.22879, -3.74432, 3.23392]
1 [-2.23272, -3.68309, 3.23392]
2 [-2.24445, -3.62287, 3.23392]
3 [-2.26378, -3.56464, 3.23392]
4 [-2.29041, -3.50936, 3.23392]
5 [-2.32388, -3.45794, 3.23392]
6 [-2.36365, -3.41123, 3.23392]
7 [-2.40907, -3.36998, 3.23392]
8 [-2.45939, -3.33488, 3.23392]
9 [-2.51378, -3.3065, 3.23392]
10 [-2.57136, -3.28531, 3.23392]
11 [-2.63118, -3.27166, 3.23392]
12 [-2.69225, -3.26576, 3.23392]
13 [-2.75357, -3.26773, 3.23392]
14 [-2.81414, -3.27752, 3.23392]
15 [-2.87296, -3.29498, 3.23392]
16 [-2.92906, -3.31981, 3.23392]
17 [-2.98152, -3.35162, 3.23392]
18 [-3.02949, -3.38987, 3.23392]
19 [-3.07218, -3.43395, 3.23392]
20 [-3.10887, -3.48312, 3.23392]
21 [-3.13898, -3.53658, 3.23392]
22 [-3.162, -3.59345, 3.23392]
23 [-3.17757, -3.65279, 3.23392]
24 [-3.18541, -3.71364, 3.23392]
25 [-3.18541, -3.775, 3.23392]
26 [-3.17757, -3.83585, 3.23392]
27 [-3.162, -3.89519, 3.23392]
28 [-3.13898, -3.95206, 3.23392]
29 [-3.10887, -4.00552, 3.23392]
30 [-3.07218, -4.05469, 3.23392]
31 [-3.02949, -4.09877, 3.23392]
32 [-2.98152, -4.13702, 3.23392]
33 [-2.92906, -4.16882, 3.23392]
34 [-2.87296, -4.19366, 3.23392]
35 [-2.81414, -4.21112, 3.23392]
36 [-2.75357, -4.22091, 3.23392]
37 [-2.69225, -4.22288, 3.23392]
38 [-2.63118, -4.21698, 3.23392]
39 [-2.57136, -4.20333, 3.23392]
40 [-2.51378, -4.18214, 3.23392]
41 [-2.45939, -4.15376, 3.23392]
42 [-2.40907, -4.11866, 3.23392]
43 [-2.36365, -4.07741, 3.23392]
44 [-2.32388, -4.0307, 3.23392]
45 [-2.29041, -3.97928, 3.23392]
46 [-2.26378, -3.924, 3.23392]
47 [-2.24445, -3.86577, 3.23392]
48 [-2.23272, -3.80555, 3.23392]
49 [-2.22879, -3.74432, 3.23392]
50 [-2.25117, -3.86151, 3.23392]
51 [-2.3013, -3.96768, 3.23392]
52 [-2.37513, -4.05652, 3.23392]
53 [-2.46728, -4.123, 3.23392]
54 [-2.57134, -4.16366, 3.23392]
55 [-2.68038, -4.17681, 3.23392]
56 [-2.78738, -4.16255, 3.23392]
57 [-2.88565, -4.12271, 3.23392]
58 [-2.96933, -4.06071, 3.23392]
59 [-3.03366, -3.98122, 3.23392]
60 [-3.07529, -3.8899, 3.23392]
61 [-3.09243, -3.79293, 3.23392]
62 [-3.08491, -3.69665, 3.23392]
63 [-3.05416, -3.60711, 3.23392]
64 [-3.00302, -3.52968, 3.23392]
65 [-2.93553, -3.4688, 3.23392]
66 [-2.85662, -3.42762, 3.23392]
67 [-2.77176, -3.40795, 3.23392]
68 [-2.68657, -3.41012, 3.23392]
69 [-2.60646, -3.43306, 3.23392]
70 [-2.53629, -3.47438, 3.23392]
71 [-2.48006, -3.53065, 3.23392]
72 [-2.44071, -3.5976, 3.23392]
73 [-2.41995, -3.67046, 3.23392]
74 [-2.41819, -3.74432, 3.23392]
75 [-2.43462, -3.81441, 3.23392]
76 [-2.46727, -3.87644, 3.23392]
77 [-2.5132, -3.92687, 3.23392]
78 [-2.56876, -3.96308, 3.23392]
79 [-2.62987, -3.98353, 3.23392]
80 [-2.69228, -3.98778, 3.23392]
81 [-2.75189, -3.9765, 3.23392]
82 [-2.80501, -3.95134, 3.23392]
83 [-2.8486, -3.91477, 3.23392]
84 [-2.88043, -3.86989, 3.23392]
85 [-2.89919, -3.82018, 3.23392]
86 [-2.90452, -3.7692, 3.23392]
87 [-2.897, -3.72039, 3.23392]
88 [-2.87806, -3.67683, 3.23392]
89 [-2.84979, -3.64101, 3.23392]
90 [-2.8148, -3.61473, 3.23392]
91 [-2.77598, -3.599, 3.23392]
92 [-2.73627, -3.594, 3.23392]
93 [-2.69846, -3.59915, 3.23392]
94 [-2.66499, -3.61319, 3.23392]
95 [-2.63777, -3.6343, 3.23392]
96 [-2.61813, -3.66031, 3.23392]
97 [-2.60669, -3.68884, 3.23392]
98 [-2.6034, -3.71757, 3.23392]
99 [-2.60759, -3.74432, 3.23392]
0 [-2.19667, -3.74432, 3.33392]
1 [-2.20086, -3.67898, 3.33392]
2 [-2.21338, -3.61472, 3.33392]
3 [-2.23401, -3.55259, 3.33392]
4 [-2.26242, -3.4936, 3.33392]
5 [-2.29813, -3.43873, 3.33392]
6 [-2.34057, -3.38888, 3.33392]
7 [-2.38904, -3.34486, 3.33392]
