dist_err,waypoint_idx
0.186933,1
0.168604,1
0.15281,1
0.134774,1
0.105997,1
0.0942951,1
0.134055,2
0.104941,2
0.0740432,2
0.167356,3
0.147054,3
0.117055,3
0.113918,3
0.109578,3
0.108779,3
0.116074,3
0.109345,3
0.0939279,3
0.144129,4
0.150861,4
0.151816,4
0.14889,4
0.149673,4
0.134403,4
0.129898,4
0.118503,4
0.102821,4
0.0820771,4
0.206149,5
0.192942,5
0.179201,5
0.164795,5
0.157222,5
0.147505,5
0.131856,5
0.117641,5
0.102059,5
0.0866998,5
0.148067,6
0.1192,6
0.095565,6
0.203654,7
0.173006,7
0.152886,7
0.128821,7
0.105729,7
0.0889217,7
0.183637,8
0.155123,8
0.138496,8
0.120864,8
0.101746,8
0.0792094,8
0.202232,9
0.179917,9
0.15398,9
0.136743,9
0.11021,9
0.0880422,9
0.193031,10
0.160858,10
0.128435,10
0.102228,10
0.0796068,10
0.168369,11
0.137574,11
0.108487,11
0.0794411,11
0.176074,12
0.145018,12
0.115612,12
0.087941,12
0.198583,13
0.167283,13
0.135527,13
0.113976,13
0.0844337,13
0.181693,14
0.147086,14
0.114502,14
0.0889479,14
0.200897,15
0.172296,15
0.14242,15
0.112094,15
0.0833658,15
0.180703,16
0.140414,16
0.107069,16
0.0789516,16
0.181153,17
0.145412,17
0.111987,17
0.0766136,17
0.170403,18
0.132967,18
0.0917452,18
0.184233,19
0.148943,19
0.111096,19
0.0785666,19
0.166688,20
0.122682,20
0.0840794,20
0.176076,21
0.139322,21
0.102711,21
0.0685604,21
0.166151,22
0.125825,22
0.0822847,22
0.184054,23
0.152669,23
0.11509,23
0.0733529,23
0.172116,24
0.135859,24
0.0955804,24
0.203451,25
0.163089,25
0.11902,25
0.0814368,25
0.179519,26
0.137433,26
0.0936271,26
0.189313,27
0.147624,27
0.107053,27
0.0697807,27
0.158656,28
0.122837,28
0.0847149,28
0.184773,29
0.145539,29
0.112188,29
0.0768546,29
0.173005,30
0.137302,30
0.103188,30
0.0599258,30
0.1603,31
0.114994,31
0.0752838,31
0.177131,32
0.130528,32
0.0797815,32
0.18409,33
0.144126,33
0.106324,33
0.070651,33
0.1685,34
0.128593,34
0.091065,34
0.192868,35
0.154363,35
0.113371,35
0.0685676,35
0.166032,36
0.121502,36
0.0780573,36
0.173144,37
0.127537,37
0.0806092,37
0.178405,38
0.139985,38
0.103391,38
0.0601486,38
0.15508,39
0.120603,39
0.072831,39
0.173653,40
0.125849,40
0.0838085,40
0.171147,41
0.129013,41
0.0745109,41
0.16624,42
0.12089,42
0.0647219,42
0.16167,43
0.117729,43
0.0666463,43
0.165189,44
0.122249,44
0.075484,44
0.173174,45
0.132675,45
0.0891294,45
0.18048,46
0.141305,46
0.0895214,46
0.189761,47
0.143299,47
0.103606,47
0.0577247,47
0.151676,48
0.111469,48
0.0679225,48
0.171218,49
0.193942,1
0.217558,1
0.237788,1
0.256327,1
0.271763,1
0.266575,1
0.269963,1
0.26227,1
0.263872,1
0.253762,1
0.252219,1
0.237488,1
0.223895,1
0.205803,1
0.191429,1
0.175978,1
0.157112,1
0.146923,1
0.138291,1
0.127412,1
0.112471,1
0.106703,1
0.110992,1
0.111562,1
0.121179,1
0.130913,1
0.130288,1
0.127948,1
0.123512,1
0.118802,1
0.125511,1
0.121684,1
0.116384,1
0.116159,1
0.110644,1
0.107182,1
0.107011,1
0.103373,1
0.0996615,1
0.22571,2
0.214579,2
0.197094,2
0.175756,2
0.149912,2
0.118548,2
0.098814,2
0.185418,3
0.157014,3
0.123748,3
0.0903588,3
0.180273,4
0.135094,4
0.0935703,4
0.197858,5
0.156269,5
0.116948,5
0.0826481,5
0.178641,6
0.153588,6
0.113541,6
0.0808674,6
0.170138,7
0.136133,7
0.105599,7
0.0673546,7
0.163027,8
0.13323,8
0.0963658,8
0.200438,9
0.161395,9
0.122955,9
0.0929855,9
0.188199,10
0.165866,10
0.131397,10
0.0899125,10
0.190247,11
0.155142,11
0.118363,11
0.0795675,11
0.178401,12
0.139933,12
0.102679,12
0.0789866,12
0.17602,13
0.146125,13
0.111431,13
0.0759958,13
0.177055,14
0.144374,14
0.113108,14
0.0813883,14
0.183999,15
0.14759,15
0.105505,15
0.0654382,15
0.165051,16
0.127199,16
0.0960605,16
