Path centered at: 0.00280072, 0.00280072
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 3.12911m
Ending at 3.96974m
Depth = 0.840632m (40%)
Layer 0 radius: 0.163723
Layer 1 radius: 0.363628
Layer 2 radius: 0.46333
Layer 3 radius: 0.495449
Layer 4 radius: 0.522445
Layer 5 radius: 0.549664
Layer 6 radius: 0.578422
Layer 7 radius: 0.606853
Layer 8 radius: 0.623266
0 [-2.53624, -3.722, 3.12911]
1 [-2.53758, -3.70106, 3.12911]
2 [-2.54159, -3.68047, 3.12911]
3 [-2.5482, -3.66056, 3.12911]
4 [-2.55731, -3.64166, 3.12911]
5 [-2.56875, -3.62407, 3.12911]
6 [-2.58235, -3.6081, 3.12911]
7 [-2.59788, -3.59399, 3.12911]
8 [-2.61509, -3.58199, 3.12911]
9 [-2.63369, -3.57229, 3.12911]
10 [-2.65338, -3.56504, 3.12911]
11 [-2.67383, -3.56037, 3.12911]
12 [-2.69471, -3.55836, 3.12911]
13 [-2.71568, -3.55903, 3.12911]
14 [-2.73639, -3.56238, 3.12911]
15 [-2.7565, -3.56835, 3.12911]
16 [-2.77569, -3.57684, 3.12911]
17 [-2.79363, -3.58772, 3.12911]
18 [-2.81003, -3.6008, 3.12911]
19 [-2.82463, -3.61587, 3.12911]
20 [-2.83717, -3.63268, 3.12911]
21 [-2.84747, -3.65096, 3.12911]
22 [-2.85534, -3.67041, 3.12911]
23 [-2.86066, -3.6907, 3.12911]
24 [-2.86335, -3.71151, 3.12911]
25 [-2.86335, -3.73249, 3.12911]
26 [-2.86066, -3.75329, 3.12911]
27 [-2.85534, -3.77359, 3.12911]
28 [-2.84747, -3.79303, 3.12911]
29 [-2.83717, -3.81131, 3.12911]
30 [-2.82463, -3.82813, 3.12911]
31 [-2.81003, -3.8432, 3.12911]
32 [-2.79363, -3.85628, 3.12911]
33 [-2.77569, -3.86715, 3.12911]
34 [-2.7565, -3.87565, 3.12911]
35 [-2.73639, -3.88162, 3.12911]
36 [-2.71568, -3.88496, 3.12911]
37 [-2.69471, -3.88564, 3.12911]
38 [-2.67383, -3.88362, 3.12911]
39 [-2.65338, -3.87895, 3.12911]
40 [-2.63369, -3.87171, 3.12911]
41 [-2.61509, -3.862, 3.12911]
42 [-2.59788, -3.85, 3.12911]
43 [-2.58235, -3.8359, 3.12911]
44 [-2.56875, -3.81992, 3.12911]
45 [-2.55731, -3.80234, 3.12911]
46 [-2.5482, -3.78344, 3.12911]
47 [-2.54159, -3.76353, 3.12911]
48 [-2.53758, -3.74293, 3.12911]
49 [-2.53624, -3.722, 3.12911]
0 [-2.33633, -3.722, 3.2291]
1 [-2.33932, -3.6755, 3.2291]
2 [-2.34823, -3.62976, 3.2291]
3 [-2.36291, -3.58554, 3.2291]
4 [-2.38312, -3.54356, 3.2291]
5 [-2.40854, -3.50451, 3.2291]
6 [-2.43875, -3.46903, 3.2291]
7 [-2.47324, -3.4377, 3.2291]
8 [-2.51146, -3.41104, 3.2291]
9 [-2.55277, -3.38949, 3.2291]
10 [-2.5965, -3.3734, 3.2291]
11 [-2.64193, -3.36303, 3.2291]
12 [-2.68831, -3.35856, 3.2291]
13 [-2.73488, -3.36005, 3.2291]
14 [-2.78088, -3.36749, 3.2291]
15 [-2.82555, -3.38074, 3.2291]
16 [-2.86815, -3.39961, 3.2291]
17 [-2.908, -3.42376, 3.2291]
18 [-2.94443, -3.45281, 3.2291]
19 [-2.97684, -3.48628, 3.2291]
20 [-3.00471, -3.52363, 3.2291]
21 [-3.02758, -3.56423, 3.2291]
22 [-3.04506, -3.60742, 3.2291]
23 [-3.05688, -3.65249, 3.2291]
24 [-3.06284, -3.6987, 3.2291]
25 [-3.06284, -3.7453, 3.2291]
26 [-3.05688, -3.79151, 3.2291]
27 [-3.04506, -3.83658, 3.2291]
28 [-3.02758, -3.87977, 3.2291]
29 [-3.00471, -3.92037, 3.2291]
30 [-2.97684, -3.95771, 3.2291]
31 [-2.94443, -3.99118, 3.2291]
32 [-2.908, -4.02024, 3.2291]
33 [-2.86815, -4.04439, 3.2291]
34 [-2.82555, -4.06325, 3.2291]
35 [-2.78088, -4.07651, 3.2291]
36 [-2.73488, -4.08395, 3.2291]
37 [-2.68831, -4.08544, 3.2291]
38 [-2.64193, -4.08096, 3.2291]
39 [-2.5965, -4.0706, 3.2291]
40 [-2.55277, -4.0545, 3.2291]
41 [-2.51146, -4.03295, 3.2291]
42 [-2.47324, -4.00629, 3.2291]
43 [-2.43875, -3.97497, 3.2291]
44 [-2.40854, -3.93949, 3.2291]
45 [-2.38312, -3.90044, 3.2291]
46 [-2.36291, -3.85845, 3.2291]
47 [-2.34823, -3.81423, 3.2291]
48 [-2.33932, -3.7685, 3.2291]
49 [-2.33633, -3.722, 3.2291]
0 [-2.23663, -3.722, 3.32911]
1 [-2.24043, -3.66275, 3.32911]
2 [-2.25178, -3.60447, 3.32911]
3 [-2.27049, -3.54812, 3.32911]
4 [-2.29625, -3.49463, 3.32911]
5 [-2.32864, -3.44487, 3.32911]
6 [-2.36713, -3.39967, 3.32911]
7 [-2.41108, -3.35975, 3.32911]
8 [-2.45977, -3.32578, 3.32911]
9 [-2.51241, -3.29832, 3.32911]
10 [-2.56813, -3.27782, 3.32911]
11 [-2.62601, -3.26461, 3.32911]
12 [-2.68511, -3.25891, 3.32911]
13 [-2.74445, -3.26081, 3.32911]
14 [-2.80306, -3.27028, 3.32911]
15 [-2.85998, -3.28718, 3.32911]
16 [-2.91427, -3.31121, 3.32911]
17 [-2.96504, -3.34199, 3.32911]
18 [-3.01146, -3.379, 3.32911]
19 [-3.05276, -3.42165, 3.32911]
20 [-3.08827, -3.46923, 3.32911]
21 [-3.11741, -3.52097, 3.32911]
22 [-3.13969, -3.576, 3.32911]
23 [-3.15475, -3.63343, 3.32911]
24 [-3.16234, -3.69231, 3.32911]
25 [-3.16234, -3.75168, 3.32911]
26 [-3.15475, -3.81057, 3.32911]
27 [-3.13969, -3.868, 3.32911]
28 [-3.11741, -3.92303, 3.32911]
29 [-3.08827, -3.97476, 3.32911]
30 [-3.05276, -4.02234, 3.32911]
31 [-3.01146, -4.06499, 3.32911]
32 [-2.96504, -4.10201, 3.32911]
33 [-2.91427, -4.13279, 3.32911]
34 [-2.85998, -4.15682, 3.32911]
35 [-2.80306, -4.17371, 3.32911]
36 [-2.74445, -4.18319, 3.32911]
37 [-2.68511, -4.18509, 3.32911]
38 [-2.62601, -4.17939, 3.32911]
39 [-2.56813, -4.16618, 3.32911]
40 [-2.51241, -4.14567, 3.32911]
41 [-2.45977, -4.11821, 3.32911]
42 [-2.41108, -4.08424, 3.32911]
43 [-2.36713, -4.04433, 3.32911]
44 [-2.32864, -3.99912, 3.32911]
45 [-2.29625, -3.94936, 3.32911]
46 [-2.27049, -3.89587, 3.32911]
47 [-2.25178, -3.83952, 3.32911]
48 [-2.24043, -3.78125, 3.32911]
49 [-2.23663, -3.722, 3.32911]
50 [-2.25822, -3.83542, 3.32911]
51 [-2.30668, -3.93821, 3.32911]
52 [-2.3781, -4.02425, 3.32911]
53 [-2.46727, -4.08866, 3.32911]
54 [-2.56801, -4.1281, 3.32911]
55 [-2.67361, -4.1409, 3.32911]
56 [-2.77725, -4.12716, 3.32911]
57 [-2.87249, -4.08863, 3.32911]
58 [-2.95361, -4.02861, 3.32911]
59 [-3.01602, -3.95162, 3.32911]
60 [-3.05644, -3.86314, 3.32911]
61 [-3.07313, -3.76914, 3.32911]
62 [-3.06592, -3.67577, 3.32911]
63 [-3.03617, -3.58888, 3.32911]
64 [-2.98662, -3.51373, 3.32911]
65 [-2.92119, -3.45458, 3.32911]
66 [-2.84464, -3.41454, 3.32911]
67 [-2.76227, -3.39536, 3.32911]
68 [-2.67954, -3.39737, 3.32911]
69 [-2.60169, -3.41956, 3.32911]
70 [-2.53346, -3.45964, 3.32911]
71 [-2.47874, -3.51426, 3.32911]
72 [-2.4404, -3.5793, 3.32911]
73 [-2.42011, -3.65014, 3.32911]
74 [-2.4183, -3.722, 3.32911]
75 [-2.43418, -3.79024, 3.32911]
76 [-2.46587, -3.85069, 3.32911]
77 [-2.51053, -3.89989, 3.32911]
78 [-2.56461, -3.93527, 3.32911]
79 [-2.62415, -3.95532, 3.32911]
80 [-2.68501, -3.95959, 3.32911]
81 [-2.74321, -3.94871, 3.32911]
82 [-2.79514, -3.92426, 3.32911]
83 [-2.83781, -3.88863, 3.32911]
84 [-2.86904, -3.84484, 3.32911]
85 [-2.88753, -3.79626, 3.32911]
86 [-2.89289, -3.74637, 3.32911]
87 [-2.88568, -3.69854, 3.32911]
88 [-2.86726, -3.65576, 3.32911]
89 [-2.83965, -3.62051, 3.32911]
90 [-2.80539, -3.59455, 3.32911]
91 [-2.76729, -3.57891, 3.32911]
92 [-2.72823, -3.5738, 3.32911]
93 [-2.69094, -3.57868, 3.32911]
94 [-2.65783, -3.59234, 3.32911]
95 [-2.6308, -3.61302, 3.32911]
96 [-2.61117, -3.63862, 3.32911]
97 [-2.59959, -3.66682, 3.32911]
98 [-2.59606, -3.69532, 3.32911]
99 [-2.59996, -3.722, 3.32911]
0 [-2.20451, -3.722, 3.42911]
1 [-2.20858, -3.65864, 3.42911]
2 [-2.22072, -3.59632, 3.42911]
3 [-2.24072, -3.53607, 3.42911]
4 [-2.26827, -3.47887, 3.42911]
5 [-2.3029, -3.42566, 3.42911]
6 [-2.34406, -3.37732, 3.42911]
7 [-2.39105, -3.33464, 3.42911]
