Path centered at: 0.00254387, 0.00254387
-----PARAMETERS-----
n_spiral (max) = 4
layer_height = 0.1
--------------------
Starting at 2.85345m
Ending at 3.56328m
Depth = 0.709829m (40%)
Layer 0 radius: 0.129096
Layer 1 radius: 0.32746
Layer 2 radius: 0.425004
Layer 3 radius: 0.455746
Layer 4 radius: 0.481122
Layer 5 radius: 0.514232
Layer 6 radius: 0.541887
Layer 7 radius: 0.563218
0 [-2.56357, -3.74449, 2.85345]
1 [-2.56463, -3.72798, 2.85345]
2 [-2.56779, -3.71175, 2.85345]
3 [-2.57301, -3.69605, 2.85345]
4 [-2.58018, -3.68114, 2.85345]
5 [-2.58921, -3.66728, 2.85345]
6 [-2.59993, -3.65468, 2.85345]
7 [-2.61218, -3.64356, 2.85345]
8 [-2.62575, -3.6341, 2.85345]
9 [-2.64041, -3.62644, 2.85345]
10 [-2.65594, -3.62073, 2.85345]
11 [-2.67206, -3.61705, 2.85345]
12 [-2.68853, -3.61546, 2.85345]
13 [-2.70506, -3.61599, 2.85345]
14 [-2.72139, -3.61863, 2.85345]
15 [-2.73725, -3.62334, 2.85345]
16 [-2.75238, -3.63004, 2.85345]
17 [-2.76653, -3.63861, 2.85345]
18 [-2.77946, -3.64892, 2.85345]
19 [-2.79097, -3.66081, 2.85345]
20 [-2.80086, -3.67407, 2.85345]
21 [-2.80898, -3.68848, 2.85345]
22 [-2.81519, -3.70381, 2.85345]
23 [-2.81938, -3.71981, 2.85345]
24 [-2.8215, -3.73622, 2.85345]
25 [-2.8215, -3.75276, 2.85345]
26 [-2.81938, -3.76917, 2.85345]
27 [-2.81519, -3.78517, 2.85345]
28 [-2.80898, -3.8005, 2.85345]
29 [-2.80086, -3.81492, 2.85345]
30 [-2.79097, -3.82818, 2.85345]
31 [-2.77946, -3.84006, 2.85345]
32 [-2.76653, -3.85037, 2.85345]
33 [-2.75238, -3.85895, 2.85345]
34 [-2.73725, -3.86564, 2.85345]
35 [-2.72139, -3.87035, 2.85345]
36 [-2.70506, -3.87299, 2.85345]
37 [-2.68853, -3.87352, 2.85345]
38 [-2.67206, -3.87193, 2.85345]
39 [-2.65594, -3.86825, 2.85345]
40 [-2.64041, -3.86254, 2.85345]
41 [-2.62575, -3.85489, 2.85345]
42 [-2.61218, -3.84542, 2.85345]
43 [-2.59993, -3.8343, 2.85345]
44 [-2.58921, -3.82171, 2.85345]
45 [-2.58018, -3.80784, 2.85345]
46 [-2.57301, -3.79294, 2.85345]
47 [-2.56779, -3.77724, 2.85345]
48 [-2.56463, -3.761, 2.85345]
49 [-2.56357, -3.74449, 2.85345]
0 [-2.36521, -3.74449, 2.95345]
1 [-2.3679, -3.70262, 2.95345]
2 [-2.37592, -3.66143, 2.95345]
3 [-2.38914, -3.62161, 2.95345]
4 [-2.40735, -3.5838, 2.95345]
5 [-2.43024, -3.54863, 2.95345]
6 [-2.45744, -3.51668, 2.95345]
7 [-2.4885, -3.48847, 2.95345]
8 [-2.52291, -3.46447, 2.95345]
9 [-2.56012, -3.44506, 2.95345]
10 [-2.5995, -3.43057, 2.95345]
11 [-2.64041, -3.42123, 2.95345]
12 [-2.68217, -3.4172, 2.95345]
13 [-2.72411, -3.41855, 2.95345]
14 [-2.76553, -3.42524, 2.95345]
15 [-2.80576, -3.43718, 2.95345]
16 [-2.84413, -3.45417, 2.95345]
17 [-2.88001, -3.47592, 2.95345]
18 [-2.91282, -3.50208, 2.95345]
19 [-2.94201, -3.53222, 2.95345]
20 [-2.96711, -3.56585, 2.95345]
21 [-2.9877, -3.60241, 2.95345]
22 [-3.00345, -3.64131, 2.95345]
23 [-3.01409, -3.6819, 2.95345]
24 [-3.01946, -3.72351, 2.95345]
25 [-3.01946, -3.76547, 2.95345]
26 [-3.01409, -3.80709, 2.95345]
27 [-3.00345, -3.84768, 2.95345]
28 [-2.9877, -3.88657, 2.95345]
29 [-2.96711, -3.92313, 2.95345]
30 [-2.94201, -3.95676, 2.95345]
31 [-2.91282, -3.9869, 2.95345]
32 [-2.88001, -4.01307, 2.95345]
33 [-2.84413, -4.03482, 2.95345]
34 [-2.80576, -4.0518, 2.95345]
35 [-2.76553, -4.06374, 2.95345]
36 [-2.72411, -4.07044, 2.95345]
37 [-2.68217, -4.07178, 2.95345]
38 [-2.64041, -4.06775, 2.95345]
39 [-2.5995, -4.05842, 2.95345]
40 [-2.56012, -4.04393, 2.95345]
41 [-2.52291, -4.02452, 2.95345]
42 [-2.4885, -4.00051, 2.95345]
43 [-2.45744, -3.9723, 2.95345]
44 [-2.43024, -3.94035, 2.95345]
45 [-2.40735, -3.90518, 2.95345]
46 [-2.38914, -3.86738, 2.95345]
47 [-2.37592, -3.82755, 2.95345]
48 [-2.3679, -3.78637, 2.95345]
49 [-2.36521, -3.74449, 2.95345]
0 [-2.26766, -3.74449, 3.05345]
1 [-2.27115, -3.69014, 3.05345]
2 [-2.28156, -3.63669, 3.05345]
3 [-2.29872, -3.585, 3.05345]
4 [-2.32235, -3.53594, 3.05345]
5 [-2.35206, -3.49029, 3.05345]
6 [-2.38737, -3.44882, 3.05345]
7 [-2.42768, -3.41221, 3.05345]
8 [-2.47235, -3.38105, 3.05345]
9 [-2.52063, -3.35586, 3.05345]
10 [-2.57174, -3.33705, 3.05345]
11 [-2.62484, -3.32494, 3.05345]
12 [-2.67905, -3.31971, 3.05345]
13 [-2.73348, -3.32145, 3.05345]
14 [-2.78724, -3.33014, 3.05345]
15 [-2.83945, -3.34564, 3.05345]
16 [-2.88925, -3.36768, 3.05345]
17 [-2.93582, -3.39592, 3.05345]
18 [-2.9784, -3.42987, 3.05345]
19 [-3.01629, -3.46899, 3.05345]
20 [-3.04886, -3.51264, 3.05345]
21 [-3.07558, -3.56009, 3.05345]
22 [-3.09602, -3.61057, 3.05345]
23 [-3.10983, -3.66325, 3.05345]
24 [-3.1168, -3.71726, 3.05345]
25 [-3.1168, -3.77172, 3.05345]
26 [-3.10983, -3.82574, 3.05345]
27 [-3.09602, -3.87841, 3.05345]
28 [-3.07558, -3.92889, 3.05345]
29 [-3.04886, -3.97635, 3.05345]
30 [-3.01629, -4.01999, 3.05345]
31 [-2.9784, -4.05911, 3.05345]
32 [-2.93582, -4.09307, 3.05345]
33 [-2.88925, -4.1213, 3.05345]
34 [-2.83945, -4.14334, 3.05345]
35 [-2.78724, -4.15884, 3.05345]
36 [-2.73348, -4.16753, 3.05345]
37 [-2.67905, -4.16928, 3.05345]
38 [-2.62484, -4.16405, 3.05345]
39 [-2.57174, -4.15193, 3.05345]
40 [-2.52063, -4.13312, 3.05345]
41 [-2.47235, -4.10793, 3.05345]
42 [-2.42768, -4.07677, 3.05345]
43 [-2.38737, -4.04016, 3.05345]
44 [-2.35206, -3.99869, 3.05345]
45 [-2.32235, -3.95305, 3.05345]
46 [-2.29872, -3.90398, 3.05345]
47 [-2.28156, -3.8523, 3.05345]
48 [-2.27115, -3.79884, 3.05345]
49 [-2.26766, -3.74449, 3.05345]
50 [-2.28731, -3.84857, 3.05345]
51 [-2.33163, -3.94298, 3.05345]
52 [-2.39707, -4.02208, 3.05345]
53 [-2.47887, -4.08138, 3.05345]
54 [-2.57138, -4.11778, 3.05345]
55 [-2.66843, -4.12973, 3.05345]
56 [-2.76378, -4.11727, 3.05345]
57 [-2.85149, -4.082, 3.05345]
58 [-2.92629, -4.02689, 3.05345]
59 [-2.98392, -3.9561, 3.05345]
60 [-3.02135, -3.87462, 3.05345]
61 [-3.03693, -3.78798, 3.05345]
62 [-3.03049, -3.70182, 3.05345]
63 [-3.00322, -3.62154, 3.05345]
64 [-2.95762, -3.55199, 3.05345]
65 [-2.89728, -3.49716, 3.05345]
66 [-2.82658, -3.45992, 3.05345]
67 [-2.75038, -3.44195, 3.05345]
68 [-2.67374, -3.44358, 3.05345]
69 [-2.60151, -3.46393, 3.05345]
70 [-2.53808, -3.5009, 3.05345]
71 [-2.4871, -3.55145, 3.05345]
72 [-2.45124, -3.61177, 3.05345]
73 [-2.43212, -3.67759, 3.05345]
74 [-2.43017, -3.74449, 3.05345]
75 [-2.44471, -3.80816, 3.05345]
76 [-2.47403, -3.86469, 3.05345]
77 [-2.51553, -3.91084, 3.05345]
78 [-2.56594, -3.94418, 3.05345]
79 [-2.62159, -3.96324, 3.05345]
80 [-2.67863, -3.96755, 3.05345]
81 [-2.73333, -3.95765, 3.05345]
82 [-2.78229, -3.93496, 3.05345]
83 [-2.8227, -3.90168, 3.05345]
84 [-2.85245, -3.86058, 3.05345]
85 [-2.87026, -3.8148, 3.05345]
86 [-2.87571, -3.76762, 3.05345]
87 [-2.86927, -3.72218, 3.05345]
88 [-2.85213, -3.68136, 3.05345]
89 [-2.82616, -3.64751, 3.05345]
90 [-2.7937, -3.62237, 3.05345]
91 [-2.75739, -3.60696, 3.05345]
92 [-2.71993, -3.60157, 3.05345]
93 [-2.68394, -3.60577, 3.05345]
94 [-2.65172, -3.61848, 3.05345]
95 [-2.62515, -3.63811, 3.05345]
96 [-2.60556, -3.66269, 3.05345]
97 [-2.59364, -3.69005, 3.05345]
98 [-2.58951, -3.71801, 3.05345]
99 [-2.59267, -3.74449, 3.05345]
0 [-2.23692, -3.74449, 3.15345]
1 [-2.24066, -3.68621, 3.15345]
2 [-2.25183, -3.62889, 3.15345]
3 [-2.27023, -3.57347, 3.15345]
4 [-2.29557, -3.52085, 3.15345]
5 [-2.32743, -3.47191, 3.15345]
6 [-2.36528, -3.42744, 3.15345]
7 [-2.40851, -3.38818, 3.15345]
