Path centered at: 0.00265468, 0.00265468
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 2.96634m
Ending at 3.80485m
Depth = 0.83851m (40%)
Layer 0 radius: 0.0710372
Layer 1 radius: 0.269218
Layer 2 radius: 0.367777
Layer 3 radius: 0.396741
Layer 4 radius: 0.426707
Layer 5 radius: 0.457875
Layer 6 radius: 0.490011
Layer 7 radius: 0.516426
Layer 8 radius: 0.550736
0 [-2.60011, -3.82221, 2.96634]
1 [-2.60093, -3.80943, 2.96634]
2 [-2.60338, -3.79685, 2.96634]
3 [-2.60741, -3.78469, 2.96634]
4 [-2.61297, -3.77314, 2.96634]
5 [-2.61997, -3.7624, 2.96634]
6 [-2.62827, -3.75264, 2.96634]
7 [-2.63776, -3.74403, 2.96634]
8 [-2.64827, -3.7367, 2.96634]
9 [-2.65963, -3.73077, 2.96634]
10 [-2.67165, -3.72635, 2.96634]
11 [-2.68415, -3.72349, 2.96634]
12 [-2.6969, -3.72226, 2.96634]
13 [-2.70971, -3.72268, 2.96634]
14 [-2.72236, -3.72472, 2.96634]
15 [-2.73464, -3.72837, 2.96634]
16 [-2.74636, -3.73355, 2.96634]
17 [-2.75732, -3.7402, 2.96634]
18 [-2.76734, -3.74819, 2.96634]
19 [-2.77625, -3.75739, 2.96634]
20 [-2.78392, -3.76766, 2.96634]
21 [-2.7902, -3.77882, 2.96634]
22 [-2.79501, -3.7907, 2.96634]
23 [-2.79826, -3.8031, 2.96634]
24 [-2.7999, -3.81581, 2.96634]
25 [-2.7999, -3.82862, 2.96634]
26 [-2.79826, -3.84133, 2.96634]
27 [-2.79501, -3.85372, 2.96634]
28 [-2.7902, -3.8656, 2.96634]
29 [-2.78392, -3.87677, 2.96634]
30 [-2.77625, -3.88704, 2.96634]
31 [-2.76734, -3.89624, 2.96634]
32 [-2.75732, -3.90423, 2.96634]
33 [-2.74636, -3.91087, 2.96634]
34 [-2.73464, -3.91606, 2.96634]
35 [-2.72236, -3.91971, 2.96634]
36 [-2.70971, -3.92175, 2.96634]
37 [-2.6969, -3.92216, 2.96634]
38 [-2.68415, -3.92093, 2.96634]
39 [-2.67165, -3.91808, 2.96634]
40 [-2.65963, -3.91365, 2.96634]
41 [-2.64827, -3.90773, 2.96634]
42 [-2.63776, -3.9004, 2.96634]
43 [-2.62827, -3.89178, 2.96634]
44 [-2.61997, -3.88202, 2.96634]
45 [-2.61297, -3.87128, 2.96634]
46 [-2.60741, -3.85974, 2.96634]
47 [-2.60338, -3.84758, 2.96634]
48 [-2.60093, -3.835, 2.96634]
49 [-2.60011, -3.82221, 2.96634]
0 [-2.43089, -3.82221, 3.06634]
1 [-2.4331, -3.78779, 3.06634]
2 [-2.43969, -3.75392, 3.06634]
3 [-2.45056, -3.72118, 3.06634]
4 [-2.46553, -3.6901, 3.06634]
5 [-2.48435, -3.66119, 3.06634]
6 [-2.50671, -3.63492, 3.06634]
7 [-2.53225, -3.61173, 3.06634]
8 [-2.56055, -3.59199, 3.06634]
9 [-2.59113, -3.57604, 3.06634]
10 [-2.62351, -3.56412, 3.06634]
11 [-2.65714, -3.55645, 3.06634]
12 [-2.69148, -3.55313, 3.06634]
13 [-2.72596, -3.55424, 3.06634]
14 [-2.76001, -3.55975, 3.06634]
15 [-2.79309, -3.56956, 3.06634]
16 [-2.82463, -3.58352, 3.06634]
17 [-2.85413, -3.60141, 3.06634]
18 [-2.8811, -3.62292, 3.06634]
19 [-2.9051, -3.6477, 3.06634]
20 [-2.92573, -3.67535, 3.06634]
21 [-2.94266, -3.7054, 3.06634]
22 [-2.95561, -3.73738, 3.06634]
23 [-2.96436, -3.77075, 3.06634]
24 [-2.96877, -3.80496, 3.06634]
25 [-2.96877, -3.83946, 3.06634]
26 [-2.96436, -3.87368, 3.06634]
27 [-2.95561, -3.90705, 3.06634]
28 [-2.94266, -3.93902, 3.06634]
29 [-2.92573, -3.96908, 3.06634]
30 [-2.9051, -3.99673, 3.06634]
31 [-2.8811, -4.02151, 3.06634]
32 [-2.85413, -4.04302, 3.06634]
33 [-2.82463, -4.0609, 3.06634]
34 [-2.79309, -4.07487, 3.06634]
35 [-2.76001, -4.08468, 3.06634]
36 [-2.72596, -4.09019, 3.06634]
37 [-2.69148, -4.09129, 3.06634]
38 [-2.65714, -4.08798, 3.06634]
39 [-2.62351, -4.0803, 3.06634]
40 [-2.59113, -4.06839, 3.06634]
41 [-2.56055, -4.05243, 3.06634]
42 [-2.53225, -4.0327, 3.06634]
43 [-2.50671, -4.0095, 3.06634]
44 [-2.48435, -3.98323, 3.06634]
45 [-2.46553, -3.95432, 3.06634]
46 [-2.45056, -3.92324, 3.06634]
47 [-2.43969, -3.8905, 3.06634]
48 [-2.4331, -3.85664, 3.06634]
49 [-2.43089, -3.82221, 3.06634]
0 [-2.33233, -3.82221, 3.16634]
1 [-2.33535, -3.77518, 3.16634]
2 [-2.34436, -3.72892, 3.16634]
3 [-2.35921, -3.6842, 3.16634]
4 [-2.37966, -3.64174, 3.16634]
5 [-2.40537, -3.60224, 3.16634]
6 [-2.43591, -3.56636, 3.16634]
7 [-2.4708, -3.53467, 3.16634]
8 [-2.50945, -3.50771, 3.16634]
9 [-2.55124, -3.48591, 3.16634]
10 [-2.59546, -3.46964, 3.16634]
11 [-2.64141, -3.45915, 3.16634]
12 [-2.68832, -3.45463, 3.16634]
13 [-2.73542, -3.45614, 3.16634]
14 [-2.78194, -3.46366, 3.16634]
15 [-2.82712, -3.47707, 3.16634]
16 [-2.87022, -3.49614, 3.16634]
17 [-2.91052, -3.52057, 3.16634]
18 [-2.94736, -3.54996, 3.16634]
19 [-2.98015, -3.58381, 3.16634]
20 [-3.00834, -3.62158, 3.16634]
21 [-3.03146, -3.66264, 3.16634]
22 [-3.04915, -3.70632, 3.16634]
23 [-3.0611, -3.75191, 3.16634]
24 [-3.06713, -3.79865, 3.16634]
25 [-3.06713, -3.84578, 3.16634]
26 [-3.0611, -3.89252, 3.16634]
27 [-3.04915, -3.9381, 3.16634]
28 [-3.03146, -3.98179, 3.16634]
29 [-3.00834, -4.02285, 3.16634]
30 [-2.98015, -4.06062, 3.16634]
31 [-2.94736, -4.09447, 3.16634]
32 [-2.91052, -4.12385, 3.16634]
33 [-2.87022, -4.14828, 3.16634]
34 [-2.82712, -4.16736, 3.16634]
35 [-2.78194, -4.18077, 3.16634]
36 [-2.73542, -4.18829, 3.16634]
37 [-2.68832, -4.1898, 3.16634]
38 [-2.64141, -4.18528, 3.16634]
39 [-2.59546, -4.17479, 3.16634]
40 [-2.55124, -4.15851, 3.16634]
41 [-2.50945, -4.13671, 3.16634]
42 [-2.4708, -4.10975, 3.16634]
43 [-2.43591, -4.07807, 3.16634]
44 [-2.40537, -4.04218, 3.16634]
45 [-2.37966, -4.00269, 3.16634]
46 [-2.35921, -3.96023, 3.16634]
47 [-2.34436, -3.9155, 3.16634]
48 [-2.33535, -3.86924, 3.16634]
49 [-2.33233, -3.82221, 3.16634]
0 [-2.30337, -3.82221, 3.26634]
1 [-2.30662, -3.77148, 3.26634]
2 [-2.31634, -3.72158, 3.26634]
3 [-2.33236, -3.67333, 3.26634]
4 [-2.35442, -3.62753, 3.26634]
5 [-2.38215, -3.58492, 3.26634]
6 [-2.41511, -3.54621, 3.26634]
7 [-2.45274, -3.51203, 3.26634]
8 [-2.49444, -3.48294, 3.26634]
9 [-2.53951, -3.45943, 3.26634]
10 [-2.58722, -3.44187, 3.26634]
11 [-2.63679, -3.43056, 3.26634]
12 [-2.68739, -3.42568, 3.26634]
13 [-2.7382, -3.42731, 3.26634]
14 [-2.78839, -3.43542, 3.26634]
15 [-2.83713, -3.44988, 3.26634]
16 [-2.88361, -3.47046, 3.26634]
17 [-2.92709, -3.49682, 3.26634]
18 [-2.96684, -3.52851, 3.26634]
19 [-3.0022, -3.56503, 3.26634]
20 [-3.03261, -3.60578, 3.26634]
21 [-3.05756, -3.65007, 3.26634]
22 [-3.07664, -3.6972, 3.26634]
23 [-3.08953, -3.74637, 3.26634]
24 [-3.09603, -3.79679, 3.26634]
25 [-3.09603, -3.84763, 3.26634]
26 [-3.08953, -3.89805, 3.26634]
27 [-3.07664, -3.94723, 3.26634]
28 [-3.05756, -3.99435, 3.26634]
29 [-3.03261, -4.03865, 3.26634]
30 [-3.0022, -4.07939, 3.26634]
31 [-2.96684, -4.11591, 3.26634]
32 [-2.92709, -4.14761, 3.26634]
33 [-2.88361, -4.17396, 3.26634]
34 [-2.83713, -4.19454, 3.26634]
35 [-2.78839, -4.20901, 3.26634]
36 [-2.7382, -4.21712, 3.26634]
37 [-2.68739, -4.21875, 3.26634]
38 [-2.63679, -4.21387, 3.26634]
39 [-2.58722, -4.20256, 3.26634]
40 [-2.53951, -4.185, 3.26634]
41 [-2.49444, -4.16148, 3.26634]
42 [-2.45274, -4.1324, 3.26634]
43 [-2.41511, -4.09822, 3.26634]
44 [-2.38215, -4.05951, 3.26634]
45 [-2.35442, -4.0169, 3.26634]
46 [-2.33236, -3.9711, 3.26634]
47 [-2.31634, -3.92285, 3.26634]
48 [-2.30662, -3.87295, 3.26634]
49 [-2.30337, -3.82221, 3.26634]
0 [-2.2734, -3.82221, 3.36634]
1 [-2.2769, -3.76765, 3.36634]
2 [-2.28736, -3.71398, 3.36634]
3 [-2.30458, -3.66208, 3.36634]
4 [-2.32831, -3.61282, 3.36634]
5 [-2.35814, -3.567, 3.36634]
6 [-2.39358, -3.52536, 3.36634]
