dist_err,waypoint_idx
0.560786,1
0.531945,1
0.512007,1
0.501127,1
0.48848,1
0.573346,2
0.55881,2
0.544335,2
0.531787,2
0.509592,2
0.495255,2
0.590736,3
0.567943,3
0.554784,3
0.532935,3
0.508256,3
0.485897,3
0.595246,4
0.574514,4
0.55,4
0.530071,4
0.506211,4
0.485229,4
0.585214,5
0.552652,5
0.529156,5
0.49678,5
0.594673,6
0.571148,6
0.547916,6
0.512312,6
0.490249,6
0.589526,7
0.568013,7
0.541677,7
0.520559,7
0.494388,7
0.593515,8
0.57291,8
0.54857,8
0.522569,8
0.496664,8
0.595883,9
0.564272,9
0.539479,9
0.514774,9
0.491075,9
0.598078,10
0.58008,10
0.556593,10
0.53444,10
0.516996,10
0.493875,10
0.599675,11
0.580027,11
0.557487,11
0.543717,11
0.52919,11
0.512014,11
0.497942,11
0.599254,12
0.589144,12
0.571923,12
0.559131,12
0.547664,12
0.537583,12
0.529009,12
0.518239,12
0.518241,12
0.506236,12
0.502926,12
0.489211,12
0.58495,13
0.584073,13
0.572343,13
0.569827,13
0.558469,13
0.55021,13
0.538718,13
0.533952,13
0.523327,13
0.520653,13
0.508556,13
0.498612,13
0.589499,14
0.583847,14
0.570363,14
0.567491,14
0.561435,14
0.562029,14
0.548829,14
0.544105,14
0.536971,14
0.525279,14
0.516952,14
0.504178,14
0.494594,14
0.572672,15
0.55349,15
0.550181,15
0.53369,15
0.528956,15
0.518367,15
0.515998,15
0.505974,15
0.487947,15
0.579569,16
0.563336,16
0.54653,16
0.536021,16
0.519386,16
0.506126,16
0.500892,16
0.486789,16
0.578681,17
0.562239,17
0.553141,17
0.529747,17
0.51476,17
0.499076,17
0.593781,18
0.579377,18
0.559092,18
0.545138,18
0.531904,18
0.518099,18
0.510381,18
0.495319,18
0.596158,19
0.58412,19
0.566843,19
0.55028,19
0.534681,19
0.524276,19
0.514942,19
0.49849,19
0.601182,20
0.578782,20
0.577798,20
0.563476,20
0.562738,20
0.554339,20
0.547111,20
0.538257,20
0.523495,20
0.507964,20
0.500365,20
0.484184,20
0.575173,21
0.558493,21
0.537531,21
0.520703,21
0.513816,21
0.49553,21
0.589458,22
0.565898,22
0.550598,22
0.534482,22
0.517359,22
0.494378,22
0.585208,23
0.557861,23
0.544372,23
0.521918,23
0.504724,23
0.489065,23
0.580149,24
0.563845,24
0.537763,24
0.523538,24
0.498974,24
0.599712,25
0.575062,25
0.561125,25
0.546766,25
0.523158,25
0.510994,25
0.489314,25
0.589328,26
0.567442,26
0.556832,26
0.535873,26
0.514733,26
0.502672,26
0.482262,26
0.587541,27
0.565603,27
0.541612,27
0.5198,27
0.498124,27
0.60626,28
0.595318,28
0.561073,28
0.540491,28
0.517049,28
0.507023,28
0.483619,28
0.587692,29
0.567569,29
0.557477,29
0.53426,29
0.514849,29
0.491657,29
0.605476,30
0.582536,30
0.555582,30
0.53271,30
0.515196,30
0.501736,30
0.474879,30
0.583041,31
0.560413,31
0.542784,31
0.51597,31
0.493411,31
0.594654,32
0.572599,32
0.541314,32
0.523441,32
0.496947,32
0.590945,33
0.572874,33
0.559569,33
0.533057,33
0.514711,33
0.488132,33
0.588049,34
0.556249,34
0.537626,34
0.511503,34
0.493102,34
0.584408,35
0.56578,35
0.534731,35
0.509778,35
0.491426,35
0.583239,36
0.564764,36
0.540744,36
0.516003,36
0.498118,36
0.589376,37
0.571346,37
0.542271,37
0.517707,37
0.493084,37
0.591775,38
0.574224,38
0.557,38
0.540133,38
0.523131,38
0.501217,38
0.48428,38
0.587266,39
0.578849,39
0.564207,39
0.548959,39
0.534531,39
0.527417,39
0.513078,39
0.50711,39
0.493343,39
