dist_err,waypoint_idx
0.218553,1
0.286275,2
0.39574,3
0.381943,3
0.33522,3
0.271046,3
0.326957,4
0.249672,4
0.313761,5
0.232517,5
0.307344,6
0.23802,6
0.315244,7
0.25959,7
0.333792,8
0.274407,8
0.327637,9
0.265193,9
0.301837,10
0.220055,10
0.250708,11
0.278605,12
0.308553,13
0.214526,13
0.244433,14
0.274326,15
0.298053,16
0.325263,17
0.236189,17
0.27724,18
0.31297,19
0.248858,19
0.292608,20
0.346331,21
0.271252,21
0.312274,22
0.238682,22
0.272414,23
0.297026,24
0.328712,25
0.237467,25
0.260067,26
0.293371,27
0.323149,28
0.228792,28
0.266781,29
0.298646,30
0.331141,31
0.246666,31
0.273906,32
0.314431,33
0.230516,33
0.25651,34
0.283655,35
0.319586,36
0.224404,36
0.258025,37
0.280947,38
0.305546,39
0.218594,39
0.243938,40
0.275633,41
0.318749,42
0.227016,42
0.255006,43
0.284307,44
0.321903,45
0.245584,45
0.272214,46
0.304493,47
0.210664,47
0.236271,48
0.256116,49
0.185026,1
0.218355,2
0.240603,3
0.272657,4
0.288687,5
0.321694,6
0.224154,6
0.261832,7
0.285083,8
0.325365,9
0.237187,9
0.283399,10
0.306476,11
0.219519,11
0.255602,12
0.282395,13
0.305131,14
0.2251,14
0.250717,15
0.277048,16
0.310171,17
0.21887,17
0.245067,18
0.281176,19
0.30475,20
0.222935,20
0.256819,21
0.296602,22
0.332373,23
0.241562,23
0.271384,24
0.310528,25
0.229892,25
0.261677,26
0.304561,27
0.228889,27
0.260763,28
0.300274,29
0.218519,29
0.248882,30
0.280708,31
0.311873,32
0.222995,32
0.250884,33
0.27536,34
0.306843,35
0.209934,35
0.238234,36
0.27503,37
0.309521,38
0.221413,38
0.259156,39
0.291205,40
0.33502,41
0.246911,41
0.285112,42
0.331428,43
0.261809,43
0.292571,44
0.332723,45
0.257812,45
0.28266,46
0.314844,47
0.232248,47
0.255152,48
0.285356,49
0.226736,1
0.25079,2
0.295471,3
0.326297,4
0.245054,4
0.27982,5
0.327432,6
0.251634,6
0.290054,7
0.331516,8
0.252579,8
0.290856,9
0.334852,10
0.246025,10
0.280708,11
0.313109,12
0.224217,12
0.248223,13
0.287692,14
0.321006,15
0.236491,15
0.273835,16
0.315011,17
0.235052,17
0.265747,18
0.302071,19
0.231009,19
0.267376,20
0.300329,21
0.225117,21
0.255663,22
0.291174,23
0.332493,24
0.240127,24
0.284825,25
0.318902,26
0.231332,26
0.269812,27
0.308318,28
0.22658,28
0.266084,29
0.310822,30
0.224683,30
0.263539,31
0.299892,32
0.334334,33
0.246472,33
0.279169,34
0.317402,35
0.224331,35
0.244507,36
0.283603,37
0.308644,38
0.220099,38
0.249213,39
0.283658,40
0.325563,41
0.246048,41
0.292859,42
0.34113,43
0.257174,43
0.299802,44
0.33988,45
0.254797,45
0.281739,46
0.314007,47
0.22508,47
0.250562,48
0.279299,49
