xte,waypoint_idx
0.256564,1
0.220435,2
0.189329,3
0.131504,3
0.112142,3
0.0960928,3
0.077076,3
0.0624985,4
0.049052,4
0.0341698,4
0.0240548,4
0.0232883,5
0.0311307,5
0.0429764,5
0.0465427,5
0.0609141,6
0.0721548,6
0.0710789,6
0.074938,6
0.0733986,7
0.0673001,7
0.0614466,7
0.0681208,7
0.0670275,8
0.068377,8
0.0713758,8
0.074326,9
0.0815058,9
0.0807087,9
0.0798414,9
0.0867226,10
0.0869667,10
0.0929307,10
0.112135,10
0.112846,11
0.118562,11
0.133764,11
0.130208,11
0.133168,12
0.133163,12
0.123933,12
0.122912,13
0.119812,13
0.114763,13
0.113548,13
0.105997,14
0.106678,14
0.0993393,14
0.0983832,15
0.0854701,15
0.0818159,16
0.0746265,16
0.0677779,16
0.0619824,17
0.0595578,17
0.0460151,17
0.0267149,18
0.0166053,18
0.0123968,18
0.0106533,19
0.0198095,19
0.0323863,19
0.0400636,20
0.0595633,20
0.0570285,20
0.0673257,21
0.0716178,21
0.0667083,21
0.0743361,22
0.0823723,22
0.0841033,22
0.0875566,23
0.0917542,23
0.0950711,23
0.0977443,23
0.0987028,24
0.101119,24
0.101423,24
0.103969,25
0.106559,25
0.104622,25
0.114415,26
0.117059,26
0.120598,26
0.120598,27
0.124274,27
0.128783,27
0.130569,27
0.133488,28
0.128233,28
0.126287,28
0.122663,28
0.119166,29
0.115578,29
0.109686,29
0.106307,29
0.106145,30
0.103791,30
0.102399,30
0.100436,31
0.100849,31
0.0981507,31
0.0996884,31
0.0979222,32
0.0952222,32
0.0945688,32
0.0989826,33
0.0968914,33
0.0892663,33
0.0840161,33
0.0802244,34
0.0750497,34
0.0730019,34
0.0740056,34
0.0730051,35
0.0681311,35
0.0644481,35
0.0610278,36
0.0560004,36
0.0490527,36
0.0432173,36
0.0359149,37
0.0297028,37
0.0205872,37
0.0281162,37
0.0238841,38
0.0189114,38
0.0139597,38
0.00653817,39
0.00895499,39
0.00742439,39
0.0101514,40
0.014066,40
0.0201229,40
0.0292252,40
0.0427106,41
0.0506475,41
0.057474,41
0.064499,42
0.0651662,42
0.0644914,42
0.0578928,42
0.0603207,43
0.0575852,43
0.0608395,43
0.057376,43
0.054792,44
0.0559778,44
0.0532494,44
0.0520002,44
0.0499573,45
0.047511,45
0.0440021,45
0.0424985,45
0.0392316,46
0.0373509,46
0.0355051,46
0.028105,46
0.0324822,47
0.0366007,47
0.0355467,47
0.0403585,48
0.0363536,48
0.0372359,48
0.0382093,48
0.0441477,49
0.045775,3
0.0497647,4
0.0599161,4
0.0663122,4
0.0694122,4
0.0657004,5
0.0588401,5
0.0493497,5
0.044757,5
0.0410186,6
0.0400016,6
0.0417984,6
0.0455528,7
0.053159,7
0.0590871,7
0.0660523,7
0.0792433,8
0.0826031,8
0.0871246,8
0.0861962,9
0.090746,9
0.0930826,9
0.0942555,9
0.0976368,10
0.100782,10
0.1053,10
0.109772,10
0.112422,11
0.112995,11
0.113715,11
0.112481,12
0.105957,12
0.0985001,12
0.0955526,13
0.0937068,13
0.0897515,13
0.0887812,14
0.0827861,14
0.0740152,14
0.0691144,14
0.0685143,15
0.0680283,15
0.066659,15
0.0629271,16
0.063156,16
0.0604209,16
0.0615857,16
0.0614137,17
0.0610522,17
0.0600017,17
0.062873,18
0.0645468,18
0.0690005,18
0.0704373,18
0.073647,19
0.0726839,19
0.0706183,19
0.0727172,20
0.0698578,20
0.0694369,20
0.0761343,20
0.076776,21
0.0742054,21
0.0772756,21
0.0749372,22
0.0807918,22
0.0814812,22
0.0821282,22
0.087227,23
0.0847708,23
0.0873675,23
0.090015,23
0.0883837,24
0.0857382,24
0.0832272,24
0.0876302,25
0.0810396,25
0.092329,25
0.0892451,26
0.0871006,26
0.083562,26
0.0768939,27
0.0694091,27
0.0618674,27
0.0581143,28
0.0524278,28
0.0556763,28
0.0507681,29
0.0395318,29
0.0415654,30
0.0320724,30
0.0292606,30
0.0292924,31
0.0277587,31
0.0336787,31
0.036836,32
0.0358607,32
0.0460241,33
0.0475265,33
0.0490868,33
0.0465623,34
0.0434085,34
0.0412185,35
0.0353669,35
0.036509,35
0.0383565,36
0.0364974,36
0.03332,37
0.0301417,37
0.0317768,38
0.0349137,38
0.0383808,38
0.0396568,39
0.0389696,39
0.0400983,40
0.0442799,40
0.050548,40
0.0559426,41
0.0595811,41
0.0617205,41
0.0640295,42
0.0698593,42
0.0715048,42
0.0828586,43
0.0915281,43
0.0915395,43
0.0907505,44
0.0817262,44
0.0806066,44
0.0785125,44
0.0782549,45
0.0800837,45
0.0794353,45
0.0831857,46
