dist_err,waypoint_idx
0.278427,1
0.318094,2
0.404592,3
0.381533,3
0.44189,4
0.373187,4
0.393162,5
0.392616,6
0.393413,7
0.393505,8
0.402486,9
0.340088,9
0.367405,10
0.399938,11
0.415973,12
0.348185,12
0.360682,13
0.36624,14
0.367558,15
0.373085,16
0.385591,17
0.400817,18
0.335259,18
0.364334,19
0.406286,20
0.344684,20
0.402395,21
0.351875,21
0.41819,22
0.361111,22
0.443187,23
0.385567,23
0.461586,24
0.425789,24
0.376637,24
0.465276,25
0.418464,25
0.386215,25
0.460643,26
0.41855,26
0.3845,26
0.458104,27
0.421227,27
0.396857,27
0.452032,28
0.409884,28
0.374692,28
0.417103,29
0.359419,29
0.37115,30
0.402736,31
0.320787,31
0.323533,32
0.330079,33
0.330238,34
0.329372,35
0.316706,36
0.308018,37
0.29143,38
0.255208,39
0.228904,40
0.200442,41
0.178563,42
0.178369,43
0.225389,44
0.300444,45
0.407425,46
0.398968,46
0.499716,47
0.471047,47
0.446511,47
0.406131,47
0.359232,47
0.414855,48
0.372577,48
0.459817,49
0.460053,1
0.384824,1
0.421537,2
0.344133,2
0.353792,3
0.356379,4
0.376022,5
0.404844,6
0.361127,6
0.414667,7
0.363516,7
0.408048,8
0.352544,8
0.385646,9
0.41232,10
0.339618,10
0.34937,11
0.366098,12
0.372297,13
0.386952,14
0.406951,15
0.323693,15
0.34398,16
0.363211,17
0.389584,18
0.427955,19
0.35074,19
0.389329,20
0.43951,21
0.365904,21
0.420568,22
0.356,22
0.408177,23
0.35548,23
0.422511,24
0.37168,24
0.455424,25
0.407847,25
0.372512,25
0.453708,26
0.424581,26
0.385789,26
0.456759,27
0.415534,27
0.385671,27
0.442394,28
0.41166,28
0.382089,28
0.432236,29
0.407956,29
0.372252,29
0.39129,30
0.412261,31
0.351532,31
0.349872,32
0.341222,33
0.333097,34
0.325498,35
0.310771,36
0.284648,37
0.260163,38
0.224131,39
0.189861,40
0.146904,41
0.135885,42
0.167203,43
0.234607,44
0.325038,45
0.412751,46
0.389409,46
0.473609,47
0.43723,47
0.385555,47
0.463338,48
0.401502,48
0.343947,48
0.402302,49
0.397828,1
0.430693,2
0.352915,2
0.363797,3
0.376366,4
0.385248,5
0.422162,6
0.372209,6
0.42425,7
0.376566,7
0.429405,8
0.376772,8
0.406691,9
0.341887,9
0.368889,10
0.38687,11
0.400947,12
0.342665,12
0.353925,13
0.379411,14
0.399893,15
0.430839,16
0.362069,16
0.393446,17
0.422973,18
0.361187,18
0.388987,19
0.430667,20
0.352339,20
0.392315,21
0.430773,22
0.354667,22
0.403176,23
0.324224,23
0.38163,24
0.445758,25
0.409803,25
0.366021,25
0.45779,26
0.441972,26
0.419339,26
0.415119,26
0.421414,26
0.425886,26
0.446776,26
0.45151,26
0.45739,26
0.462078,26
0.478798,26
0.466014,26
0.477025,26
0.465987,26
0.468708,26
0.444111,26
0.426979,26
0.402835,26
0.384679,26
0.261766,27
0.190977,28
0.210005,29
0.302495,30
0.401408,31
0.436842,31
0.441363,31
0.433622,31
0.402759,31
0.374591,31
0.405898,32
0.375997,32
0.420963,33
0.399554,33
0.464018,34
0.440632,34
0.407514,34
0.371614,34
0.412406,35
0.373292,35
0.388474,36
0.415539,37
0.351178,37
0.338118,38
0.337305,39
0.325387,40
0.30687,41
0.286532,42
0.278893,43
0.306481,44
0.357945,45
0.444163,46
0.421041,46
0.392882,46
0.489286,47
0.452855,47
0.410626,47
0.361359,47
0.444509,48
0.384952,48
0.468317,49
