xte,waypoint_idx
0.173563,3
0.164154,3
0.150106,3
0.136747,3
0.129252,4
0.115761,4
0.107067,4
0.105853,5
0.0959594,5
0.0923612,5
0.085424,6
0.0803392,6
0.0744801,6
0.0740598,6
0.0687416,7
0.0691407,7
0.0641878,7
0.0678694,8
0.0691135,8
0.068731,8
0.067535,8
0.0588626,9
0.0454301,9
0.0366189,9
0.0312183,10
0.0315429,10
0.0274986,10
0.0278929,11
0.0258781,11
0.0261262,11
0.0237544,11
0.0177837,12
0.0134255,12
0.00677735,12
0.010623,13
0.00498582,13
0.00517639,13
0.00489102,14
0.0109725,14
0.0169469,14
0.0214297,14
0.0245955,15
0.0281328,15
0.022224,15
0.0251415,16
0.0197227,16
0.0193063,16
0.0154922,17
0.0167864,17
0.0166314,17
0.018476,17
0.0222506,18
0.0232025,18
0.0184799,18
0.0233924,19
0.0287824,19
0.0296119,19
0.0228159,20
0.0248502,20
0.014696,20
0.0145612,21
0.00785492,21
0.00706264,21
0.00645529,22
0.00616934,22
0.0102034,22
0.00860666,22
0.0128377,23
0.011466,23
0.0182547,23
0.025259,24
0.0280122,24
0.0378517,24
0.0383874,25
0.0354719,25
0.0404939,25
0.0367853,26
0.0443166,26
0.0405617,26
0.0417299,27
0.0349637,27
0.0290647,27
0.0252596,28
0.0224728,28
0.0216277,28
0.0279742,29
0.0361232,29
0.0425529,29
0.0447346,29
0.0494224,30
0.0536743,30
0.0567125,30
0.0566929,31
0.0491357,31
0.0446535,31
0.0315691,32
0.0275045,32
0.0215716,32
0.0211716,33
0.0161059,33
0.0206472,33
0.0163822,34
0.0222105,34
0.0297624,34
0.033417,34
0.0459317,35
0.0454509,35
0.0453427,35
0.0583767,36
0.0581489,36
0.0577879,36
0.0659745,36
0.073559,37
0.0726485,37
0.0668719,37
0.0690622,38
0.0630622,38
0.0493961,38
0.0516287,39
0.0382011,39
0.0326385,39
0.0269451,40
0.0344994,40
0.0288701,40
0.0363958,41
0.0388725,41
0.0472971,41
0.0509095,42
0.0498071,42
0.0479653,42
0.0502807,43
0.0528784,43
0.0501542,43
0.0429449,44
0.0354431,44
0.0295419,45
0.0317436,45
0.0286551,45
0.0309454,46
0.0331017,46
0.0353733,47
0.0302536,47
0.0328212,47
0.0348645,48
0.0366962,48
0.0312249,48
0.0277064,49
0.192175,1
0.170051,2
0.160599,3
0.173065,3
0.176131,3
0.181596,3
0.180519,3
0.181059,3
0.173558,3
0.168565,4
0.161182,4
0.157237,4
0.14874,4
0.145411,5
0.136238,5
0.133798,5
0.128204,5
0.124101,6
0.11835,6
0.108495,6
0.0997927,7
0.0889248,7
0.0742234,7
0.0622594,7
0.0528574,8
0.0421437,8
0.0354406,9
0.030979,9
0.0313827,9
0.0380584,10
0.0427498,10
0.0476653,10
0.0532123,11
0.0595239,11
0.0691722,11
0.0701813,11
0.0751905,12
0.0757697,12
0.0806951,12
0.0807613,13
0.0809838,13
0.0807207,13
0.0725361,14
0.0727611,14
0.0731276,14
0.0787997,14
0.0791633,15
0.0785471,15
0.0738024,15
0.0747916,16
0.0692193,16
0.0585088,16
0.0580698,16
0.0493523,17
0.0478915,17
0.0434323,17
0.0412691,18
0.0432711,18
0.0492964,18
0.0594524,18
0.0674755,19
0.082443,19
0.0891518,19
0.105097,19
0.110164,20
0.114324,20
0.12274,20
0.129726,20
0.133797,20
0.140159,21
0.141509,21
0.148708,21
0.152395,21
0.157522,21
0.151434,22
0.15859,22
0.162191,22
0.169557,22
0.164374,22
0.167537,23
0.163641,23
0.159529,23
0.161644,23
0.165423,24
0.157691,24
0.161316,24
0.157168,24
0.153026,25
0.145528,25
0.147633,25
0.140891,25
0.144026,25
0.138473,26
0.139021,26
0.131286,26
0.132944,26
0.125326,27
0.121809,27
0.127694,27
0.122212,27
0.117327,27
0.109387,28
0.111227,28
0.103276,28
0.0984098,28
0.0971655,29
0.0880057,29
0.0869412,29
0.0780271,29
0.0777167,29
0.0808926,30
0.0743157,30
0.0772553,30
0.070937,30
0.0752461,31
0.0678564,31
0.0760182,31
0.0717259,31
0.0758858,31
0.0709419,32
0.0787048,32
0.082958,32
0.0743858,32
0.0741548,33
0.066069,33
0.0579352,33
0.0498079,33
0.0498738,33
0.0418196,34
0.0336417,34
0.0217464,34
0.0139975,34
0.0166122,35
0.0184838,35
0.029998,35
0.0305784,35
0.0435246,36
0.0438722,36
0.0439592,36
0.0384628,36
0.0468515,37
0.0420892,37
0.0454477,37
0.0453468,37
0.0368828,38
0.0338876,38
0.0423354,38
0.0450772,38
0.0467408,39
0.049415,39
0.0586801,39
0.0600304,39
0.0590201,40
0.0516805,40
0.0521722,40
0.0475186,40
0.0496676,41
0.0492791,41
0.0442448,41
0.0430323,42
0.0487727,42
0.0572041,42
0.0567439,42
0.0679742,43
0.0708073,43
0.0736624,43
0.0711976,44
0.0739796,44
0.0706382,44
0.0737185,44
0.0745406,45
0.0758166,45
0.0741983,45
0.0710644,46
0.0706101,46
0.0681706,46
0.0668685,47
0.0610511,47
0.0507919,47
0.0470529,48
0.0459871,48
0.041191,49
0.0394372,1
0.036711,2
0.0283864,3
0.0224343,3
0.0489852,3
0.0713083,3
0.0807398,3
0.0837243,3
0.0898022,3
0.0947891,3
0.100636,3
0.105071,3
0.112016,4
0.114816,4
0.122786,4
0.122289,4
0.127884,4
0.128898,4
0.138926,4
0.13744,5
0.135093,5
0.120418,5
0.113012,5
0.106045,6
0.0920883,6
0.0805899,6
0.0625683,7
0.0464505,7
0.0334651,7
0.0313328,7
0.0394351,8
0.0485003,8
0.0530608,8
0.0616212,9
0.0734226,9
0.0856402,9
0.0996288,9
0.108098,10
0.128886,10
0.136638,10
0.139192,10
0.147366,10
0.157435,10
0.160089,11
0.163054,11
0.165786,11
0.162803,11
0.165399,11
0.162842,11
0.152466,11
0.150013,12
0.147623,12
0.137136,12
0.134828,12
0.132722,12
0.127218,12
0.116754,13
0.114535,13
0.104127,13
0.0937203,13
0.0884308,13
0.0779162,14
0.0728593,14
0.0626026,14
0.0581871,14
0.0474476,14
0.0436556,15
0.0346139,15
0.0331532,15
0.0326964,15
0.0319457,16
0.033149,16
0.0392223,16
0.0519277,16
0.0580116,17
0.0655536,17
0.0704014,17
0.0707645,18
0.0703123,18
0.0723996,18
0.0781223,18
0.0757468,19
0.0876988,19
0.0991162,19
0.103592,20
0.106863,20
0.11063,20
0.108115,20
0.108968,21
0.105815,21
0.102053,21
0.10084,22
0.0943514,22
0.100305,22
0.0945947,22
0.101827,22
0.0964321,23
0.0913289,23
0.0848085,23
0.0794159,23
0.0737628,24
0.0691745,24
0.0635054,24
0.0584176,24
0.0526874,25
0.0524046,25
0.0466835,25
0.0363366,25
0.031655,26
0.0254075,26
0.025142,26
0.0249485,27
0.0221559,27
0.0186126,27
0.0198256,28
0.0249327,28
0.035549,28
0.0411683,28
0.050782,29
0.0503219,29
0.049405,29
0.0472985,30
0.0483522,30
0.0446585,30
0.049228,31
0.0460974,31
0.0435215,31
0.0381864,32
0.0400236,32
0.0377907,32
0.0390681,33
0.0365366,33
0.0311918,33
0.0310934,34
0.0364498,34
0.0388656,34
0.0456048,35
0.0406448,35
0.0439488,35
0.0426109,36
0.0405443,36
0.0364311,36
0.0346044,37
0.0337259,37
0.0344852,37
0.0274466,38
0.0296124,38
0.0329885,38
0.025466,38
0.0287833,39
0.0314667,39
0.0303095,39
0.0339996,40
0.0353791,40
0.0367101,40
0.0395421,41
0.0490557,41
0.0563263,41
0.0618929,42
0.0672179,42
0.0691224,42
0.0750138,43
0.0812583,43
0.0786599,43
0.0809556,44
0.0792007,44
0.0763791,44
0.0745406,45
0.0731367,45
0.0700707,45
0.0624647,46
0.0589589,46
0.058115,46
0.0615308,47
0.0628655,47
0.064633,47
0.0701802,48
0.0742954,48
0.080001,48
0.0826619,49
