Path centered at: 0.00252484, 0.00252484
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 2.82935m
Ending at 3.54353m
Depth = 0.71418m (40%)
Layer 0 radius: 0.15311
Layer 1 radius: 0.350778
Layer 2 radius: 0.448641
Layer 3 radius: 0.480008
Layer 4 radius: 0.506517
Layer 5 radius: 0.528301
Layer 6 radius: 0.550082
Layer 7 radius: 0.559451
0 [-2.58487, -3.71115, 2.82935]
1 [-2.58613, -3.69158, 2.82935]
2 [-2.58988, -3.67232, 2.82935]
3 [-2.59606, -3.6537, 2.82935]
4 [-2.60458, -3.63602, 2.82935]
5 [-2.61528, -3.61958, 2.82935]
6 [-2.628, -3.60464, 2.82935]
7 [-2.64252, -3.59145, 2.82935]
8 [-2.65861, -3.58022, 2.82935]
9 [-2.67601, -3.57115, 2.82935]
10 [-2.69442, -3.56437, 2.82935]
11 [-2.71355, -3.56001, 2.82935]
12 [-2.73308, -3.55812, 2.82935]
13 [-2.75269, -3.55875, 2.82935]
14 [-2.77205, -3.56188, 2.82935]
15 [-2.79086, -3.56747, 2.82935]
16 [-2.8088, -3.57541, 2.82935]
17 [-2.82558, -3.58558, 2.82935]
18 [-2.84092, -3.59781, 2.82935]
19 [-2.85457, -3.6119, 2.82935]
20 [-2.8663, -3.62763, 2.82935]
21 [-2.87593, -3.64472, 2.82935]
22 [-2.88329, -3.66291, 2.82935]
23 [-2.88827, -3.68189, 2.82935]
24 [-2.89078, -3.70134, 2.82935]
25 [-2.89078, -3.72096, 2.82935]
26 [-2.88827, -3.74042, 2.82935]
27 [-2.88329, -3.7594, 2.82935]
28 [-2.87593, -3.77759, 2.82935]
29 [-2.8663, -3.79468, 2.82935]
30 [-2.85457, -3.81041, 2.82935]
31 [-2.84092, -3.8245, 2.82935]
32 [-2.82558, -3.83673, 2.82935]
33 [-2.8088, -3.8469, 2.82935]
34 [-2.79086, -3.85484, 2.82935]
35 [-2.77205, -3.86043, 2.82935]
36 [-2.75269, -3.86356, 2.82935]
37 [-2.73308, -3.86419, 2.82935]
38 [-2.71355, -3.8623, 2.82935]
39 [-2.69442, -3.85794, 2.82935]
40 [-2.67601, -3.85116, 2.82935]
41 [-2.65861, -3.84209, 2.82935]
42 [-2.64252, -3.83086, 2.82935]
43 [-2.628, -3.81767, 2.82935]
44 [-2.61528, -3.80273, 2.82935]
45 [-2.60458, -3.78629, 2.82935]
46 [-2.59606, -3.76861, 2.82935]
47 [-2.58988, -3.74999, 2.82935]
48 [-2.58613, -3.73073, 2.82935]
49 [-2.58487, -3.71115, 2.82935]
0 [-2.38721, -3.71115, 2.92935]
1 [-2.39009, -3.6663, 2.92935]
2 [-2.39868, -3.62218, 2.92935]
3 [-2.41284, -3.57952, 2.92935]
4 [-2.43234, -3.53902, 2.92935]
5 [-2.45687, -3.50135, 2.92935]
6 [-2.486, -3.46712, 2.92935]
7 [-2.51928, -3.43691, 2.92935]
8 [-2.55614, -3.41119, 2.92935]
9 [-2.596, -3.3904, 2.92935]
10 [-2.63818, -3.37488, 2.92935]
11 [-2.682, -3.36487, 2.92935]
12 [-2.72674, -3.36056, 2.92935]
13 [-2.77167, -3.362, 2.92935]
14 [-2.81604, -3.36917, 2.92935]
15 [-2.85913, -3.38196, 2.92935]
16 [-2.90023, -3.40016, 2.92935]
17 [-2.93867, -3.42346, 2.92935]
18 [-2.97381, -3.45148, 2.92935]
19 [-3.00508, -3.48377, 2.92935]
20 [-3.03197, -3.51979, 2.92935]
21 [-3.05402, -3.55896, 2.92935]
22 [-3.07089, -3.60062, 2.92935]
23 [-3.08229, -3.6441, 2.92935]
24 [-3.08804, -3.68868, 2.92935]
25 [-3.08804, -3.73363, 2.92935]
26 [-3.08229, -3.77821, 2.92935]
27 [-3.07089, -3.82169, 2.92935]
28 [-3.05402, -3.86335, 2.92935]
29 [-3.03197, -3.90252, 2.92935]
30 [-3.00508, -3.93854, 2.92935]
31 [-2.97381, -3.97083, 2.92935]
32 [-2.93867, -3.99885, 2.92935]
33 [-2.90023, -4.02215, 2.92935]
34 [-2.85913, -4.04035, 2.92935]
35 [-2.81604, -4.05314, 2.92935]
36 [-2.77167, -4.06031, 2.92935]
37 [-2.72674, -4.06175, 2.92935]
38 [-2.682, -4.05744, 2.92935]
39 [-2.63818, -4.04743, 2.92935]
40 [-2.596, -4.03191, 2.92935]
41 [-2.55614, -4.01112, 2.92935]
42 [-2.51928, -3.9854, 2.92935]
43 [-2.486, -3.95518, 2.92935]
44 [-2.45687, -3.92096, 2.92935]
45 [-2.43234, -3.88329, 2.92935]
46 [-2.41284, -3.84279, 2.92935]
47 [-2.39868, -3.80013, 2.92935]
48 [-2.39009, -3.75601, 2.92935]
49 [-2.38721, -3.71115, 2.92935]
0 [-2.28934, -3.71115, 3.02935]
1 [-2.29303, -3.65378, 3.02935]
2 [-2.30402, -3.59735, 3.02935]
3 [-2.32213, -3.54279, 3.02935]
4 [-2.34707, -3.491, 3.02935]
5 [-2.37844, -3.44282, 3.02935]
6 [-2.4157, -3.39904, 3.02935]
7 [-2.45826, -3.36039, 3.02935]
8 [-2.50541, -3.3275, 3.02935]
9 [-2.55638, -3.30091, 3.02935]
10 [-2.61033, -3.28106, 3.02935]
11 [-2.66638, -3.26826, 3.02935]
12 [-2.7236, -3.26274, 3.02935]
13 [-2.78106, -3.26459, 3.02935]
14 [-2.83782, -3.27376, 3.02935]
15 [-2.89293, -3.29012, 3.02935]
16 [-2.9455, -3.31339, 3.02935]
17 [-2.99466, -3.34319, 3.02935]
18 [-3.03961, -3.37904, 3.02935]
19 [-3.0796, -3.42033, 3.02935]
20 [-3.11399, -3.46641, 3.02935]
21 [-3.1422, -3.5165, 3.02935]
22 [-3.16377, -3.56978, 3.02935]
23 [-3.17835, -3.62539, 3.02935]
24 [-3.1857, -3.68241, 3.02935]
25 [-3.1857, -3.7399, 3.02935]
26 [-3.17835, -3.79692, 3.02935]
27 [-3.16377, -3.85253, 3.02935]
28 [-3.1422, -3.90581, 3.02935]
29 [-3.11399, -3.9559, 3.02935]
30 [-3.0796, -4.00198, 3.02935]
31 [-3.03961, -4.04327, 3.02935]
32 [-2.99466, -4.07912, 3.02935]
33 [-2.9455, -4.10892, 3.02935]
34 [-2.89293, -4.13219, 3.02935]
35 [-2.83782, -4.14855, 3.02935]
36 [-2.78106, -4.15772, 3.02935]
37 [-2.7236, -4.15957, 3.02935]
38 [-2.66638, -4.15405, 3.02935]
39 [-2.61033, -4.14125, 3.02935]
40 [-2.55638, -4.1214, 3.02935]
41 [-2.50541, -4.09481, 3.02935]
42 [-2.45826, -4.06192, 3.02935]
43 [-2.4157, -4.02327, 3.02935]
44 [-2.37844, -3.97949, 3.02935]
45 [-2.34707, -3.93131, 3.02935]
46 [-2.32213, -3.87951, 3.02935]
47 [-2.30402, -3.82495, 3.02935]
48 [-2.29303, -3.76853, 3.02935]
49 [-2.28934, -3.71115, 3.02935]
50 [-2.31019, -3.82099, 3.02935]
51 [-2.35706, -3.92057, 3.02935]
52 [-2.42619, -4.00395, 3.02935]
53 [-2.51254, -4.06641, 3.02935]
54 [-2.61012, -4.10468, 3.02935]
55 [-2.71244, -4.11716, 3.02935]
56 [-2.81291, -4.1039, 3.02935]
57 [-2.90526, -4.06662, 3.02935]
58 [-2.98396, -4.00848, 3.02935]
59 [-3.04453, -3.93387, 3.02935]
60 [-3.08381, -3.84807, 3.02935]
61 [-3.10007, -3.7569, 3.02935]
62 [-3.09316, -3.66629, 3.02935]
63 [-3.06436, -3.58193, 3.02935]
64 [-3.01633, -3.50893, 3.02935]
65 [-2.95284, -3.45143, 3.02935]
66 [-2.87854, -3.41247, 3.02935]
67 [-2.79853, -3.39375, 3.02935]
68 [-2.71813, -3.39562, 3.02935]
69 [-2.64244, -3.4171, 3.02935]
70 [-2.57605, -3.45599, 3.02935]
71 [-2.52276, -3.50905, 3.02935]
72 [-2.48537, -3.57228, 3.02935]
73 [-2.46553, -3.6412, 3.02935]
74 [-2.46366, -3.71115, 3.02935]
75 [-2.47904, -3.77764, 3.02935]
76 [-2.50982, -3.83659, 3.02935]
77 [-2.55326, -3.88462, 3.02935]
78 [-2.60594, -3.91922, 3.02935]
79 [-2.66399, -3.93889, 3.02935]
80 [-2.72339, -3.94318, 3.02935]
81 [-2.78024, -3.93267, 3.02935]
82 [-2.83103, -3.90889, 3.02935]
83 [-2.87284, -3.87417, 3.02935]
84 [-2.9035, -3.83141, 3.02935]
85 [-2.92173, -3.7839, 3.02935]
86 [-2.92713, -3.73505, 3.02935]
87 [-2.92021, -3.68813, 3.02935]
88 [-2.90228, -3.64611, 3.02935]
89 [-2.8753, -3.61139, 3.02935]
90 [-2.84173, -3.58575, 3.02935]
91 [-2.80431, -3.5702, 3.02935]
92 [-2.76587, -3.56498, 3.02935]
93 [-2.72908, -3.5696, 3.02935]
94 [-2.69631, -3.58289, 3.02935]
95 [-2.66946, -3.60317, 3.02935]
96 [-2.64984, -3.62838, 3.02935]
97 [-2.63813, -3.65626, 3.02935]
98 [-2.63437, -3.68455, 3.02935]
99 [-2.63798, -3.71115, 3.02935]
0 [-2.25798, -3.71115, 3.12935]
1 [-2.26192, -3.64977, 3.12935]
2 [-2.27367, -3.5894, 3.12935]
3 [-2.29306, -3.53102, 3.12935]
4 [-2.31974, -3.47561, 3.12935]
5 [-2.3533, -3.42406, 3.12935]
6 [-2.39317, -3.37722, 3.12935]
7 [-2.4387, -3.33587, 3.12935]
8 [-2.48915, -3.30068, 3.12935]
