Path centered at: 0.00268057, 0.00268057
-----PARAMETERS-----
n_spiral (max) = 4
layer_height = 0.1
--------------------
Starting at 2.99999m
Ending at 3.8322m
Depth = 0.832215m (40%)
Layer 0 radius: 0.0611964
Layer 1 radius: 0.261166
Layer 2 radius: 0.360339
Layer 3 radius: 0.388882
Layer 4 radius: 0.419005
Layer 5 radius: 0.449902
Layer 6 radius: 0.475424
Layer 7 radius: 0.508233
Layer 8 radius: 0.534949
0 [-2.63783, -3.76659, 2.99999]
1 [-2.63865, -3.75381, 2.99999]
2 [-2.6411, -3.74123, 2.99999]
3 [-2.64514, -3.72907, 2.99999]
4 [-2.6507, -3.71752, 2.99999]
5 [-2.65769, -3.70678, 2.99999]
6 [-2.66599, -3.69702, 2.99999]
7 [-2.67548, -3.68841, 2.99999]
8 [-2.68599, -3.68108, 2.99999]
9 [-2.69735, -3.67515, 2.99999]
10 [-2.70938, -3.67073, 2.99999]
11 [-2.72187, -3.66787, 2.99999]
12 [-2.73462, -3.66664, 2.99999]
13 [-2.74743, -3.66706, 2.99999]
14 [-2.76008, -3.6691, 2.99999]
15 [-2.77237, -3.67275, 2.99999]
16 [-2.78408, -3.67793, 2.99999]
17 [-2.79504, -3.68458, 2.99999]
18 [-2.80506, -3.69257, 2.99999]
19 [-2.81397, -3.70177, 2.99999]
20 [-2.82164, -3.71204, 2.99999]
21 [-2.82793, -3.7232, 2.99999]
22 [-2.83273, -3.73508, 2.99999]
23 [-2.83598, -3.74748, 2.99999]
24 [-2.83762, -3.76019, 2.99999]
25 [-2.83762, -3.773, 2.99999]
26 [-2.83598, -3.78571, 2.99999]
27 [-2.83273, -3.7981, 2.99999]
28 [-2.82793, -3.80998, 2.99999]
29 [-2.82164, -3.82115, 2.99999]
30 [-2.81397, -3.83142, 2.99999]
31 [-2.80506, -3.84062, 2.99999]
32 [-2.79504, -3.84861, 2.99999]
33 [-2.78408, -3.85525, 2.99999]
34 [-2.77237, -3.86044, 2.99999]
35 [-2.76008, -3.86409, 2.99999]
36 [-2.74743, -3.86613, 2.99999]
37 [-2.73462, -3.86654, 2.99999]
38 [-2.72187, -3.86531, 2.99999]
39 [-2.70938, -3.86246, 2.99999]
40 [-2.69735, -3.85803, 2.99999]
41 [-2.68599, -3.85211, 2.99999]
42 [-2.67548, -3.84478, 2.99999]
43 [-2.66599, -3.83616, 2.99999]
44 [-2.65769, -3.8264, 2.99999]
45 [-2.6507, -3.81566, 2.99999]
46 [-2.64514, -3.80412, 2.99999]
47 [-2.6411, -3.79196, 2.99999]
48 [-2.63865, -3.77938, 2.99999]
49 [-2.63783, -3.76659, 2.99999]
0 [-2.47666, -3.76659, 3.09999]
1 [-2.47881, -3.7332, 3.09999]
2 [-2.4852, -3.70035, 3.09999]
3 [-2.49575, -3.66859, 3.09999]
4 [-2.51027, -3.63843, 3.09999]
5 [-2.52853, -3.61039, 3.09999]
6 [-2.55022, -3.5849, 3.09999]
7 [-2.57499, -3.56241, 3.09999]
8 [-2.60244, -3.54326, 3.09999]
9 [-2.63211, -3.52778, 3.09999]
10 [-2.66352, -3.51622, 3.09999]
11 [-2.69615, -3.50877, 3.09999]
12 [-2.72946, -3.50556, 3.09999]
13 [-2.76291, -3.50663, 3.09999]
14 [-2.79594, -3.51197, 3.09999]
15 [-2.82803, -3.5215, 3.09999]
16 [-2.85863, -3.53504, 3.09999]
17 [-2.88725, -3.55239, 3.09999]
18 [-2.91341, -3.57326, 3.09999]
19 [-2.93669, -3.5973, 3.09999]
20 [-2.95671, -3.62412, 3.09999]
21 [-2.97313, -3.65328, 3.09999]
22 [-2.98569, -3.6843, 3.09999]
23 [-2.99418, -3.71667, 3.09999]
24 [-2.99846, -3.74986, 3.09999]
25 [-2.99846, -3.78333, 3.09999]
26 [-2.99418, -3.81652, 3.09999]
27 [-2.98569, -3.84889, 3.09999]
28 [-2.97313, -3.87991, 3.09999]
29 [-2.95671, -3.90907, 3.09999]
30 [-2.93669, -3.93589, 3.09999]
31 [-2.91341, -3.95993, 3.09999]
32 [-2.88725, -3.98079, 3.09999]
33 [-2.85863, -3.99814, 3.09999]
34 [-2.82803, -4.01169, 3.09999]
35 [-2.79594, -4.02121, 3.09999]
36 [-2.76291, -4.02655, 3.09999]
37 [-2.72946, -4.02763, 3.09999]
38 [-2.69615, -4.02441, 3.09999]
39 [-2.66352, -4.01696, 3.09999]
40 [-2.63211, -4.00541, 3.09999]
41 [-2.60244, -3.98993, 3.09999]
42 [-2.57499, -3.97078, 3.09999]
43 [-2.55022, -3.94828, 3.09999]
44 [-2.52853, -3.9228, 3.09999]
45 [-2.51027, -3.89475, 3.09999]
46 [-2.49575, -3.8646, 3.09999]
47 [-2.4852, -3.83284, 3.09999]
48 [-2.47881, -3.79999, 3.09999]
49 [-2.47666, -3.76659, 3.09999]
0 [-2.37749, -3.76659, 3.19999]
1 [-2.38045, -3.72051, 3.19999]
2 [-2.38928, -3.67519, 3.19999]
3 [-2.40382, -3.63137, 3.19999]
4 [-2.42386, -3.58977, 3.19999]
5 [-2.44905, -3.55107, 3.19999]
6 [-2.47898, -3.51591, 3.19999]
7 [-2.51316, -3.48487, 3.19999]
8 [-2.55103, -3.45845, 3.19999]
9 [-2.59197, -3.43709, 3.19999]
10 [-2.6353, -3.42115, 3.19999]
11 [-2.68032, -3.41087, 3.19999]
12 [-2.72628, -3.40644, 3.19999]
13 [-2.77243, -3.40792, 3.19999]
14 [-2.81801, -3.41529, 3.19999]
15 [-2.86228, -3.42843, 3.19999]
16 [-2.9045, -3.44712, 3.19999]
17 [-2.94398, -3.47105, 3.19999]
18 [-2.98008, -3.49984, 3.19999]
19 [-3.01221, -3.53301, 3.19999]
20 [-3.03982, -3.57002, 3.19999]
21 [-3.06248, -3.61025, 3.19999]
22 [-3.07981, -3.65305, 3.19999]
23 [-3.09152, -3.69771, 3.19999]
24 [-3.09743, -3.74351, 3.19999]
25 [-3.09743, -3.78968, 3.19999]
26 [-3.09152, -3.83547, 3.19999]
27 [-3.07981, -3.88014, 3.19999]
28 [-3.06248, -3.92294, 3.19999]
29 [-3.03982, -3.96317, 3.19999]
30 [-3.01221, -4.00017, 3.19999]
31 [-2.98008, -4.03334, 3.19999]
32 [-2.94398, -4.06213, 3.19999]
33 [-2.9045, -4.08607, 3.19999]
34 [-2.86228, -4.10476, 3.19999]
35 [-2.81801, -4.1179, 3.19999]
36 [-2.77243, -4.12527, 3.19999]
37 [-2.72628, -4.12675, 3.19999]
38 [-2.68032, -4.12231, 3.19999]
39 [-2.6353, -4.11204, 3.19999]
40 [-2.59197, -4.09609, 3.19999]
41 [-2.55103, -4.07473, 3.19999]
42 [-2.51316, -4.04832, 3.19999]
43 [-2.47898, -4.01727, 3.19999]
44 [-2.44905, -3.98212, 3.19999]
45 [-2.42386, -3.94342, 3.19999]
46 [-2.40382, -3.90182, 3.19999]
47 [-2.38928, -3.85799, 3.19999]
48 [-2.38045, -3.81267, 3.19999]
49 [-2.37749, -3.76659, 3.19999]
0 [-2.34895, -3.76659, 3.29999]
1 [-2.35214, -3.71686, 3.29999]
2 [-2.36167, -3.66795, 3.29999]
3 [-2.37737, -3.62066, 3.29999]
4 [-2.39899, -3.57576, 3.29999]
5 [-2.42617, -3.534, 3.29999]
6 [-2.45848, -3.49605, 3.29999]
7 [-2.49536, -3.46255, 3.29999]
8 [-2.53624, -3.43404, 3.29999]
9 [-2.58042, -3.41099, 3.29999]
10 [-2.62718, -3.39378, 3.29999]
11 [-2.67576, -3.3827, 3.29999]
12 [-2.72536, -3.37791, 3.29999]
13 [-2.77517, -3.37951, 3.29999]
14 [-2.82436, -3.38746, 3.29999]
15 [-2.87213, -3.40164, 3.29999]
16 [-2.9177, -3.42181, 3.29999]
17 [-2.96031, -3.44764, 3.29999]
18 [-2.99927, -3.47871, 3.29999]
19 [-3.03394, -3.51451, 3.29999]
20 [-3.06375, -3.55444, 3.29999]
21 [-3.0882, -3.59786, 3.29999]
22 [-3.1069, -3.64405, 3.29999]
23 [-3.11954, -3.69226, 3.29999]
24 [-3.12591, -3.74168, 3.29999]
25 [-3.12591, -3.79151, 3.29999]
26 [-3.11954, -3.84093, 3.29999]
27 [-3.1069, -3.88913, 3.29999]
28 [-3.0882, -3.93532, 3.29999]
29 [-3.06375, -3.97874, 3.29999]
30 [-3.03394, -4.01868, 3.29999]
31 [-2.99927, -4.05447, 3.29999]
32 [-2.96031, -4.08554, 3.29999]
33 [-2.9177, -4.11138, 3.29999]
34 [-2.87213, -4.13155, 3.29999]
35 [-2.82436, -4.14572, 3.29999]
36 [-2.77517, -4.15368, 3.29999]
37 [-2.72536, -4.15527, 3.29999]
38 [-2.67576, -4.15049, 3.29999]
39 [-2.62718, -4.1394, 3.29999]
40 [-2.58042, -4.12219, 3.29999]
41 [-2.53624, -4.09914, 3.29999]
42 [-2.49536, -4.07063, 3.29999]
43 [-2.45848, -4.03713, 3.29999]
44 [-2.42617, -3.99919, 3.29999]
45 [-2.39899, -3.95742, 3.29999]
46 [-2.37737, -3.91253, 3.29999]
47 [-2.36167, -3.86523, 3.29999]
48 [-2.35214, -3.81632, 3.29999]
49 [-2.34895, -3.76659, 3.29999]
0 [-2.31882, -3.76659, 3.39999]
1 [-2.32226, -3.71301, 3.39999]
2 [-2.33253, -3.66031, 3.39999]
3 [-2.34945, -3.60935, 3.39999]
4 [-2.37274, -3.56098, 3.39999]
5 [-2.40203, -3.51598, 3.39999]
6 [-2.43684, -3.4751, 3.39999]
