0.107856,0,1.943
0.106971,0.0137923,1.943
0.104329,0.0273583,1.943
0.0999739,0.0404749,1.943
0.0939772,0.052927,1.943
0.0864375,0.0645101,1.943
0.0774784,0.0750337,1.943
0.0672474,0.0843256,1.943
0.0559118,0.0922325,1.943
0.0436585,0.0986252,1.943
0.030688,0.103398,1.943
0.0172138,0.106474,1.943
0.00345707,0.107801,1.943
-0.0103567,0.107358,1.943
-0.0240002,0.105152,1.943
-0.0372498,0.10122,1.943
-0.0498877,0.0956254,1.943
-0.0617063,0.0884607,1.943
-0.0725119,0.0798435,1.943
-0.0821266,0.0699155,1.943
-0.0903931,0.0588393,1.943
-0.0971751,0.046797,1.943
-0.102362,0.0339863,1.943
-0.105867,0.0206177,1.943
-0.107635,0.00691032,1.943
-0.107635,-0.00691032,1.943
-0.105867,-0.0206177,1.943
-0.102362,-0.0339863,1.943
-0.0971751,-0.046797,1.943
-0.0903931,-0.0588393,1.943
-0.0821266,-0.0699155,1.943
-0.0725119,-0.0798438,1.943
-0.0617063,-0.0884607,1.943
-0.0498877,-0.0956254,1.943
-0.0372498,-0.10122,1.943
-0.0240002,-0.105152,1.943
-0.0103567,-0.107358,1.943
0.00345707,-0.107801,1.943
0.0172138,-0.106474,1.943
0.030688,-0.103398,1.943
0.0436585,-0.0986252,1.943
0.055912,-0.0922325,1.943
0.0672474,-0.0843253,1.943
0.0774784,-0.0750337,1.943
0.0864375,-0.0645099,1.943
0.0939772,-0.052927,1.943
0.0999739,-0.0404749,1.943
0.104329,-0.0273583,1.943
0.106971,-0.0137923,1.943
0.107856,0,1.943
0.401367,0,1.743
0.398072,0.0513256,1.743
0.38824,0.101809,1.743
0.372034,0.15062,1.743
0.349719,0.196958,1.743
0.321661,0.240062,1.743
0.288322,0.279224,1.743
0.250248,0.313802,1.743
0.208066,0.343226,1.743
0.162467,0.367015,1.743
0.1142,0.384778,1.743
0.0640581,0.396222,1.743
0.0128644,0.401161,1.743
-0.0385406,0.399512,1.743
-0.0893126,0.391304,1.743
-0.138618,0.37667,1.743
-0.185648,0.355852,1.743
-0.229629,0.32919,1.743
-0.26984,0.297123,1.743
-0.305619,0.260177,1.743
-0.336381,0.21896,1.743
-0.361619,0.174147,1.743
-0.38092,0.126474,1.743
-0.393965,0.0767248,1.743
-0.400542,0.0257156,1.743
-0.400542,-0.0257156,1.743
-0.393965,-0.0767248,1.743
-0.38092,-0.126474,1.743
-0.361619,-0.174147,1.743
-0.336381,-0.21896,1.743
-0.305619,-0.260178,1.743
-0.269839,-0.297123,1.743
-0.229629,-0.32919,1.743
-0.185647,-0.355852,1.743
-0.138618,-0.37667,1.743
-0.0893123,-0.391304,1.743
-0.0385404,-0.399513,1.743
0.0128646,-0.401161,1.743
0.0640583,-0.396222,1.743
0.1142,-0.384778,1.743
0.162467,-0.367015,1.743
0.208066,-0.343226,1.743
0.250248,-0.313802,1.743
0.288322,-0.279224,1.743
0.321661,-0.240062,1.743
0.349719,-0.196958,1.743
0.372034,-0.15062,1.743
0.38824,-0.101809,1.743
0.398072,-0.0513256,1.743
0.401367,0,1.743
0.382919,-0.0983171,1.743
0.341157,-0.187553,1.743
0.279402,-0.262377,1.743
0.202144,-0.318529,1.743
0.114716,-0.353061,1.743
0.0229309,-0.364482,1.743
-0.0673029,-0.352813,1.743
-0.150363,-0.319538,1.743
-0.221263,-0.267461,1.743
-0.275951,-0.20049,1.743
-0.311537,-0.123346,1.743
-0.326444,-0.0412393,1.743
-0.320465,0.0404844,1.743
-0.294724,0.11669,1.743
-0.251569,0.182776,1.743
-0.194369,0.234952,1.743
-0.127266,0.270455,1.743
-0.0548792,0.287687,1.743
0.0180116,0.286282,1.743
0.0867784,0.267076,1.743
0.147242,0.232015,1.743
0.195922,0.183983,1.743
0.230239,0.126575,1.743
0.248646,0.0638413,1.743
0.250684,0,1.743
0.23697,-0.0608437,1.743
0.209112,-0.11496,1.743
0.169559,-0.159227,1.743
0.121404,-0.191303,1.743
0.0681527,-0.209753,1.743
0.0134697,-0.214096,1.743
-0.0390675,-0.204799,1.743
-0.0862052,-0.183196,1.743
-0.125214,-0.151358,1.743
-0.154045,-0.11192,1.743
-0.171435,-0.0678759,1.743
-0.176949,-0.0223539,1.743
-0.170969,0.0215986,1.743
-0.154623,0.0612195,1.743
-0.129664,0.0942063,1.743
-0.0983202,0.118849,1.743
-0.0631084,0.134112,1.743
-0.026644,0.139673,1.743
0.00854993,0.135895,1.743
0.0402145,0.123767,1.743
0.0665011,0.104789,1.743
0.0860782,0.0808327,1.743
0.0981944,0.0539827,1.743
0.102696,0.0263679,1.743
0.0999999,0,1.743
0.462505,0,1.543
0.458707,0.0591438,1.543
0.447378,0.117316,1.543
0.428703,0.173563,1.543
0.402989,0.226959,1.543
0.370657,0.276629,1.543
0.33224,0.321756,1.543
0.288367,0.361601,1.543
0.239759,0.395507,1.543
0.187214,0.42292,1.543
0.131595,0.443388,1.543
0.0738156,0.456576,1.543
0.0148239,0.462267,1.543
-0.0444112,0.460367,1.543
-0.102917,0.450909,1.543
-0.159733,0.434046,1.543
-0.213926,0.410056,1.543
-0.264606,0.379333,1.543
-0.310942,0.342382,1.543
-0.352172,0.299809,1.543
-0.387619,0.252312,1.543
-0.416702,0.200673,1.543
-0.438943,0.145739,1.543
-0.453976,0.0884116,1.543
-0.461554,0.0296328,1.543
-0.461554,-0.0296328,1.543
-0.453975,-0.0884118,1.543
-0.438943,-0.145739,1.543
-0.416702,-0.200673,1.543
-0.387619,-0.252312,1.543
-0.352172,-0.299809,1.543
-0.310942,-0.342382,1.543
-0.264606,-0.379333,1.543
