Path centered at: 0.00275463, 0.00275463
-----PARAMETERS-----
n_spiral (max) = 4
layer_height = 0.1
--------------------
Starting at 3.09742m
Ending at 3.88006m
Depth = 0.782643m (40%)
Layer 0 radius: 0.178543
Layer 1 radius: 0.382778
Layer 2 radius: 0.476568
Layer 3 radius: 0.508998
Layer 4 radius: 0.535898
Layer 5 radius: 0.563471
Layer 6 radius: 0.585156
Layer 7 radius: 0.602468
0 [-2.53656, -3.69981, 3.09742]
1 [-2.53803, -3.67697, 3.09742]
2 [-2.5424, -3.65452, 3.09742]
3 [-2.54961, -3.6328, 3.09742]
4 [-2.55954, -3.61219, 3.09742]
5 [-2.57202, -3.59302, 3.09742]
6 [-2.58685, -3.5756, 3.09742]
7 [-2.60379, -3.56022, 3.09742]
8 [-2.62255, -3.54713, 3.09742]
9 [-2.64283, -3.53654, 3.09742]
10 [-2.66431, -3.52864, 3.09742]
11 [-2.68661, -3.52355, 3.09742]
12 [-2.70938, -3.52136, 3.09742]
13 [-2.73225, -3.52209, 3.09742]
14 [-2.75484, -3.52574, 3.09742]
15 [-2.77677, -3.53225, 3.09742]
16 [-2.79769, -3.54151, 3.09742]
17 [-2.81725, -3.55337, 3.09742]
18 [-2.83514, -3.56763, 3.09742]
19 [-2.85106, -3.58407, 3.09742]
20 [-2.86474, -3.6024, 3.09742]
21 [-2.87597, -3.62234, 3.09742]
22 [-2.88455, -3.64355, 3.09742]
23 [-2.89036, -3.66568, 3.09742]
24 [-2.89328, -3.68837, 3.09742]
25 [-2.89328, -3.71125, 3.09742]
26 [-2.89036, -3.73394, 3.09742]
27 [-2.88455, -3.75607, 3.09742]
28 [-2.87597, -3.77727, 3.09742]
29 [-2.86474, -3.79721, 3.09742]
30 [-2.85106, -3.81554, 3.09742]
31 [-2.83514, -3.83198, 3.09742]
32 [-2.81725, -3.84624, 3.09742]
33 [-2.79769, -3.8581, 3.09742]
34 [-2.77677, -3.86736, 3.09742]
35 [-2.75484, -3.87387, 3.09742]
36 [-2.73225, -3.87752, 3.09742]
37 [-2.70938, -3.87826, 3.09742]
38 [-2.68661, -3.87606, 3.09742]
39 [-2.66431, -3.87097, 3.09742]
40 [-2.64283, -3.86307, 3.09742]
41 [-2.62255, -3.85249, 3.09742]
42 [-2.60379, -3.8394, 3.09742]
43 [-2.58685, -3.82401, 3.09742]
44 [-2.57202, -3.80659, 3.09742]
45 [-2.55954, -3.78742, 3.09742]
46 [-2.54961, -3.76681, 3.09742]
47 [-2.5424, -3.74509, 3.09742]
48 [-2.53803, -3.72264, 3.09742]
49 [-2.53656, -3.69981, 3.09742]
0 [-2.33233, -3.69981, 3.19742]
1 [-2.33547, -3.65086, 3.19742]
2 [-2.34485, -3.60271, 3.19742]
3 [-2.3603, -3.55616, 3.19742]
4 [-2.38158, -3.51197, 3.19742]
5 [-2.40834, -3.47086, 3.19742]
6 [-2.44014, -3.43351, 3.19742]
7 [-2.47645, -3.40054, 3.19742]
8 [-2.51668, -3.37248, 3.19742]
9 [-2.56016, -3.34979, 3.19742]
10 [-2.6062, -3.33285, 3.19742]
11 [-2.65401, -3.32193, 3.19742]
12 [-2.70284, -3.31722, 3.19742]
13 [-2.75186, -3.3188, 3.19742]
14 [-2.80028, -3.32662, 3.19742]
15 [-2.8473, -3.34058, 3.19742]
16 [-2.89216, -3.36044, 3.19742]
17 [-2.9341, -3.38586, 3.19742]
18 [-2.97245, -3.41644, 3.19742]
19 [-3.00657, -3.45168, 3.19742]
20 [-3.03591, -3.49099, 3.19742]
21 [-3.05998, -3.53372, 3.19742]
22 [-3.07838, -3.57919, 3.19742]
23 [-3.09083, -3.62663, 3.19742]
24 [-3.0971, -3.67528, 3.19742]
25 [-3.0971, -3.72433, 3.19742]
26 [-3.09083, -3.77298, 3.19742]
27 [-3.07838, -3.82042, 3.19742]
28 [-3.05998, -3.86589, 3.19742]
29 [-3.03591, -3.90862, 3.19742]
30 [-3.00657, -3.94793, 3.19742]
31 [-2.97245, -3.98317, 3.19742]
32 [-2.9341, -4.01375, 3.19742]
33 [-2.89216, -4.03918, 3.19742]
34 [-2.8473, -4.05903, 3.19742]
35 [-2.80028, -4.07299, 3.19742]
36 [-2.75186, -4.08082, 3.19742]
37 [-2.70284, -4.08239, 3.19742]
38 [-2.65401, -4.07768, 3.19742]
39 [-2.60619, -4.06676, 3.19742]
40 [-2.56016, -4.04982, 3.19742]
41 [-2.51668, -4.02714, 3.19742]
42 [-2.47645, -3.99907, 3.19742]
43 [-2.44014, -3.9661, 3.19742]
44 [-2.40834, -3.92875, 3.19742]
45 [-2.38158, -3.88764, 3.19742]
46 [-2.3603, -3.84345, 3.19742]
47 [-2.34485, -3.7969, 3.19742]
48 [-2.33547, -3.74875, 3.19742]
49 [-2.33233, -3.69981, 3.19742]
0 [-2.23854, -3.69981, 3.29742]
1 [-2.24245, -3.63886, 3.29742]
2 [-2.25412, -3.57892, 3.29742]
3 [-2.27337, -3.52097, 3.29742]
4 [-2.29986, -3.46595, 3.29742]
5 [-2.33318, -3.41477, 3.29742]
6 [-2.37276, -3.36827, 3.29742]
7 [-2.41797, -3.32721, 3.29742]
8 [-2.46806, -3.29227, 3.29742]
9 [-2.5222, -3.26403, 3.29742]
10 [-2.57951, -3.24294, 3.29742]
11 [-2.63905, -3.22935, 3.29742]
12 [-2.69983, -3.22348, 3.29742]
13 [-2.76087, -3.22544, 3.29742]
14 [-2.82115, -3.23519, 3.29742]
15 [-2.8797, -3.25256, 3.29742]
16 [-2.93554, -3.27728, 3.29742]
17 [-2.98776, -3.30894, 3.29742]
18 [-3.0355, -3.34701, 3.29742]
19 [-3.07799, -3.39088, 3.29742]
20 [-3.11451, -3.43982, 3.29742]
21 [-3.14448, -3.49303, 3.29742]
22 [-3.1674, -3.54964, 3.29742]
23 [-3.18289, -3.60871, 3.29742]
24 [-3.19069, -3.66927, 3.29742]
25 [-3.19069, -3.73034, 3.29742]
26 [-3.18289, -3.79091, 3.29742]
27 [-3.1674, -3.84998, 3.29742]
28 [-3.14448, -3.90658, 3.29742]
29 [-3.11451, -3.95979, 3.29742]
30 [-3.07799, -4.00873, 3.29742]
31 [-3.0355, -4.0526, 3.29742]
32 [-2.98776, -4.09067, 3.29742]
33 [-2.93554, -4.12233, 3.29742]
34 [-2.8797, -4.14705, 3.29742]
35 [-2.82115, -4.16443, 3.29742]
36 [-2.76087, -4.17417, 3.29742]
37 [-2.69983, -4.17613, 3.29742]
38 [-2.63905, -4.17027, 3.29742]
39 [-2.57951, -4.15668, 3.29742]
40 [-2.5222, -4.13559, 3.29742]
41 [-2.46806, -4.10734, 3.29742]
42 [-2.41797, -4.0724, 3.29742]
43 [-2.37276, -4.03135, 3.29742]
44 [-2.33318, -3.98485, 3.29742]
45 [-2.29986, -3.93367, 3.29742]
46 [-2.27337, -3.87865, 3.29742]
47 [-2.25412, -3.82069, 3.29742]
48 [-2.24245, -3.76075, 3.29742]
49 [-2.23854, -3.69981, 3.29742]
50 [-2.26081, -3.81645, 3.29742]
51 [-2.31069, -3.92214, 3.29742]
52 [-2.38417, -4.01057, 3.29742]
53 [-2.47589, -4.07675, 3.29742]
54 [-2.57948, -4.11724, 3.29742]
55 [-2.68802, -4.13033, 3.29742]
56 [-2.79453, -4.11615, 3.29742]
57 [-2.89237, -4.0765, 3.29742]
58 [-2.97568, -4.01478, 3.29742]
59 [-3.03973, -3.93566, 3.29742]
60 [-3.08118, -3.84474, 3.29742]
61 [-3.09825, -3.74821, 3.29742]
62 [-3.09078, -3.65235, 3.29742]
63 [-3.06017, -3.56318, 3.29742]
64 [-3.00926, -3.48609, 3.29742]
65 [-2.94207, -3.42545, 3.29742]
66 [-2.8635, -3.38444, 3.29742]
67 [-2.779, -3.36484, 3.29742]
68 [-2.69417, -3.36699, 3.29742]
69 [-2.61438, -3.38982, 3.29742]
70 [-2.54449, -3.43096, 3.29742]
71 [-2.48849, -3.487, 3.29742]
72 [-2.44928, -3.55367, 3.29742]
73 [-2.42858, -3.62624, 3.29742]
74 [-2.42682, -3.69981, 3.29742]
75 [-2.44317, -3.76963, 3.29742]
76 [-2.47568, -3.83143, 3.29742]
77 [-2.52143, -3.88168, 3.29742]
78 [-2.57678, -3.91778, 3.29742]
79 [-2.63766, -3.93817, 3.29742]
80 [-2.69984, -3.94242, 3.29742]
81 [-2.75925, -3.9312, 3.29742]
82 [-2.8122, -3.90614, 3.29742]
83 [-2.85566, -3.86971, 3.29742]
84 [-2.8874, -3.82499, 3.29742]
85 [-2.90612, -3.77543, 3.29742]
86 [-2.91145, -3.72461, 3.29742]
87 [-2.90398, -3.67595, 3.29742]
88 [-2.88511, -3.6325, 3.29742]
89 [-2.85694, -3.59676, 3.29742]
90 [-2.82205, -3.57053, 3.29742]
91 [-2.78334, -3.55481, 3.29742]
92 [-2.74372, -3.54979, 3.29742]
93 [-2.70599, -3.5549, 3.29742]
94 [-2.67257, -3.56889, 3.29742]
95 [-2.64538, -3.58994, 3.29742]
96 [-2.62574, -3.61588, 3.29742]
97 [-2.61428, -3.64437, 3.29742]
98 [-2.61095, -3.67306, 3.29742]
99 [-2.61511, -3.69981, 3.29742]
0 [-2.20611, -3.69981, 3.39742]
1 [-2.21029, -3.63472, 3.39742]
2 [-2.22275, -3.5707, 3.39742]
3 [-2.24331, -3.5088, 3.39742]
4 [-2.27161, -3.45003, 3.39742]
5 [-2.30719, -3.39537, 3.39742]
6 [-2.34947, -3.34571, 3.39742]
7 [-2.39775, -3.30186, 3.39742]
