Path centered at: 0.00281579, 0.00281579
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 3.14128m
Ending at 3.98194m
Depth = 0.840653m (40%)
Layer 0 radius: 0.136482
Layer 1 radius: 0.336242
Layer 2 radius: 0.435224
Layer 3 radius: 0.466738
Layer 4 radius: 0.492702
Layer 5 radius: 0.525999
Layer 6 radius: 0.553093
Layer 7 radius: 0.581997
Layer 8 radius: 0.610496
0 [-2.63141, -3.71086, 3.14128]
1 [-2.63253, -3.69341, 3.14128]
2 [-2.63587, -3.67624, 3.14128]
3 [-2.64138, -3.65965, 3.14128]
4 [-2.64897, -3.64389, 3.14128]
5 [-2.65851, -3.62923, 3.14128]
6 [-2.66985, -3.61592, 3.14128]
7 [-2.6828, -3.60416, 3.14128]
8 [-2.69714, -3.59415, 3.14128]
9 [-2.71265, -3.58606, 3.14128]
10 [-2.72906, -3.58002, 3.14128]
11 [-2.74611, -3.57613, 3.14128]
12 [-2.76352, -3.57445, 3.14128]
13 [-2.781, -3.57501, 3.14128]
14 [-2.79826, -3.5778, 3.14128]
15 [-2.81503, -3.58278, 3.14128]
16 [-2.83102, -3.58986, 3.14128]
17 [-2.84598, -3.59892, 3.14128]
18 [-2.85965, -3.60983, 3.14128]
19 [-2.87182, -3.62239, 3.14128]
20 [-2.88228, -3.63641, 3.14128]
21 [-2.89086, -3.65165, 3.14128]
22 [-2.89742, -3.66786, 3.14128]
23 [-2.90186, -3.68477, 3.14128]
24 [-2.90409, -3.70212, 3.14128]
25 [-2.90409, -3.71961, 3.14128]
26 [-2.90186, -3.73695, 3.14128]
27 [-2.89742, -3.75387, 3.14128]
28 [-2.89086, -3.77008, 3.14128]
29 [-2.88228, -3.78532, 3.14128]
30 [-2.87182, -3.79934, 3.14128]
31 [-2.85965, -3.8119, 3.14128]
32 [-2.84598, -3.8228, 3.14128]
33 [-2.83102, -3.83187, 3.14128]
34 [-2.81503, -3.83895, 3.14128]
35 [-2.79826, -3.84392, 3.14128]
36 [-2.781, -3.84671, 3.14128]
37 [-2.76352, -3.84728, 3.14128]
38 [-2.74611, -3.8456, 3.14128]
39 [-2.72906, -3.8417, 3.14128]
40 [-2.71265, -3.83566, 3.14128]
41 [-2.69714, -3.82758, 3.14128]
42 [-2.6828, -3.81757, 3.14128]
43 [-2.66985, -3.80581, 3.14128]
44 [-2.65851, -3.79249, 3.14128]
45 [-2.64897, -3.77784, 3.14128]
46 [-2.64138, -3.76208, 3.14128]
47 [-2.63587, -3.74548, 3.14128]
48 [-2.63253, -3.72832, 3.14128]
49 [-2.63141, -3.71086, 3.14128]
0 [-2.43165, -3.71086, 3.24128]
1 [-2.43441, -3.66787, 3.24128]
2 [-2.44265, -3.62557, 3.24128]
3 [-2.45622, -3.58468, 3.24128]
4 [-2.47492, -3.54586, 3.24128]
5 [-2.49842, -3.50975, 3.24128]
6 [-2.52635, -3.47695, 3.24128]
7 [-2.55825, -3.44798, 3.24128]
8 [-2.59359, -3.42333, 3.24128]
9 [-2.63179, -3.4034, 3.24128]
10 [-2.67222, -3.38852, 3.24128]
11 [-2.71423, -3.37893, 3.24128]
12 [-2.75712, -3.37479, 3.24128]
13 [-2.80018, -3.37618, 3.24128]
14 [-2.84271, -3.38305, 3.24128]
15 [-2.88402, -3.39531, 3.24128]
16 [-2.92342, -3.41275, 3.24128]
17 [-2.96026, -3.43509, 3.24128]
18 [-2.99395, -3.46195, 3.24128]
19 [-3.02392, -3.4929, 3.24128]
20 [-3.04969, -3.52743, 3.24128]
21 [-3.07084, -3.56497, 3.24128]
22 [-3.087, -3.60491, 3.24128]
23 [-3.09793, -3.64659, 3.24128]
24 [-3.10344, -3.68932, 3.24128]
25 [-3.10344, -3.73241, 3.24128]
26 [-3.09793, -3.77514, 3.24128]
27 [-3.087, -3.81682, 3.24128]
28 [-3.07084, -3.85675, 3.24128]
29 [-3.04969, -3.8943, 3.24128]
30 [-3.02392, -3.92883, 3.24128]
31 [-2.99395, -3.95978, 3.24128]
32 [-2.96026, -3.98664, 3.24128]
33 [-2.92342, -4.00898, 3.24128]
34 [-2.88402, -4.02642, 3.24128]
35 [-2.84271, -4.03868, 3.24128]
36 [-2.80018, -4.04555, 3.24128]
37 [-2.75711, -4.04693, 3.24128]
38 [-2.71423, -4.0428, 3.24128]
39 [-2.67222, -4.03321, 3.24128]
40 [-2.63179, -4.01833, 3.24128]
41 [-2.59359, -3.9984, 3.24128]
42 [-2.55825, -3.97375, 3.24128]
43 [-2.52635, -3.94478, 3.24128]
44 [-2.49842, -3.91197, 3.24128]
45 [-2.47492, -3.87586, 3.24128]
46 [-2.45622, -3.83704, 3.24128]
47 [-2.44265, -3.79615, 3.24128]
48 [-2.43441, -3.75386, 3.24128]
49 [-2.43165, -3.71086, 3.24128]
0 [-2.33267, -3.71086, 3.34128]
1 [-2.33624, -3.65521, 3.34128]
2 [-2.3469, -3.60047, 3.34128]
3 [-2.36448, -3.54754, 3.34128]
4 [-2.38867, -3.49729, 3.34128]
5 [-2.4191, -3.45055, 3.34128]
6 [-2.45525, -3.40809, 3.34128]
7 [-2.49653, -3.37059, 3.34128]
8 [-2.54228, -3.33868, 3.34128]
9 [-2.59172, -3.31289, 3.34128]
10 [-2.64406, -3.29363, 3.34128]
11 [-2.69843, -3.28122, 3.34128]
12 [-2.75394, -3.27586, 3.34128]
13 [-2.80968, -3.27765, 3.34128]
14 [-2.86474, -3.28655, 3.34128]
15 [-2.9182, -3.30242, 3.34128]
16 [-2.9692, -3.32499, 3.34128]
17 [-3.01689, -3.3539, 3.34128]
18 [-3.06049, -3.38868, 3.34128]
19 [-3.09929, -3.42874, 3.34128]
20 [-3.13265, -3.47343, 3.34128]
21 [-3.16002, -3.52203, 3.34128]
22 [-3.18094, -3.57372, 3.34128]
23 [-3.19509, -3.62767, 3.34128]
24 [-3.20222, -3.68298, 3.34128]
25 [-3.20222, -3.73875, 3.34128]
26 [-3.19509, -3.79406, 3.34128]
27 [-3.18094, -3.84801, 3.34128]
28 [-3.16002, -3.8997, 3.34128]
29 [-3.13265, -3.94829, 3.34128]
30 [-3.09929, -3.99299, 3.34128]
31 [-3.06049, -4.03305, 3.34128]
32 [-3.01689, -4.06782, 3.34128]
33 [-2.9692, -4.09673, 3.34128]
34 [-2.9182, -4.11931, 3.34128]
35 [-2.86474, -4.13518, 3.34128]
36 [-2.80968, -4.14408, 3.34128]
37 [-2.75394, -4.14586, 3.34128]
38 [-2.69843, -4.14051, 3.34128]
39 [-2.64406, -4.1281, 3.34128]
40 [-2.59172, -4.10884, 3.34128]
41 [-2.54227, -4.08304, 3.34128]
42 [-2.49653, -4.05114, 3.34128]
43 [-2.45525, -4.01364, 3.34128]
44 [-2.4191, -3.97118, 3.34128]
45 [-2.38867, -3.92444, 3.34128]
46 [-2.36448, -3.87419, 3.34128]
47 [-2.3469, -3.82126, 3.34128]
48 [-2.33624, -3.76652, 3.34128]
49 [-2.33267, -3.71086, 3.34128]
50 [-2.35284, -3.81743, 3.34128]
51 [-2.39825, -3.91407, 3.34128]
52 [-2.46529, -3.99503, 3.34128]
53 [-2.54906, -4.05569, 3.34128]
54 [-2.64376, -4.09291, 3.34128]
55 [-2.74309, -4.10508, 3.34128]
56 [-2.84065, -4.09228, 3.34128]
57 [-2.93036, -4.05614, 3.34128]
58 [-3.00685, -3.99972, 3.34128]
59 [-3.06576, -3.92727, 3.34128]
60 [-3.10398, -3.84393, 3.34128]
61 [-3.11986, -3.75533, 3.34128]
62 [-3.11321, -3.66724, 3.34128]
63 [-3.08528, -3.5852, 3.34128]
64 [-3.03864, -3.51416, 3.34128]
65 [-2.97694, -3.45817, 3.34128]
66 [-2.90467, -3.42019, 3.34128]
67 [-2.82683, -3.40189, 3.34128]
68 [-2.74856, -3.40363, 3.34128]
69 [-2.67484, -3.42447, 3.34128]
70 [-2.61013, -3.46227, 3.34128]
71 [-2.55815, -3.5139, 3.34128]
72 [-2.52163, -3.57548, 3.34128]
73 [-2.50219, -3.64264, 3.34128]
74 [-2.50028, -3.71086, 3.34128]
75 [-2.51518, -3.77575, 3.34128]
76 [-2.54513, -3.83333, 3.34128]
77 [-2.58747, -3.88029, 3.34128]
78 [-2.63887, -3.91417, 3.34128]
79 [-2.69555, -3.9335, 3.34128]
80 [-2.75361, -3.9378, 3.34128]
81 [-2.80924, -3.92764, 3.34128]
82 [-2.859, -3.90447, 3.34128]
83 [-2.90001, -3.87057, 3.34128]
84 [-2.93015, -3.82875, 3.34128]
85 [-2.94814, -3.78223, 3.34128]
86 [-2.95357, -3.73432, 3.34128]
87 [-2.94692, -3.68825, 3.34128]
88 [-2.92944, -3.6469, 3.34128]
89 [-2.90303, -3.61268, 3.34128]
90 [-2.8701, -3.58732, 3.34128]
91 [-2.83331, -3.57185, 3.34128]
92 [-2.79542, -3.56653, 3.34128]
93 [-2.75909, -3.57091, 3.34128]
94 [-2.72663, -3.58388, 3.34128]
95 [-2.69994, -3.60379, 3.34128]
96 [-2.68033, -3.62864, 3.34128]
97 [-2.66851, -3.65623, 3.34128]
98 [-2.66454, -3.68433, 3.34128]
99 [-2.66789, -3.71086, 3.34128]
0 [-2.30115, -3.71086, 3.44128]
1 [-2.30499, -3.65118, 3.44128]
2 [-2.31642, -3.59247, 3.44128]
3 [-2.33526, -3.53571, 3.44128]
4 [-2.36121, -3.48183, 3.44128]
5 [-2.39384, -3.4317, 3.44128]
6 [-2.43261, -3.38616, 3.44128]
7 [-2.47689, -3.34595, 3.44128]
