Path centered at: 0.00279063, 0.00279063
-----PARAMETERS-----
n_spiral (max) = 4
layer_height = 0.1
--------------------
Starting at 3.1294m
Ending at 3.97036m
Depth = 0.840953m (40%)
Layer 0 radius: 0.208144
Layer 1 radius: 0.409503
Layer 2 radius: 0.504497
Layer 3 radius: 0.531095
Layer 4 radius: 0.559392
Layer 5 radius: 0.574486
Layer 6 radius: 0.590021
Layer 7 radius: 0.599234
Layer 8 radius: 0.600002
0 [-2.52202, -3.67753, 3.1294]
1 [-2.52373, -3.65092, 3.1294]
2 [-2.52883, -3.62474, 3.1294]
3 [-2.53724, -3.59942, 3.1294]
4 [-2.54881, -3.57539, 3.1294]
5 [-2.56336, -3.55304, 3.1294]
6 [-2.58065, -3.53273, 3.1294]
7 [-2.60039, -3.5148, 3.1294]
8 [-2.62227, -3.49954, 3.1294]
9 [-2.64592, -3.4872, 3.1294]
10 [-2.67095, -3.47799, 3.1294]
11 [-2.69695, -3.47206, 3.1294]
12 [-2.7235, -3.4695, 3.1294]
13 [-2.75016, -3.47035, 3.1294]
14 [-2.77649, -3.47461, 3.1294]
15 [-2.80205, -3.4822, 3.1294]
16 [-2.82644, -3.49299, 3.1294]
17 [-2.84925, -3.50682, 3.1294]
18 [-2.8701, -3.52345, 3.1294]
19 [-2.88866, -3.54261, 3.1294]
20 [-2.90461, -3.56398, 3.1294]
21 [-2.9177, -3.58722, 3.1294]
22 [-2.92771, -3.61194, 3.1294]
23 [-2.93447, -3.63774, 3.1294]
24 [-2.93789, -3.6642, 3.1294]
25 [-2.93789, -3.69087, 3.1294]
26 [-2.93447, -3.71732, 3.1294]
27 [-2.92771, -3.74312, 3.1294]
28 [-2.9177, -3.76784, 3.1294]
29 [-2.90461, -3.79108, 3.1294]
30 [-2.88866, -3.81246, 3.1294]
31 [-2.8701, -3.83162, 3.1294]
32 [-2.84925, -3.84825, 3.1294]
33 [-2.82644, -3.86207, 3.1294]
34 [-2.80205, -3.87287, 3.1294]
35 [-2.77649, -3.88046, 3.1294]
36 [-2.75016, -3.88471, 3.1294]
37 [-2.7235, -3.88557, 3.1294]
38 [-2.69695, -3.88301, 3.1294]
39 [-2.67095, -3.87707, 3.1294]
40 [-2.64592, -3.86786, 3.1294]
41 [-2.62227, -3.85553, 3.1294]
42 [-2.60039, -3.84027, 3.1294]
43 [-2.58065, -3.82233, 3.1294]
44 [-2.56336, -3.80203, 3.1294]
45 [-2.54881, -3.77967, 3.1294]
46 [-2.53724, -3.75564, 3.1294]
47 [-2.52883, -3.73033, 3.1294]
48 [-2.52373, -3.70415, 3.1294]
49 [-2.52202, -3.67753, 3.1294]
0 [-2.32067, -3.67753, 3.2294]
1 [-2.32403, -3.62517, 3.2294]
2 [-2.33406, -3.57366, 3.2294]
3 [-2.35059, -3.52386, 3.2294]
4 [-2.37336, -3.47658, 3.2294]
5 [-2.40199, -3.4326, 3.2294]
6 [-2.436, -3.39265, 3.2294]
7 [-2.47485, -3.35737, 3.2294]
8 [-2.51789, -3.32735, 3.2294]
9 [-2.56441, -3.30308, 3.2294]
10 [-2.61365, -3.28495, 3.2294]
11 [-2.66481, -3.27328, 3.2294]
12 [-2.71704, -3.26824, 3.2294]
13 [-2.76949, -3.26992, 3.2294]
14 [-2.82129, -3.2783, 3.2294]
15 [-2.8716, -3.29323, 3.2294]
16 [-2.91958, -3.31447, 3.2294]
17 [-2.96445, -3.34167, 3.2294]
18 [-3.00548, -3.37439, 3.2294]
19 [-3.04198, -3.41208, 3.2294]
20 [-3.07337, -3.45413, 3.2294]
21 [-3.09912, -3.49986, 3.2294]
22 [-3.11881, -3.54849, 3.2294]
23 [-3.13212, -3.59925, 3.2294]
24 [-3.13883, -3.6513, 3.2294]
25 [-3.13883, -3.70377, 3.2294]
26 [-3.13212, -3.75581, 3.2294]
27 [-3.11881, -3.80657, 3.2294]
28 [-3.09912, -3.85521, 3.2294]
29 [-3.07337, -3.90093, 3.2294]
30 [-3.04198, -3.94298, 3.2294]
31 [-3.00548, -3.98068, 3.2294]
32 [-2.96445, -4.0134, 3.2294]
33 [-2.91958, -4.0406, 3.2294]
34 [-2.8716, -4.06184, 3.2294]
35 [-2.82129, -4.07677, 3.2294]
36 [-2.76949, -4.08514, 3.2294]
37 [-2.71704, -4.08683, 3.2294]
38 [-2.66481, -4.08179, 3.2294]
39 [-2.61365, -4.07011, 3.2294]
40 [-2.56441, -4.05199, 3.2294]
41 [-2.51789, -4.02772, 3.2294]
42 [-2.47485, -3.99769, 3.2294]
43 [-2.436, -3.96242, 3.2294]
44 [-2.40199, -3.92246, 3.2294]
45 [-2.37336, -3.87848, 3.2294]
46 [-2.35059, -3.83121, 3.2294]
47 [-2.33406, -3.7814, 3.2294]
48 [-2.32403, -3.7299, 3.2294]
49 [-2.32067, -3.67753, 3.2294]
50 [-2.33953, -3.77783, 3.2294]
51 [-2.38217, -3.86885, 3.2294]
52 [-2.44519, -3.94514, 3.2294]
53 [-2.52401, -4.00238, 3.2294]
54 [-2.61319, -4.03756, 3.2294]
55 [-2.70679, -4.04916, 3.2294]
56 [-2.79878, -4.03722, 3.2294]
57 [-2.88344, -4.00325, 3.2294]
58 [-2.95569, -3.95013, 3.2294]
59 [-3.01139, -3.88185, 3.2294]
60 [-3.04761, -3.80321, 3.2294]
61 [-3.06275, -3.71955, 3.2294]
62 [-3.05661, -3.63629, 3.2294]
63 [-3.03034, -3.55869, 3.2294]
64 [-2.98635, -3.49141, 3.2294]
65 [-2.92807, -3.43832, 3.2294]
66 [-2.85972, -3.40222, 3.2294]
67 [-2.78602, -3.38473, 3.2294]
68 [-2.71184, -3.38622, 3.2294]
69 [-2.64188, -3.40581, 3.2294]
70 [-2.5804, -3.44153, 3.2294]
71 [-2.53093, -3.49043, 3.2294]
72 [-2.49608, -3.54884, 3.2294]
73 [-2.47743, -3.61264, 3.2294]
74 [-2.47542, -3.67753, 3.2294]
75 [-2.48942, -3.73935, 3.2294]
76 [-2.51778, -3.7943, 3.2294]
77 [-2.558, -3.83921, 3.2294]
78 [-2.60693, -3.87172, 3.2294]
79 [-2.66101, -3.89038, 3.2294]
80 [-2.71651, -3.89471, 3.2294]
81 [-2.76979, -3.88521, 3.2294]
82 [-2.81755, -3.86323, 3.2294]
83 [-2.85704, -3.8309, 3.2294]
84 [-2.88619, -3.79089, 3.2294]
85 [-2.90372, -3.74625, 3.2294]
86 [-2.90922, -3.70015, 3.2294]
87 [-2.90308, -3.65569, 3.2294]
88 [-2.88646, -3.61565, 3.2294]
89 [-2.86115, -3.58237, 3.2294]
90 [-2.82942, -3.55756, 3.2294]
91 [-2.79383, -3.54224, 3.2294]
92 [-2.75703, -3.53674, 3.2294]
93 [-2.72156, -3.54066, 3.2294]
94 [-2.6897, -3.55299, 3.2294]
95 [-2.66332, -3.57219, 3.2294]
96 [-2.64374, -3.59637, 3.2294]
97 [-2.63169, -3.62339, 3.2294]
98 [-2.62732, -3.65112, 3.2294]
99 [-2.63017, -3.67753, 3.2294]
0 [-2.22567, -3.67753, 3.3294]
1 [-2.22981, -3.61302, 3.3294]
2 [-2.24217, -3.54956, 3.3294]
3 [-2.26254, -3.48821, 3.3294]
4 [-2.29059, -3.42997, 3.3294]
5 [-2.32586, -3.37579, 3.3294]
6 [-2.36776, -3.32656, 3.3294]
7 [-2.41562, -3.2831, 3.3294]
8 [-2.46864, -3.24611, 3.3294]
9 [-2.52596, -3.21621, 3.3294]
10 [-2.58663, -3.19389, 3.3294]
11 [-2.64965, -3.1795, 3.3294]
12 [-2.714, -3.17329, 3.3294]
13 [-2.77861, -3.17537, 3.3294]
14 [-2.84243, -3.18568, 3.3294]
15 [-2.9044, -3.20408, 3.3294]
16 [-2.96352, -3.23025, 3.3294]
17 [-3.0188, -3.26376, 3.3294]
18 [-3.06934, -3.30406, 3.3294]
19 [-3.11432, -3.3505, 3.3294]
20 [-3.15298, -3.40231, 3.3294]
21 [-3.18471, -3.45864, 3.3294]
22 [-3.20897, -3.51856, 3.3294]
23 [-3.22536, -3.58109, 3.3294]
24 [-3.23363, -3.64521, 3.3294]
25 [-3.23363, -3.70986, 3.3294]
26 [-3.22536, -3.77397, 3.3294]
27 [-3.20897, -3.8365, 3.3294]
28 [-3.18471, -3.89643, 3.3294]
29 [-3.15298, -3.95275, 3.3294]
30 [-3.11432, -4.00456, 3.3294]
31 [-3.06934, -4.051, 3.3294]
32 [-3.0188, -4.09131, 3.3294]
33 [-2.96352, -4.12482, 3.3294]
34 [-2.9044, -4.15099, 3.3294]
35 [-2.84243, -4.16938, 3.3294]
36 [-2.77861, -4.1797, 3.3294]
37 [-2.714, -4.18177, 3.3294]
38 [-2.64965, -4.17556, 3.3294]
39 [-2.58663, -4.16118, 3.3294]
40 [-2.52596, -4.13885, 3.3294]
41 [-2.46864, -4.10895, 3.3294]
42 [-2.41562, -4.07196, 3.3294]
43 [-2.36776, -4.0285, 3.3294]
44 [-2.32586, -3.97928, 3.3294]
45 [-2.29059, -3.9251, 3.3294]
46 [-2.26254, -3.86685, 3.3294]
47 [-2.24217, -3.8055, 3.3294]
48 [-2.22981, -3.74205, 3.3294]
49 [-2.22567, -3.67753, 3.3294]
50 [-2.24936, -3.80098, 3.3294]
51 [-2.30225, -3.91278, 3.3294]
52 [-2.3801, -4.00627, 3.3294]
53 [-2.47719, -4.07617, 3.3294]
54 [-2.58677, -4.11887, 3.3294]
55 [-2.70154, -4.13259, 3.3294]
56 [-2.81409, -4.11747, 3.3294]
57 [-2.91742, -4.07546, 3.3294]
