Path centered at: 0.00275902, 0.00275902
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 3.11561m
Ending at 3.83441m
Depth = 0.718798m (40%)
Layer 0 radius: 0.0745962
Layer 1 radius: 0.276586
Layer 2 radius: 0.373224
Layer 3 radius: 0.402622
Layer 4 radius: 0.432694
Layer 5 radius: 0.464573
Layer 6 radius: 0.490664
Layer 7 radius: 0.524067
0 [-2.6, -3.7554, 3.11561]
1 [-2.60082, -3.74261, 3.11561]
2 [-2.60327, -3.73003, 3.11561]
3 [-2.60731, -3.71787, 3.11561]
4 [-2.61287, -3.70632, 3.11561]
5 [-2.61986, -3.69558, 3.11561]
6 [-2.62817, -3.68583, 3.11561]
7 [-2.63765, -3.67721, 3.11561]
8 [-2.64816, -3.66988, 3.11561]
9 [-2.65952, -3.66395, 3.11561]
10 [-2.67155, -3.65953, 3.11561]
11 [-2.68404, -3.65668, 3.11561]
12 [-2.6968, -3.65545, 3.11561]
13 [-2.7096, -3.65586, 3.11561]
14 [-2.72225, -3.6579, 3.11561]
15 [-2.73454, -3.66155, 3.11561]
16 [-2.74626, -3.66674, 3.11561]
17 [-2.75721, -3.67338, 3.11561]
18 [-2.76723, -3.68137, 3.11561]
19 [-2.77615, -3.69057, 3.11561]
20 [-2.78381, -3.70084, 3.11561]
21 [-2.7901, -3.71201, 3.11561]
22 [-2.79491, -3.72388, 3.11561]
23 [-2.79816, -3.73628, 3.11561]
24 [-2.7998, -3.74899, 3.11561]
25 [-2.7998, -3.7618, 3.11561]
26 [-2.79816, -3.77451, 3.11561]
27 [-2.79491, -3.78691, 3.11561]
28 [-2.7901, -3.79878, 3.11561]
29 [-2.78381, -3.80995, 3.11561]
30 [-2.77615, -3.82022, 3.11561]
31 [-2.76723, -3.82942, 3.11561]
32 [-2.75721, -3.83741, 3.11561]
33 [-2.74626, -3.84406, 3.11561]
34 [-2.73454, -3.84924, 3.11561]
35 [-2.72225, -3.85289, 3.11561]
36 [-2.7096, -3.85493, 3.11561]
37 [-2.6968, -3.85534, 3.11561]
38 [-2.68404, -3.85411, 3.11561]
39 [-2.67155, -3.85126, 3.11561]
40 [-2.65952, -3.84684, 3.11561]
41 [-2.64816, -3.84091, 3.11561]
42 [-2.63765, -3.83358, 3.11561]
43 [-2.62817, -3.82496, 3.11561]
44 [-2.61986, -3.81521, 3.11561]
45 [-2.61287, -3.80447, 3.11561]
46 [-2.60731, -3.79292, 3.11561]
47 [-2.60327, -3.78076, 3.11561]
48 [-2.60082, -3.76818, 3.11561]
49 [-2.6, -3.7554, 3.11561]
0 [-2.42342, -3.7554, 3.21561]
1 [-2.42569, -3.72003, 3.21561]
2 [-2.43246, -3.68524, 3.21561]
3 [-2.44363, -3.6516, 3.21561]
4 [-2.45901, -3.61967, 3.21561]
5 [-2.47834, -3.58997, 3.21561]
6 [-2.50132, -3.56298, 3.21561]
7 [-2.52755, -3.53915, 3.21561]
8 [-2.55662, -3.51888, 3.21561]
9 [-2.58805, -3.50248, 3.21561]
10 [-2.62131, -3.49024, 3.21561]
11 [-2.65586, -3.48235, 3.21561]
12 [-2.69114, -3.47895, 3.21561]
13 [-2.72656, -3.48009, 3.21561]
14 [-2.76155, -3.48574, 3.21561]
15 [-2.79553, -3.49583, 3.21561]
16 [-2.82793, -3.51017, 3.21561]
17 [-2.85824, -3.52855, 3.21561]
18 [-2.88595, -3.55065, 3.21561]
19 [-2.91061, -3.5761, 3.21561]
20 [-2.93181, -3.60451, 3.21561]
21 [-2.9492, -3.63539, 3.21561]
22 [-2.9625, -3.66824, 3.21561]
23 [-2.97149, -3.70252, 3.21561]
24 [-2.97602, -3.73767, 3.21561]
25 [-2.97602, -3.77312, 3.21561]
26 [-2.97149, -3.80827, 3.21561]
27 [-2.9625, -3.84255, 3.21561]
28 [-2.9492, -3.8754, 3.21561]
29 [-2.93181, -3.90628, 3.21561]
30 [-2.91061, -3.93469, 3.21561]
31 [-2.88595, -3.96015, 3.21561]
32 [-2.85824, -3.98224, 3.21561]
33 [-2.82793, -4.00062, 3.21561]
34 [-2.79553, -4.01496, 3.21561]
35 [-2.76155, -4.02505, 3.21561]
36 [-2.72656, -4.0307, 3.21561]
37 [-2.69114, -4.03184, 3.21561]
38 [-2.65586, -4.02844, 3.21561]
39 [-2.62131, -4.02055, 3.21561]
40 [-2.58804, -4.00831, 3.21561]
41 [-2.55662, -3.99192, 3.21561]
42 [-2.52755, -3.97164, 3.21561]
43 [-2.50132, -3.94781, 3.21561]
44 [-2.47834, -3.92082, 3.21561]
45 [-2.45901, -3.89112, 3.21561]
46 [-2.44363, -3.85919, 3.21561]
47 [-2.43246, -3.82555, 3.21561]
48 [-2.42569, -3.79076, 3.21561]
49 [-2.42342, -3.7554, 3.21561]
0 [-2.32678, -3.7554, 3.31561]
1 [-2.32984, -3.70767, 3.31561]
2 [-2.33898, -3.66073, 3.31561]
3 [-2.35405, -3.61534, 3.31561]
4 [-2.3748, -3.57225, 3.31561]
5 [-2.4009, -3.53217, 3.31561]
6 [-2.4319, -3.49575, 3.31561]
7 [-2.4673, -3.4636, 3.31561]
8 [-2.50653, -3.43624, 3.31561]
9 [-2.54893, -3.41411, 3.31561]
10 [-2.59381, -3.3976, 3.31561]
11 [-2.64044, -3.38696, 3.31561]
12 [-2.68804, -3.38236, 3.31561]
13 [-2.73584, -3.3839, 3.31561]
14 [-2.78305, -3.39153, 3.31561]
15 [-2.8289, -3.40514, 3.31561]
16 [-2.87263, -3.4245, 3.31561]
17 [-2.91353, -3.44929, 3.31561]
18 [-2.95092, -3.47911, 3.31561]
19 [-2.98419, -3.51346, 3.31561]
20 [-3.0128, -3.55179, 3.31561]
21 [-3.03627, -3.59346, 3.31561]
22 [-3.05421, -3.63779, 3.31561]
23 [-3.06634, -3.68405, 3.31561]
24 [-3.07246, -3.73148, 3.31561]
25 [-3.07246, -3.77931, 3.31561]
26 [-3.06634, -3.82674, 3.31561]
27 [-3.05421, -3.873, 3.31561]
28 [-3.03627, -3.91733, 3.31561]
29 [-3.0128, -3.959, 3.31561]
30 [-2.98419, -3.99733, 3.31561]
31 [-2.95092, -4.03169, 3.31561]
32 [-2.91353, -4.0615, 3.31561]
33 [-2.87263, -4.0863, 3.31561]
34 [-2.8289, -4.10566, 3.31561]
35 [-2.78305, -4.11926, 3.31561]
36 [-2.73584, -4.1269, 3.31561]
37 [-2.68804, -4.12843, 3.31561]
38 [-2.64044, -4.12384, 3.31561]
39 [-2.59381, -4.11319, 3.31561]
40 [-2.54893, -4.09668, 3.31561]
41 [-2.50653, -4.07456, 3.31561]
42 [-2.4673, -4.04719, 3.31561]
43 [-2.4319, -4.01504, 3.31561]
44 [-2.4009, -3.97863, 3.31561]
45 [-2.3748, -3.93854, 3.31561]
46 [-2.35405, -3.89545, 3.31561]
47 [-2.33898, -3.85007, 3.31561]
48 [-2.32984, -3.80312, 3.31561]
49 [-2.32678, -3.7554, 3.31561]
0 [-2.29738, -3.7554, 3.41561]
1 [-2.30069, -3.70391, 3.41561]
2 [-2.31055, -3.65327, 3.41561]
3 [-2.3268, -3.6043, 3.41561]
4 [-2.34919, -3.55782, 3.41561]
5 [-2.37734, -3.51458, 3.41561]
6 [-2.41078, -3.4753, 3.41561]
7 [-2.44897, -3.44061, 3.41561]
8 [-2.49129, -3.4111, 3.41561]
9 [-2.53703, -3.38723, 3.41561]
10 [-2.58545, -3.36941, 3.41561]
11 [-2.63574, -3.35793, 3.41561]
12 [-2.6871, -3.35298, 3.41561]
13 [-2.73866, -3.35463, 3.41561]
14 [-2.78959, -3.36287, 3.41561]
15 [-2.83905, -3.37755, 3.41561]
16 [-2.88623, -3.39843, 3.41561]
17 [-2.93035, -3.42518, 3.41561]
18 [-2.97069, -3.45734, 3.41561]
19 [-3.00658, -3.4944, 3.41561]
20 [-3.03744, -3.53575, 3.41561]
21 [-3.06275, -3.5807, 3.41561]
22 [-3.08211, -3.62853, 3.41561]
23 [-3.0952, -3.67843, 3.41561]
24 [-3.1018, -3.7296, 3.41561]
25 [-3.1018, -3.78119, 3.41561]
26 [-3.0952, -3.83236, 3.41561]
27 [-3.08211, -3.88227, 3.41561]
28 [-3.06275, -3.93009, 3.41561]
29 [-3.03744, -3.97504, 3.41561]
30 [-3.00658, -4.01639, 3.41561]
31 [-2.97069, -4.05345, 3.41561]
32 [-2.93035, -4.08562, 3.41561]
33 [-2.88623, -4.11236, 3.41561]
34 [-2.83905, -4.13324, 3.41561]
35 [-2.78959, -4.14792, 3.41561]
36 [-2.73866, -4.15616, 3.41561]
37 [-2.6871, -4.15781, 3.41561]
38 [-2.63574, -4.15286, 3.41561]
39 [-2.58545, -4.14138, 3.41561]
40 [-2.53703, -4.12356, 3.41561]
41 [-2.49129, -4.0997, 3.41561]
42 [-2.44897, -4.07018, 3.41561]
43 [-2.41078, -4.03549, 3.41561]
44 [-2.37734, -3.99621, 3.41561]
45 [-2.34919, -3.95297, 3.41561]
46 [-2.3268, -3.90649, 3.41561]
47 [-2.31055, -3.85752, 3.41561]
48 [-2.30069, -3.80688, 3.41561]
49 [-2.29738, -3.7554, 3.41561]
50 [-2.31589, -3.85402, 3.41561]
51 [-2.35779, -3.94353, 3.41561]
52 [-2.41974, -4.01858, 3.41561]
53 [-2.49724, -4.0749, 3.41561]
54 [-2.58494, -4.10953, 3.41561]
55 [-2.677, -4.12098, 3.41561]
56 [-2.76751, -4.10927, 3.41561]
57 [-2.85081, -4.07589, 3.41561]
