0.110831,0,1.98233
0.109921,0.0141728,1.98233
0.107206,0.0281126,1.98233
0.102731,0.0415912,1.98233
0.0965691,0.0543866,1.98233
0.0888214,0.0662892,1.98233
0.0796154,0.0771031,1.98233
0.0691018,0.0866511,1.98233
0.0574539,0.0947762,1.98233
0.0448625,0.101345,1.98233
0.0315344,0.10625,1.98233
0.0176885,0.10941,1.98233
0.0035522,0.110774,1.98233
-0.0106423,0.110319,1.98233
-0.0246623,0.108052,1.98233
-0.0382771,0.104011,1.98233
-0.0512636,0.0982625,1.98233
-0.0634081,0.0909004,1.98233
-0.0745118,0.0820456,1.98233
-0.0843918,0.0718436,1.98233
-0.092886,0.060462,1.98233
-0.0998552,0.0480876,1.98233
-0.105185,0.0349238,1.98233
-0.108787,0.0211864,1.98233
-0.110603,0.00710106,1.98233
-0.110603,-0.00710106,1.98233
-0.108787,-0.0211864,1.98233
-0.105185,-0.0349238,1.98233
-0.0998552,-0.0480876,1.98233
-0.092886,-0.0604622,1.98233
-0.0843916,-0.0718436,1.98233
-0.0745118,-0.0820456,1.98233
-0.0634081,-0.0909004,1.98233
-0.0512636,-0.0982625,1.98233
-0.0382771,-0.104011,1.98233
-0.0246623,-0.108052,1.98233
-0.0106423,-0.110319,1.98233
0.00355244,-0.110774,1.98233
0.0176885,-0.10941,1.98233
0.0315344,-0.10625,1.98233
0.0448625,-0.101345,1.98233
0.0574539,-0.0947762,1.98233
0.069102,-0.0866511,1.98233
0.0796154,-0.0771031,1.98233
0.0888214,-0.0662892,1.98233
0.0965691,-0.0543866,1.98233
0.102731,-0.0415912,1.98233
0.107206,-0.0281126,1.98233
0.109921,-0.0141728,1.98233
0.110831,0,1.98233
0.497986,0,1.48233
0.493897,0.0636809,1.48233
0.481699,0.126316,1.48233
0.461591,0.186878,1.48233
0.433904,0.24437,1.48233
0.399093,0.297851,1.48233
0.357728,0.34644,1.48233
0.310489,0.389341,1.48233
0.258152,0.425849,1.48233
0.201576,0.455364,1.48233
0.141691,0.477403,1.48233
0.0794785,0.491602,1.48233
0.0159612,0.49773,1.48233
-0.0478182,0.495685,1.48233
-0.110812,0.4855,1.48233
-0.171987,0.467344,1.48233
-0.230338,0.441514,1.48233
-0.284906,0.408434,1.48233
-0.334796,0.368648,1.48233
-0.379189,0.322809,1.48233
-0.417356,0.271668,1.48233
-0.44867,0.216068,1.48233
-0.472616,0.156919,1.48233
-0.488802,0.0951941,1.48233
-0.496963,0.0319059,1.48233
-0.496963,-0.0319061,1.48233
-0.488802,-0.0951943,1.48233
-0.472616,-0.156919,1.48233
-0.44867,-0.216068,1.48233
-0.417356,-0.271669,1.48233
-0.379189,-0.322809,1.48233
-0.334796,-0.368648,1.48233
-0.284906,-0.408434,1.48233
-0.230337,-0.441514,1.48233
-0.171987,-0.467344,1.48233
-0.110812,-0.4855,1.48233
-0.0478179,-0.495685,1.48233
0.0159614,-0.49773,1.48233
0.0794785,-0.491603,1.48233
0.141691,-0.477403,1.48233
0.201576,-0.455364,1.48233
0.258152,-0.425849,1.48233
0.310489,-0.389341,1.48233
0.357728,-0.34644,1.48233
0.399093,-0.29785,1.48233
0.433904,-0.24437,1.48233
0.461591,-0.186877,1.48233
0.481699,-0.126316,1.48233
0.493897,-0.0636809,1.48233
0.497986,0,1.48233
0.474631,-0.121865,1.48233
0.422438,-0.232238,1.48233
0.345608,-0.324548,1.48233
0.249774,-0.393581,1.48233
0.141587,-0.435762,1.48233
0.0282695,-0.449339,1.48233
-0.0828729,-0.434434,1.48233
-0.18492,-0.392974,1.48233
-0.271765,-0.328507,1.48233
-0.338484,-0.245922,1.48233
-0.381607,-0.151089,1.48233
-0.399296,-0.0504425,1.48233
-0.391399,0.0494456,1.48233
-0.359405,0.142298,1.48233
-0.306286,0.22253,1.48233
-0.236248,0.285576,1.48233
-0.154418,0.328154,1.48233
-0.0664661,0.348428,1.48233
0.0217729,0.346067,1.48233
0.104692,0.32221,1.48233
0.177269,0.27933,1.48233
0.235364,0.221021,1.48233
0.27596,0.15171,1.48233
0.297309,0.0763359,1.48233
0.298993,0,1.48233
0.28189,-0.0723772,1.48233
0.248059,-0.136372,1.48233
0.200549,-0.188329,1.48233
0.143148,-0.225566,1.48233
0.0800953,-0.246508,1.48233
0.015775,-0.250739,1.48233
-0.0455852,-0.238966,1.48233
-0.100192,-0.212919,1.48233
-0.144922,-0.17518,1.48233
-0.177495,-0.128958,1.48233
-0.196588,-0.0778348,1.48233
-0.201872,-0.0255022,1.48233
-0.193975,0.0245047,1.48233
-0.174386,0.0690444,1.48233
-0.145297,0.105565,1.48233
-0.109406,0.132249,1.48233
-0.0696905,0.1481,1.48233
-0.0291786,0.15296,1.48233
0.00927782,0.147467,1.48233
0.0432003,0.132956,1.48233
0.0706427,0.111315,1.48233
0.0903041,0.0848012,1.48233
0.101581,0.0558445,1.48233
0.104568,0.0268486,1.48233
0.0999999,0,1.48233
